target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['long', 'opening', 'crushing', 'discoveredAttack']",2309.158203125,r2qkb1r/pp1n2pp/4pp2/1bppN3/3P1B2/5Q2/PPP2PPP/RN2K2R w KQkq - 0 9,True,False,False,,,
"['short', 'opening', 'crushing', 'attackingF2F7']",2998.942138671875,rnbqkb1r/pppnp1pp/5p2/4N3/3P4/1P2B3/P1P1Q1PP/RN2KB1R w KQkq - 0 9,True,True,False,"['opening', 'crushing', 'short']",1327.533447265625,False
"['long', 'endgame', 'knightEndgame', 'advantage', 'sacrifice']",301.9265441894531,8/1N2pk2/1p3p2/1Pp1pP1p/2P1P1nK/2P5/6P1/8 w - - 4 48,True,False,False,,,
"['long', 'middlegame', 'advantage', 'clearance']",489.97637939453125,3r3k/pp4pp/8/1P3p1Q/2Pr1PnP/3pp1P1/P2R1RK1/4q3 w - - 0 34,True,False,True,,,
"['oneMove', 'endgame', 'rookEndgame', 'crushing', 'deflection']",2061.60791015625,r7/8/5p1k/1pp2pRp/2Ppp2P/1P3PP1/4K3/8 w - - 11 51,True,False,False,,,
"['veryLong', 'endgame', 'knightEndgame', 'crushing', 'equality']",486.2425842285156,8/1p6/1p3p1p/pPkpnP1P/6P1/2p1p3/4K3/8 b - - 1 47,True,False,False,,,
"['oneMove', 'opening', 'mate', 'mateIn2', 'backRankMate']",1245.049072265625,r2qk2r/pppnn3/3bpp1p/3pN3/3P1B1P/3B4/PPP2P2/R2QK2R w KQkq - 0 14,True,False,False,,,
"['veryLong', 'endgame', 'queenEndgame', 'advantage', 'discoveredAttack']",2528.3046875,8/3Q3p/1p4pk/p1p1Pp2/Q5P1/5PKP/1q2q3/8 w - - 3 41,True,False,False,,,
"['short', 'middlegame', 'crushing', 'equality']",378.34161376953125,r4q1k/pb3Qp1/1p5p/2pp2b1/3P2P1/PB3RP1/1PPn2K1/7R b - - 5 33,True,False,False,,,
"['veryLong', 'opening', 'advantage', 'kingsideAttack']",798.2551879882812,r1bqk2r/ppp3pp/1b2pp2/4N3/3Pn3/5Q2/PPP2PPP/RNB1K2R w KQkq - 0 9,True,False,False,,,
"['short', 'middlegame', 'crushing', 'hangingPiece']",3070.940673828125,r3qrk1/1p3p1p/p1pb2p1/4Bbn1/P5N1/1P1BQ3/2P3PP/5RK1 w - - 0 25,True,False,False,,,
"['short', 'endgame', 'knightEndgame', 'advantage', 'attraction']",3117.42919921875,8/3p4/5p2/5k1p/1P2p2p/P1Pn2P1/4K3/8 b - - 0 41,True,False,False,,,
"['long', 'middlegame', 'crushing', 'underPromotion']",1303.685546875,1r6/4bpk1/1p1pq1pp/2p1p3/2P1P1bQ/3rBP2/6PP/1R3R1K w - - 8 29,True,False,True,,,
"['oneMove', 'middlegame', 'advantage', 'equality']",874.4769287109375,2b2k2/5qBp/1b4n1/1p3p1Q/3p2N1/7P/PP3PP1/R5K1 b - - 0 31,True,False,False,,,
"['veryLong', 'endgame', 'rookEndgame', 'mate', 'mateIn5', 'backRankMate']",495.5707702636719,8/R7/1pp1p1kp/5p1p/1r1r4/1P4P1/1P3PP1/3R3K b - - 3 35,True,False,False,,,
"['short', 'middlegame', 'crushing', 'capturingDefender']",478.67266845703125,1r3rk1/1pp2ppp/p4n2/2nq4/8/1QQ1P1PP/PP3P2/R3K2R w KQ - 3 19,True,False,False,,,
"['long', 'opening', 'advantage', 'castling']",2152.892333984375,r2qk2r/pp4pp/2pbbp2/3pN3/3PnB1P/1Q6/PPP3P1/RN2K2R w KQkq - 0 17,True,False,False,,,
"['long', 'endgame', 'knightEndgame', 'crushing', 'underPromotion']",1736.7132568359375,8/p7/3pp2p/PPp1kpp1/2P1p3/3PP1P1/4K3/8 b - - 1 34,True,False,True,,,
"['long', 'opening', 'advantage', 'doubleCheck']",1688.863037109375,r2qk2r/pppn2pp/3bpp2/3pN3/3PnB2/5Q2/PPP2PPP/RN2K2R w KQkq - 0 9,True,True,False,"['opening', 'advantage', 'short']",1310.9586181640625,False
"['long', 'middlegame', 'crushing', 'fork']",1446.855224609375,5rk1/5p2/4p1pp/2qNP3/b1p2Q2/2P1P2R/1p5P/rB1R3K b - - 2 32,True,False,False,,,
"['veryLong', 'middlegame', 'crushing', 'quietMove']",2061.593505859375,r2q2k1/p1p2pp1/3b1r1p/1Qp5/4P1P1/2PP1p1R/PP1B1P2/3R2K1 b - - 0 27,True,False,False,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'crushing', 'queensideAttack']",1276.6341552734375,2k5/ppp2pR1/3p4/1PP1p3/4P2q/2PPK3/3r1P2/6R1 w - - 13 31,True,False,False,,,
"['short', 'opening', 'advantage', 'exposedKing']",3233.746826171875,r2qk1nr/pppn2pp/3bpp2/4N3/3P1B2/5Q2/PPP3PP/RN2KR2 w kq - 0 11,True,True,False,"['opening', 'advantage', 'trappedPiece', 'pin', 'long']",1450.53271484375,False
"['oneMove', 'middlegame', 'advantage', 'hangingPiece']",2049.708251953125,r3k2r/pp2bppp/2p1p3/3qP3/3Q4/4B3/PPP2P1P/1K1R3R w kq - 2 14,True,False,False,,,
"['veryLong', 'opening', 'crushing', 'advancedPawn']",2577.303955078125,r2qk2r/1pp1n1pp/p1bb1p2/3pN3/3P1B2/8/PPP1QPPP/RN2K2R w KQkq - 0 11,True,False,False,,,
"['veryLong', 'middlegame', 'mate', 'mateIn3', 'arabianMate']",1913.1287841796875,5r2/p1r2pk1/1q5p/1p1pPR1R/2p3B1/2P1n1p1/PP2Q1P1/2K5 w - - 0 28,True,False,False,,,
"['long', 'endgame', 'pawnEndgame', 'mate', 'mateIn5', 'hookMate']",1789.2926025390625,8/1p4p1/1p2kp2/2p4P/2Pp3P/1P6/4K3/8 w - - 1 36,True,False,False,,,
"['short', 'middlegame', 'crushing', 'kingsideAttack']",3096.79833984375,3qr2k/1bpr3p/p5pQ/4n3/5B2/1B6/PP4PP/2R1R1K1 w - - 5 30,True,False,True,,,
"['long', 'middlegame', 'advantage', 'fork']",1794.8525390625,6k1/8/3q3p/3p2p1/1rb1p1Q1/4PP1P/RPB1N3/6K1 b - - 1 39,True,False,False,,,
"['long', 'middlegame', 'crushing', 'xRayAttack']",564.8828125,3r2k1/5pp1/4b2p/p1R5/8/2Q4P/3R1PPK/3rq3 w - - 0 33,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'short']",1436.45166015625,False
"['long', 'opening', 'crushing', 'quietMove']",2795.08056640625,r1bqk2r/pppp2pp/3b1p2/4N3/B2Pn3/8/PPP3PP/nNBQKR2 w kq - 0 11,True,False,False,,,
"['veryLong', 'middlegame', 'mate', 'mateIn1', 'dovetailMate']",1713.4376220703125,6k1/pb3pp1/1p1B2n1/8/7q/2NP3Q/PPB2bPK/R3r3 w - - 5 23,True,False,False,,,
"['veryLong', 'middlegame', 'crushing', 'xRayAttack']",1129.307373046875,q4rk1/2r2pp1/Q3p2p/3pP3/4b3/5N1P/6P1/1R5K w - - 2 33,True,False,True,,,
"['long', 'middlegame', 'advantage', 'deflection']",638.9539794921875,2kr3r/p3n2R/1pp1p3/P1b1Pp2/2B5/2P2PB1/1P3P2/R4K2 b - - 8 28,True,False,False,,,
"['veryLong', 'endgame', 'pawnEndgame', 'crushing', 'advancedPawn']",3296.648193359375,8/5k2/3p4/4ppP1/1PPp4/5P2/4K3/8 b - - 2 37,True,False,False,,,
"['long', 'endgame', 'queenRookEndgame', 'mate', 'mateIn4', 'backRankMate']",786.21923828125,r2k4/p1R5/r2ppp1Q/8/1p1P4/4P3/5PPP/6K1 b - - 0 29,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'queenRookEndgame', 'short']",661.660888671875,False
"['long', 'endgame', 'rookEndgame', 'advantage', 'castling']",410.7881164550781,4k3/1p3p2/p2P4/P2pPp2/5Pp1/2R3P1/3P3r/4K3 b - - 1 36,True,False,False,,,
"['oneMove', 'middlegame', 'advantage', 'attackingF2F7']",1584.8819580078125,r3k2r/1p3ppp/p1nPp3/8/4n3/3B4/PPP1QQPq/R1B2K2 w kq - 0 15,True,False,True,,,
"['short', 'opening', 'crushing', 'capturingDefender']",1699.0216064453125,r2qk1nr/pppn2pp/3bpp2/3pN3/3P1B2/4P3/PPP1QPPP/RN2K2R w KQkq - 0 9,True,True,False,"['opening', 'advantage', 'trappedPiece', 'pin', 'long']",1277.125732421875,False
"['long', 'middlegame', 'crushing', 'fork']",885.9990234375,r2r2k1/p1p2ppp/1p4q1/n2Nn3/1Q6/P3P2P/1P1B1PP1/R4RK1 w - - 2 19,True,True,False,"['middlegame', 'crushing', 'fork', 'short']",812.5200805664062,True
"['veryLong', 'opening', 'crushing', 'advancedPawn']",326.1978454589844,r1b1kq1r/1p2p1b1/2p1p1P1/3p3p/p2Pn3/5Q1P/PPP5/1KBR1B1R w kq - 1 20,True,False,True,,,
"['oneMove', 'middlegame', 'advantage', 'skewer']",3136.685302734375,3r1r1k/2p3p1/2bb2Qp/1p2p3/pPP1pq2/7P/1B2R1P1/1B4K1 w - - 2 29,True,False,True,,,
"['short', 'endgame', 'rookEndgame', 'crushing', 'interference']",1875.0706787109375,8/5pk1/p3p1pp/P2p4/1p1P1R1P/8/Pr5P/5K2 w - - 1 43,True,False,True,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'advantage', 'discoveredAttack']",3080.291748046875,8/3r4/6pk/p2r3p/Pp6/1PPpRR2/3R2P1/7K w - - 6 37,True,False,False,,,
"['veryLong', 'middlegame', 'mate', 'mateIn1', 'doubleBishopMate']",2671.197509765625,6k1/5nbp/3p2p1/1p1P4/1B3P2/4Q1PP/2P1R1BK/q1q2r2 w - - 0 31,True,False,True,,,
"['veryLong', 'endgame', 'queenEndgame', 'advantage', 'discoveredAttack']",1058.494873046875,6k1/5p1p/4p1p1/8/3PP3/p6P/Qq3PK1/8 w - - 2 36,True,False,False,,,
"['veryLong', 'opening', 'advantage', 'defensiveMove']",2102.380859375,rnbqk2r/1pp3pp/p2bpp2/3pN3/3P1B2/4P3/PPP2PPP/RN1QK2R w KQkq - 0 8,True,True,False,"['opening', 'advantage', 'long']",1159.10693359375,False
"['short', 'opening', 'crushing', 'deflection']",2554.49169921875,rn1qk1nr/pppb2pp/3bpp2/3pN3/3P1B2/4PQ2/PPP2PPP/RN2KB1R w KQkq - 0 7,True,True,False,"['opening', 'advantage', 'trappedPiece', 'pin', 'long']",1368.0745849609375,False
"['long', 'opening', 'crushing', 'discoveredAttack']",3225.18701171875,r1bqk2r/pppnn1bp/4ppp1/1B2N1B1/3P3P/8/PPP2PP1/R2Q1K1R w kq - 0 11,True,False,True,,,
"['veryLong', 'opening', 'mate', 'mateIn4', 'anastasiaMate']",808.3613891601562,rnb2rk1/p4ppp/3N4/2p5/1P3qP1/5Q2/3NPP1P/R3KB1R b KQ - 0 17,True,False,True,,,
"['short', 'endgame', 'bishopEndgame', 'mate', 'mateIn2', 'arabianMate']",525.7207641601562,5kr1/1pp2p1p/3b1B2/2P2p2/p1B4P/2P2P2/5PP1/7K b - - 0 29,True,False,False,,,
"['oneMove', 'endgame', 'knightEndgame', 'mate', 'mateIn3', 'smotheredMate']",1611.8629150390625,3n4/pp1k4/2p1pnN1/4pP2/p3P3/7P/PPP3P1/2K5 w - - 2 31,True,False,False,,,
"['veryLong', 'endgame', 'knightEndgame', 'crushing', 'equality']",782.6588745117188,8/3p4/1p1p3p/1p3p1P/1pk2N2/6P1/1P2pPP1/2K2p2 b - - 1 41,False,False,,,,
"['veryLong', 'middlegame', 'advantage', 'quietMove']",320.77996826171875,r5k1/pp3prp/2p1BbbB/5pp1/3Pp3/4P3/PPP2PR1/2K3R1 b - - 0 26,True,False,False,,,
"['short', 'endgame', 'rookEndgame', 'mate', 'mateIn3', 'bodenMate']",1775.2562255859375,3rrk2/p5p1/1pp1Ppp1/2P2P2/1P1p1P1P/5K2/P7/3R4 w - - 0 40,True,False,False,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'advantage', 'advancedPawn']",2753.294189453125,6k1/5p1p/P2p2p1/4p1PP/1p1P4/1P2PP2/5q2/1K5R w - - 1 31,True,True,False,"['endgame', 'advantage', 'advancedPawn', 'quietMove', 'queenRookEndgame', 'short']",2179.22021484375,True
"['oneMove', 'opening', 'mate', 'mateIn4', 'arabianMate']",879.0932006835938,r1brk3/1p1n1pnN/4p1p1/3p4/2p2PP1/qPP1PN2/P2QB3/1K1R2R1 b q - 0 19,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'intermezzo']",1488.0264892578125,4r3/1pp3kp/pq3p1p/3rnb2/1P2P3/P1QN3P/1B3PP1/2R3K1 w - - 0 26,True,False,False,,,
"['long', 'middlegame', 'crushing', 'interference']",1913.6046142578125,2kr3r/1pp4p/p1qb1pb1/3p1p2/1PPP4/P2BP2P/2Q2PP1/R3K2R b KQ - 0 18,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'fork']",2147.49267578125,4r1k1/pp4p1/1qpb3r/3P2p1/2P2PR1/P1Bq2PP/1P3RQK/8 w - - 4 30,True,False,True,,,
"['veryLong', 'endgame', 'bishopEndgame', 'crushing', 'queensideAttack']",650.3056030273438,1k1r4/ppp2p2/4pb2/5p1p/2P2P2/1P2B3/P4P1P/5K2 w - - 2 29,True,False,True,,,
"['long', 'endgame', 'rookEndgame', 'advantage', 'equality']",2459.990966796875,7r/pkpp2p1/1p2p1p1/3p4/P1PP1r2/R5p1/1P3P1P/4R1K1 w - - 1 30,False,False,,,,
"['veryLong', 'endgame', 'queenEndgame', 'crushing', 'xRayAttack']",1548.064208984375,6k1/5pp1/p6p/2p3P1/q1P1P3/2Q5/5KPP/1q6 w - - 1 37,True,False,True,,,
"['oneMove', 'middlegame', 'mate', 'mateIn1', 'backRankMate']",1118.0233154296875,2krr2r/pppp1p1p/2b3p1/2b1Q3/4PB2/2NP4/PPP1BqPP/R6K w - - 1 19,True,True,False,"['middlegame', 'mateIn1', 'mate', 'queensideAttack', 'oneMove']",985.3674926757812,False
"['long', 'endgame', 'queenEndgame', 'advantage', 'doubleCheck']",429.2012939453125,4q1k1/1p3qP1/3p1p1p/1Pp5/1PPP4/8/6Q1/7K w - - 0 36,True,False,False,,,
"['short', 'middlegame', 'crushing', 'capturingDefender']",2889.1435546875,4r1k1/1p4pp/1n2p3/3pQP2/3Pn3/p1pBPN2/4K1PP/q6R w - - 4 29,True,False,False,,,
"['veryLong', 'endgame', 'bishopEndgame', 'advantage', 'equality']",1457.8267822265625,8/5k1p/ppb1ppp1/2BB4/PPP5/5P1P/5KP1/8 b - - 0 33,True,False,False,,,
"['long', 'endgame', 'rookEndgame', 'advantage', 'enPassant']",1494.3419189453125,r6r/p5p1/1pp2k1p/4pp1P/5p2/3R1P2/PPP3P1/2K4R b - - 0 21,True,False,False,,,
"['veryLong', 'opening', 'crushing', 'castling']",3018.947021484375,rnbqk2r/ppp3pp/4pp2/4N3/3b4/2N2Q2/PPP2PPP/R1B1K2R w KQkq - 0 9,True,True,False,"['opening', 'advantage', 'long']",1570.1253662109375,False
"['veryLong', 'opening', 'crushing', 'advancedPawn']",1773.1446533203125,rn1qk2r/pp4pp/2pbpp2/3pN3/3PnB2/5Q2/PPP2PPP/RN2K2R w KQkq - 0 9,True,True,False,"['opening', 'advantage', 'long']",1289.693359375,False
"['veryLong', 'endgame', 'bishopEndgame', 'advantage', 'defensiveMove']",2247.27587890625,8/1p6/p2k1p2/P1p5/5PP1/1B2K3/6bp/8 w - - 0 45,True,False,True,,,
"['oneMove', 'middlegame', 'crushing', 'hangingPiece']",1203.3966064453125,r2qk2r/1p2bpp1/p3p2p/2ppnb2/3P4/2PBP3/PP4PP/R1BQ1RK1 w kq - 0 14,True,False,False,,,
"['veryLong', 'opening', 'advantage', 'interference']",444.13763427734375,r2q2kr/pp1n2b1/4ppb1/3p3p/3P1B1P/5Q2/PPP2PP1/RN2K2R w KQ - 0 15,True,False,False,,,
"['oneMove', 'middlegame', 'crushing', 'attackingF2F7']",1128.83984375,rn2k2r/p1p2ppp/3p4/1p2p3/2Q1P3/N1PPbP1P/PP3P2/4K2R b Kkq - 1 18,True,False,False,,,
"['short', 'opening', 'advantage', 'equality']",2636.36962890625,rn1qk2r/ppp3pp/3bpp2/3pN3/3PnB2/8/PPP1QPPP/RN2K2R w KQkq - 0 9,True,True,False,"['opening', 'advantage', 'long']",1301.932861328125,False
"['veryLong', 'endgame', 'queenEndgame', 'crushing', 'equality']",3134.77734375,2Q5/p4pk1/1p4p1/2pp3p/2P4P/P5P1/1P5K/4q3 w - - 0 49,True,False,False,,,
"['long', 'middlegame', 'advantage', 'advancedPawn']",3065.446044921875,r1r4k/6pp/1p2Qp2/3p4/pP2pP2/2B1P1P1/3P3q/2KR2R1 b - - 3 24,True,False,False,,,
"['oneMove', 'endgame', 'knightEndgame', 'crushing', 'fork']",992.5316772460938,8/p2p1kpp/1p3p2/2P1Pp2/1P3P1P/5P2/4K3/8 b - - 2 34,True,False,False,,,
"['oneMove', 'middlegame', 'mate', 'mateIn2', 'doubleBishopMate']",1862.453857421875,r6k/4bB1p/p7/1pP5/1P3B2/P2qPP1P/8/5RK1 w - - 0 31,True,True,False,"['endgame', 'mateIn2', 'mate', 'doubleBishopMate', 'short']",798.59521484375,False
"['short', 'endgame', 'queenEndgame', 'crushing', 'doubleCheck']",1126.50341796875,6Q1/8/p3p2p/4Qp1k/p4P2/5q1P/2p2P2/5K2 b - - 0 51,True,False,False,,,
"['veryLong', 'opening', 'advantage', 'equality']",2937.63525390625,r2qk2r/ppp3pp/2nbpp2/3pN3/3PnB2/3Q4/PPP2PPP/RN2K2R w KQkq - 0 9,True,False,False,,,
"['long', 'endgame', 'bishopEndgame', 'advantage', 'hangingPiece']",1033.6474609375,6k1/6pp/p3p3/1p6/1P1Pbb2/P1p4P/2B1K3/B7 w - - 0 32,True,True,False,"['endgame', 'advantage', 'hangingPiece', 'bishopEndgame', 'short']",1201.857666015625,True
"['oneMove', 'endgame', 'knightEndgame', 'crushing', 'fork']",2785.65771484375,8/8/p3pk2/P1P5/1n6/N1p4P/4KP2/8 b - - 0 27,True,False,False,,,
"['short', 'endgame', 'knightEndgame', 'crushing', 'zugzwang']",2207.2890625,8/7p/1n2pp2/2k3p1/ppP2P2/pP3P1P/P3K3/8 b - - 5 41,True,False,True,,,
"['long', 'opening', 'advantage', 'advancedPawn']",2012.5692138671875,r2qk1nr/ppp3pp/5p2/3pN3/4bB1b/3P1P2/PP2Q1PP/RN3K1R w kq - 0 12,True,False,False,,,
"['long', 'opening', 'crushing', 'kingsideAttack']",985.4374389648438,rn1qk2r/ppp3pp/3bpp2/3pN3/3Pn3/3B4/PPP1QPPP/RNB1R1K1 b kq - 0 9,True,False,False,,,
"['veryLong', 'middlegame', 'crushing', 'clearance']",2116.927001953125,3q1rk1/pp3p1p/4ppb1/1B2n1r1/2Q2N2/8/PPP2PPP/3R1RK1 w - - 6 18,True,False,False,,,
"['short', 'endgame', 'queenRookEndgame', 'mate', 'mateIn2', 'backRankMate']",2535.244384765625,rr5k/2R2p1p/7p/1p6/1P2p1P1/q3P3/5P2/2R3K1 w - - 0 31,True,False,True,,,
"['short', 'opening', 'advantage', 'skewer']",868.9235229492188,rn1qk2r/pppn2pp/3bpp2/3pN3/3P1B2/8/PPP2PPP/RN1Q1K1R w kq - 0 9,True,True,False,"['opening', 'advantage', 'short']",1184.393798828125,False
"['short', 'opening', 'crushing', 'fork']",981.5191040039062,r2qk1nr/ppp3pp/3bpp2/3pN3/3PbB2/4P3/PPP2PPP/RN1QK2R w KQkq - 0 8,True,False,False,,,
"['short', 'opening', 'crushing', 'interference']",797.3929443359375,r2qk2r/pppn2pp/3bpp2/3pN3/3PnB2/4P3/PPP1QPPP/RN2K2R w KQkq - 0 8,True,True,False,"['opening', 'advantage', 'short']",1218.6085205078125,False
"['veryLong', 'opening', 'advantage', 'sacrifice']",918.2711791992188,rn1qk2r/ppp3pp/3b1p2/3pN3/3P1Bn1/5Q2/PPP2PPP/RN2K2R w KQkq - 0 9,True,False,False,,,
"['oneMove', 'endgame', 'queenEndgame', 'advantage', 'kingsideAttack']",1523.1080322265625,1q4k1/3p3p/4P1p1/1p6/p1p2Q2/2P4P/PP4P1/5K2 b - - 0 41,True,False,False,,,
"['long', 'opening', 'crushing', 'capturingDefender']",432.38311767578125,rn3rk1/pp4pp/2pbpqP1/3pN3/3P4/4PQ2/PPPB4/R3KB1R b KQ - 0 13,True,False,False,,,
"['long', 'endgame', 'knightEndgame', 'crushing', 'hangingPiece']",977.7192993164062,8/n1k5/PNpp2pp/1pPp1p2/4nP2/2P3PP/4K3/8 b - - 1 35,True,False,False,,,
"['veryLong', 'middlegame', 'crushing', 'queensideAttack']",1143.1429443359375,1k1r4/p5pp/Bpp3n1/4p1Nq/4Pn2/P4p1P/1QP2P1K/5R2 w - - 2 27,True,False,False,,,
"['veryLong', 'middlegame', 'mate', 'mateIn2', 'arabianMate']",685.4371948242188,7k/bpp2pr1/5N1p/PB2Pn1P/2p4B/7K/7P/3r4 w - - 1 37,True,False,True,,,
"['short', 'middlegame', 'advantage', 'clearance']",637.06103515625,2r1q1k1/2pr1ppp/1pQ2nn1/1N6/1P6/P3P3/4BPPP/R1R3K1 b - - 2 25,True,False,False,,,
"['long', 'middlegame', 'mate', 'mateIn1', 'bodenMate']",2448.19140625,r3k1r1/p1p2p2/4p1pp/1p1bN1q1/2BPn3/BPP1P2Q/P5PP/n3K2R w q - 0 21,True,False,False,,,
"['short', 'middlegame', 'advantage', 'promotion']",452.76165771484375,r4k1r/p3p1b1/n1pr1n2/1p2N1B1/7p/8/PPP1QPPP/2K4R b - - 1 19,True,False,False,,,
"['short', 'middlegame', 'crushing', 'hangingPiece']",1421.6663818359375,r2r2k1/1bq1bp1p/pp2p1p1/4nP2/3NnQ2/1NP5/PP4PP/R1BB1R1K w - - 0 21,True,False,False,,,
"['short', 'endgame', 'pawnEndgame', 'crushing', 'zugzwang']",2931.857421875,8/8/1p1p1p2/p1pPkppp/3pP1P1/1P3K1P/PP6/8 b - - 0 46,False,False,,,,
"['oneMove', 'endgame', 'knightEndgame', 'crushing', 'enPassant']",2694.10498046875,8/p2p4/7p/7p/p1Kpppk1/P3p3/4P3/3N4 w - - 1 48,False,False,,,,
"['veryLong', 'endgame', 'bishopEndgame', 'advantage', 'castling']",2608.81201171875,4k3/2p2p2/1p2p1p1/2P1P1Kp/p2PP2P/B7/P4b2/8 b - - 1 41,True,False,False,,,
"['oneMove', 'opening', 'crushing', 'attraction']",495.2662353515625,r2qk2r/pppnn1bp/5pp1/1B1p4/3P4/4PQ2/PPP2PPP/RN2K2R w KQkq - 0 10,True,False,True,,,
"['long', 'opening', 'crushing', 'promotion']",3000.5634765625,rnbqk2r/pp1nb1pp/4pp2/3pN1B1/3P4/5Q2/PPP2PPP/RN2KB1R w KQkq - 0 9,True,True,False,"['opening', 'advantage', 'short']",1407.001220703125,False
"['veryLong', 'endgame', 'queenEndgame', 'advantage', 'doubleCheck']",1632.766357421875,6k1/6p1/8/2P2pp1/3P2P1/4PQ1P/5P1K/qq6 b - - 0 46,True,False,False,,,
"['short', 'middlegame', 'crushing', 'doubleCheck']",812.8051147460938,1k1rr3/pp3ppp/8/Q7/3Rn1Pq/2P1B2P/P1P2P2/4KB1R b K - 0 22,True,False,False,,,
"['short', 'opening', 'mate', 'mateIn5', 'hookMate']",1350.1622314453125,r1b1k2r/pppnb1n1/4p1N1/3p2p1/3P1p2/2N2Pq1/PPP1Q3/R1BK1B1R w kq - 2 16,True,False,False,,,
"['long', 'opening', 'crushing', 'clearance']",1401.4627685546875,rn1qk1nr/pp4pp/2pbpp2/3pN3/3P1B2/4P3/PPP2PPP/RN1QK2R w KQkq - 0 8,True,True,False,"['opening', 'advantage', 'trappedPiece', 'pin', 'long']",1213.9635009765625,False
"['veryLong', 'middlegame', 'mate', 'mateIn1', 'arabianMate']",358.9233093261719,5r1k/1b3p1p/5N2/pp5p/1q1p2PQ/7R/PP2rP2/R6K w - - 0 29,True,False,False,,,
"['oneMove', 'middlegame', 'advantage', 'trappedPiece']",2796.90283203125,1r1rq2k/3p3p/p5p1/1pB5/1N2p3/8/BbP3PP/3Q1RK1 w - - 6 26,True,False,False,,,
