target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['short', 'endgame', 'queenEndgame', 'crushing', 'deflection']",2434.948486328125,8/7p/p5k1/3p2p1/3PpqP1/2P4P/P5K1/1Q6 b - - 5 38,True,False,False,,,
"['long', 'endgame', 'queenEndgame', 'crushing', 'promotion']",1537.6651611328125,8/P4p1k/2q3p1/4Q3/2p2P2/7P/3p1P1K/8 w - - 0 49,True,False,True,,,
"['oneMove', 'middlegame', 'crushing', 'equality']",2707.02587890625,3r3r/2qk4/2p2n2/R1Pp3p/1P2pPp1/4P1QP/3B2P1/R5K1 b - - 0 28,True,False,False,,,
"['oneMove', 'opening', 'crushing', 'attackingF2F7']",1907.2674560546875,r1bqkb1r/p4pp1/5n1p/np2p1N1/8/2N2Q2/PPPP1PPP/R1B1K2R w KQkq - 0 11,True,False,False,,,
"['short', 'endgame', 'bishopEndgame', 'advantage', 'interference']",370.57623291015625,8/8/2p1k2p/2Pp2p1/b2P1pP1/p2K1P2/P3B2P/8 w - - 5 42,True,False,False,,,
"['oneMove', 'middlegame', 'crushing', 'discoveredAttack']",2659.5703125,r4rk1/1bq2p1p/p1np2pP/4p1bn/p1N1P3/2N1BP2/BPP1Q3/R2R2K1 w - - 0 20,True,False,False,,,
"['long', 'opening', 'crushing', 'attraction']",520.4598999023438,r1bkrb2/pppn2pp/3pR3/3P4/3q4/8/PPP1QPPP/RNB3K1 w - - 5 14,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'kingsideAttack']",1077.90234375,3r2k1/ppp2pp1/7p/4R2Q/2NqP3/Pn1r2PP/5PK1/7R w - - 2 24,True,False,True,,,
"['oneMove', 'opening', 'advantage', 'xRayAttack']",2613.798583984375,r2qr1k1/ppp2ppp/8/2P5/2Qn2n1/P1N5/1PPB1PPP/2KR2NR b - - 0 13,True,False,False,,,
"['long', 'opening', 'mate', 'mateIn3', 'dovetailMate']",1431.532470703125,rn1qkb1r/pbp1p1p1/1p1p3p/6pn/3P4/2N3B1/PPP1BPPP/R2QK2R w KQkq - 0 9,True,False,False,,,
"['oneMove', 'middlegame', 'crushing', 'advancedPawn']",2202.931640625,3r2k1/1b1q1pp1/rp6/1Nb5/3N2p1/PQB2p2/6PP/R2R2K1 b - - 0 28,True,False,False,,,
"['long', 'endgame', 'bishopEndgame', 'crushing', 'xRayAttack']",1677.6285400390625,8/p2p4/1p2k3/1P6/P2P2K1/2b5/5B2/8 w - - 2 37,True,False,False,,,
"['veryLong', 'opening', 'crushing', 'skewer']",1065.94970703125,r3k1nr/pp1b1p2/6q1/3pP2Q/8/2P4R/PP4P1/nNBK1B2 w kq - 1 15,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'pin', 'short']",0.3620561361312866,False
"['oneMove', 'middlegame', 'crushing', 'kingsideAttack']",2997.24853515625,r3r1k1/ppp1ppN1/2np2p1/7q/2PP2n1/1P4P1/PB1NbPBP/R1Q1R1K1 b - - 0 18,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",0.18207617104053497,True
"['veryLong', 'middlegame', 'crushing', 'deflection']",1364.7740478515625,r7/4krQ1/b3p2p/8/p2P4/8/Pq3PPP/1BR3K1 w - - 3 35,True,False,False,,,
"['short', 'endgame', 'queenRookEndgame', 'crushing', 'kingsideAttack']",3145.826171875,6k1/p3P1p1/1p4q1/2p4p/2P3P1/1P3R1P/P2r1p2/5RK1 w - - 0 33,True,False,False,,,
"['veryLong', 'opening', 'mate', 'mateIn5', 'doubleBishopMate']",1078.5025634765625,rnb1k2r/p4ppp/8/8/8/N1P5/PP2PbPP/R1BK1BNR b kq - 0 11,True,False,True,,,
"['short', 'endgame', 'rookEndgame', 'crushing', 'equality']",372.61956787109375,4r3/p1k1r1p1/2p5/1p6/6P1/P3R3/8/4R1K1 w - - 0 40,True,True,False,"['endgame', 'advantage', 'rookEndgame', 'short']",0.1831224113702774,False
"['short', 'endgame', 'bishopEndgame', 'crushing', 'defensiveMove']",1877.2247314453125,8/2B5/6p1/P4p2/1K6/5k1p/8/8 w - - 1 49,True,False,False,,,
"['veryLong', 'endgame', 'knightEndgame', 'advantage', 'enPassant']",886.6126708984375,8/8/8/3p4/1p2k1p1/1Pp1P1P1/2P2N2/2K5 b - - 0 47,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'hangingPiece']",3044.56298828125,5r2/5p2/1b2p3/1k1PN3/2p1nP2/2P2Q1P/1q4P1/R6K w - - 1 26,True,False,False,,,
"['oneMove', 'middlegame', 'mate', 'mateIn4', 'doubleBishopMate']",2868.88134765625,4k3/1bq1pp2/3p4/pP2n2r/3NP3/NPP1b3/6RB/1BRQ1K1K b - - 2 28,False,False,,,,
"['long', 'middlegame', 'advantage', 'hangingPiece']",1153.4915771484375,r1bq1r1k/p3p1bp/1pR2np1/B7/3P4/1Q3NP1/P3PPBP/1N3RK1 b - - 0 17,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'skewer']",373.9000549316406,2r3k1/pp3p1p/4p1qp/3n1b2/3P4/2Q1B2P/PP2NPP1/2R3K1 w - - 3 22,True,False,False,,,
"['long', 'endgame', 'bishopEndgame', 'advantage', 'promotion']",2840.395751953125,8/8/7p/2b1K1pP/2k3P1/3p1P2/3B4/8 w - - 2 48,True,False,False,,,
"['short', 'endgame', 'queenRookEndgame', 'crushing', 'sacrifice']",408.18511962890625,4R3/p1p2ppk/8/2Pp4/7p/5P2/PP2RPKq/8 w - - 0 27,True,False,False,,,
"['oneMove', 'middlegame', 'mate', 'mateIn1', 'bodenMate']",2792.469482421875,Nnq2rk1/pp2bppp/2P5/6Nb/Q1PPp2P/8/PP4P1/R3KB1R b KQ - 1 15,True,False,False,,,
"['veryLong', 'endgame', 'rookEndgame', 'crushing', 'attackingF2F7']",3003.614501953125,4kr2/5p1p/6p1/6K1/7P/5RP1/8/8 w - - 0 44,True,False,False,,,
"['short', 'endgame', 'knightEndgame', 'crushing', 'attackingF2F7']",1668.9329833984375,8/1p3pp1/1P6/2Pp1n2/3P1P1p/4Pk1P/5N2/4K3 b - - 0 51,True,False,False,,,
"['veryLong', 'opening', 'mate', 'mateIn1', 'backRankMate']",1295.19775390625,r1b2bnQ/ppqp1k2/6p1/5p2/Pn6/N5P1/1PrPPPBP/R1B1K2R b KQ - 2 14,True,False,False,,,
"['veryLong', 'endgame', 'queenEndgame', 'crushing', 'kingsideAttack']",2884.556640625,6k1/pp1Q1pp1/2p1p2p/2P1P1PP/1P3P2/3K4/8/7q w - - 2 34,True,True,True,"['endgame', 'mateIn3', 'mate', 'queenEndgame', 'long']",0.39813339710235596,False
"['veryLong', 'endgame', 'rookEndgame', 'crushing', 'attackingF2F7']",2321.760498046875,8/1P4k1/8/3Pp3/6p1/5p2/1r3P2/2R1K3 b - - 1 49,True,False,True,,,
"['long', 'opening', 'crushing', 'doubleCheck']",2467.392578125,r4bnr/pp3Bpp/3k4/2p1N3/4P1bq/2P1p3/PP1P2PP/RNB2RK1 w - - 2 13,True,False,False,,,
"['oneMove', 'endgame', 'bishopEndgame', 'crushing', 'discoveredAttack']",2729.820556640625,8/6b1/1pB5/5p2/P3P2p/2pK1k1P/8/8 w - - 2 54,True,False,False,,,
"['veryLong', 'endgame', 'bishopEndgame', 'crushing', 'underPromotion']",828.1056518554688,8/3k4/3p4/BKpP4/1pP5/2b5/8/8 w - - 9 47,True,False,True,,,
"['oneMove', 'endgame', 'pawnEndgame', 'advantage', 'deflection']",736.7591552734375,8/p6p/1kp3p1/4p1P1/1KP1Pp1P/5P2/P7/8 w - - 1 34,True,False,False,,,
"['short', 'endgame', 'pawnEndgame', 'advantage', 'castling']",2548.2802734375,8/4k3/4pppp/pp2P3/5P2/1K4P1/6P1/8 w - - 0 38,True,False,False,,,
"['oneMove', 'middlegame', 'crushing', 'capturingDefender']",701.757568359375,1r2kr2/ppp1p2p/2b2p2/7Q/4P1q1/1P1P4/PBP2PPP/1R4K1 w - - 2 15,False,False,,,,
"['veryLong', 'endgame', 'queenEndgame', 'crushing', 'attraction']",1782.9453125,8/4kp2/2Q3pp/1p6/1P4KP/3q1PP1/8/8 b - - 2 57,True,True,False,"['endgame', 'mateIn1', 'mate', 'queenEndgame', 'oneMove']",0.35373425483703613,False
"['long', 'opening', 'crushing', 'attraction']",2801.371826171875,r1b4r/pp5p/2nq2pk/2bB4/3P4/5Q2/PP3PPP/RN3R1K w - - 1 17,True,False,False,,,
"['long', 'middlegame', 'advantage', 'capturingDefender']",1672.2088623046875,r2q1rk1/1p5p/n3bppb/3Pp3/1P6/5N1P/P3BPP1/R1BQR1K1 b - - 0 18,True,False,False,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'advantage', 'queensideAttack']",864.384521484375,2k4r/ppq2p1p/2p1pp2/8/8/3R1P2/PPP3PP/2KR4 w - - 0 18,True,False,True,,,
"['oneMove', 'middlegame', 'crushing', 'kingsideAttack']",2003.2020263671875,2kr3r/ppq2p2/2p1p3/6P1/1PPPBbP1/P2QB2p/8/R4RK1 b - - 3 30,True,False,False,,,
"['oneMove', 'endgame', 'bishopEndgame', 'crushing', 'deflection']",811.6937866210938,8/1p6/p1k5/2B5/1KP5/8/P7/8 b - - 2 35,True,False,False,,,
"['short', 'endgame', 'queenEndgame', 'advantage', 'equality']",1396.31201171875,6k1/p4p1p/1p6/8/3P4/4p2P/PP2Q1P1/2q4K w - - 1 39,True,False,False,,,
"['veryLong', 'opening', 'advantage', 'enPassant']",2251.171875,r2qkbnr/ppp2ppp/8/8/2Pn1Pb1/4pN2/PP4PP/RNBQKB1R w KQkq - 2 8,True,True,False,"['opening', 'advantage', 'short']",0.40901100635528564,False
"['short', 'opening', 'advantage', 'zugzwang']",1162.1708984375,r1q1r1k1/bpp2ppp/p4n2/4p3/1P2P1bP/P1P3PN/1B2QP2/R2BK2R w KQ - 3 19,True,False,False,,,
"['oneMove', 'endgame', 'bishopEndgame', 'crushing', 'fork']",2882.42236328125,8/8/p6p/1pb1kp2/2p2p1p/1PP1PP1P/P1KB2P1/8 b - - 0 31,True,False,True,,,
"['veryLong', 'middlegame', 'advantage', 'queensideAttack']",2449.984130859375,2kr3r/Qpq3pp/2p2p2/3n4/4N1b1/3B4/PP3P2/1K1R3R w - - 0 24,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'attackingF2F7']",1353.261962890625,1rb1kn1r/1p3pb1/p1q4p/4p3/N1B1Pp2/1Q6/PP3PPP/3R1RK1 w k - 2 19,True,False,False,,,
"['oneMove', 'middlegame', 'crushing', 'xRayAttack']",3062.785400390625,r4Q2/pp1k2p1/2p2b2/P2p4/3q4/B4B2/2P4r/1R1R1K2 b - - 3 27,True,False,False,,,
"['long', 'middlegame', 'crushing', 'fork']",912.2941284179688,4r1k1/7p/8/3Nrpp1/Pq4n1/4P1P1/4Q1PP/R1B2K2 w - - 1 31,True,False,False,,,
"['long', 'endgame', 'bishopEndgame', 'crushing', 'interference']",2480.658203125,3b2k1/6p1/pp2p3/2p1PPP1/2Pp2P1/1P6/P4K2/2B5 b - - 0 36,True,False,False,,,
"['short', 'endgame', 'bishopEndgame', 'advantage', 'discoveredAttack']",760.286376953125,8/8/p5k1/1p6/4Pp1p/3b1B1P/P7/6K1 w - - 1 46,True,False,True,,,
"['oneMove', 'opening', 'crushing', 'queensideAttack']",2731.481201171875,r1b2r1k/1p2ppbp/p1np2p1/q7/1n1P4/P1N2N1P/1PPBQPP1/2KR1B1R b - - 0 12,True,False,False,,,
"['oneMove', 'middlegame', 'advantage', 'sacrifice']",435.0533447265625,r5k1/pppb2p1/1q4np/2np4/8/P1P1R3/3Q1PPP/4R1K1 w - - 0 24,True,False,False,,,
"['oneMove', 'endgame', 'pawnEndgame', 'crushing', 'attraction']",2453.421630859375,8/8/p2pk3/1pp1p3/2PPP1p1/4K1P1/PP6/8 b - - 0 34,True,False,False,,,
"['long', 'endgame', 'rookEndgame', 'crushing', 'advancedPawn']",531.5064697265625,8/K7/1r6/1Pk5/2P2P2/8/8/8 w - - 0 58,True,False,False,,,
"['oneMove', 'middlegame', 'crushing', 'kingsideAttack']",1381.4344482421875,2r2rk1/ppp3p1/1b2pn1p/8/Q2P1q2/3PBN2/PP3PPP/R4RK1 b - - 4 17,True,False,False,,,
"['short', 'opening', 'advantage', 'defensiveMove']",3162.49072265625,rnb2rk1/ppppbpp1/7p/4p2Q/4n3/1B1P3N/PPPK1qPP/RNB4R w - - 2 10,True,False,False,,,
"['veryLong', 'endgame', 'pawnEndgame', 'crushing', 'kingsideAttack']",2342.413818359375,8/6p1/p3k3/1pp2p2/2P2Pp1/PP1K2P1/7P/8 w - - 1 35,True,True,False,"['endgame', 'advantage', 'pawnEndgame', 'long']",0.5558122396469116,False
"['long', 'opening', 'advantage', 'kingsideAttack']",866.7881469726562,r1bq1rk1/pp3ppp/2nppb2/3P4/3QN1P1/8/PPP2P1P/R1B1K1NR w KQ - 4 10,True,True,False,"['opening', 'advantage', 'short']",0.413631796836853,False
"['long', 'endgame', 'queenRookEndgame', 'crushing', 'kingsideAttack']",3008.150634765625,7q/2p1k1p1/2p4r/p1P1Pp2/3p1Pp1/P2P3r/1P3QRP/6RK b - - 5 25,True,False,False,,,
"['long', 'endgame', 'rookEndgame', 'crushing', 'kingsideAttack']",1006.5188598632812,r5k1/pp3pp1/4p1p1/1P2P3/3R4/P7/r4PPP/3RK3 w - - 3 25,True,False,True,,,
"['veryLong', 'opening', 'crushing', 'skewer']",1806.1129150390625,rnb2rk1/ppp2p1p/6p1/3qb3/8/1P6/PBPN1PPP/R2QKB1R w KQ - 0 11,True,False,False,,,
"['oneMove', 'middlegame', 'crushing', 'pin']",646.1904296875,1r1r2k1/5pp1/p3p3/q1b4P/1pb1P1N1/1N6/PPQ5/1K4R1 w - - 0 34,True,False,True,,,
"['long', 'middlegame', 'crushing', 'xRayAttack']",3238.219970703125,r3k2r/pp2bpp1/5n1p/2p5/2NqpQ2/1B5P/PPP2PP1/4RRK1 w kq - 2 18,True,False,False,,,
"['oneMove', 'middlegame', 'mate', 'mateIn5', 'hookMate']",3021.773681640625,r4bnr/p3p1pp/5p2/1BP5/3k1B2/P1N2K2/1P3P1P/n7 w - - 1 19,True,False,True,,,
"['oneMove', 'middlegame', 'crushing', 'promotion']",498.09222412109375,5r2/pb4k1/1p1pPpnp/6pQ/4P3/P3N3/RP1p2PP/1Br2N1K b - - 0 29,True,False,False,,,
"['veryLong', 'opening', 'mate', 'mateIn2', 'backRankMate']",1493.0948486328125,r1bk1b1r/ppp1qR1p/3p4/3B3Q/3Pn3/2P5/PP4PP/RN4K1 b - - 4 15,True,False,False,,,
"['veryLong', 'endgame', 'knightEndgame', 'advantage', 'fork']",1411.0177001953125,8/2p2pp1/1p1np2p/p4k2/5P2/1P3KP1/2N4P/8 w - - 5 48,True,False,False,,,
"['short', 'opening', 'advantage', 'deflection']",2103.426025390625,rnr3k1/5ppp/ppq2n2/8/b2p4/2P2P1P/B2B2PN/R1Q2RK1 w - - 0 22,True,False,False,,,
"['oneMove', 'middlegame', 'advantage', 'enPassant']",3166.541748046875,r1b2rk1/p2p3p/1qp1p1n1/1p2PpQ1/n2P4/P2B3R/P4PPP/4R1K1 w - f6 0 23,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'capturingDefender']",2684.32763671875,6k1/p6p/b5pP/2p5/1bp1p1n1/1PN1PrN1/QB1P1qP1/R6K w - - 2 26,True,False,False,,,
"['oneMove', 'opening', 'advantage', 'pin']",1192.2470703125,r1b1k2r/pp1p1ppp/1qn1pn2/8/1bP1P3/P1NQ1P2/2P3PP/R1B1KBNR b KQkq - 0 8,True,False,False,,,
"['long', 'middlegame', 'crushing', 'enPassant']",443.57989501953125,6kn/5pqp/p1bp1p2/1p3P2/4P1R1/P5Q1/1PP3PP/1B5K w - - 0 28,True,False,False,,,
"['oneMove', 'middlegame', 'crushing', 'xRayAttack']",3226.81103515625,r3k1r1/5p2/pq1pbn2/4p1BP/2p1Pb1P/P1P1NQ2/2BK1P2/R6R b q - 0 25,True,False,False,,,
"['oneMove', 'middlegame', 'advantage', 'zugzwang']",2474.859619140625,2qk1r2/p6Q/np6/2p5/1PPp3b/P5B1/2P3KP/4R3 w - - 0 35,True,False,False,,,
"['oneMove', 'opening', 'crushing', 'discoveredAttack']",2817.794677734375,rnb2rk1/pp3pp1/7p/2b1N3/2Bp1Bnq/5Q1P/PPP2PP1/RN3RK1 b - - 3 11,True,False,False,,,
"['short', 'opening', 'advantage', 'trappedPiece']",2215.782958984375,r1b1kb1r/p2ppppp/2q2n2/P7/1pB5/4PQ2/2P2PPP/RNB1K1NR b KQkq - 2 10,True,False,False,,,
"['oneMove', 'endgame', 'queenEndgame', 'crushing', 'queensideAttack']",916.5919189453125,1k6/pp3p1Q/7p/3p2p1/3P4/P4qPP/1P3P1K/8 w - - 1 29,True,False,True,,,
"['long', 'middlegame', 'crushing', 'advancedPawn']",1716.0560302734375,r1b5/4qk1p/1p4p1/pB1Pp1Pn/P3P2Q/1P6/1K6/6R1 w - - 3 28,True,False,False,,,
"['oneMove', 'opening', 'advantage', 'exposedKing']",1136.2236328125,r1b1r1k1/pppn1ppp/4p3/6q1/2PP1P2/P1P4N/8/R2QKBNR b KQ - 0 16,True,False,True,,,
"['long', 'opening', 'crushing', 'advancedPawn']",1615.27978515625,r1bqk2r/pppN2pp/5n2/3p4/1b1Pp3/8/PPPBBPPP/RN1QK2R b KQkq - 0 9,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'underPromotion']",2938.380126953125,1k1r3B/p1pb1p2/Q1p5/2b5/8/3B4/PPP1KPq1/R4R2 b - - 0 19,True,False,False,,,
"['short', 'opening', 'advantage', 'capturingDefender']",2120.7255859375,r1bqr1k1/ppp2ppp/8/n2n4/1bp5/2N2N2/PP2BPPP/R1BQ1RK1 w - - 0 12,True,False,False,,,
"['long', 'middlegame', 'crushing', 'exposedKing']",3112.866455078125,r5k1/pb1np2R/3p2p1/2pP1PN1/3qP1Q1/B7/4K1P1/1R6 b - - 0 27,True,False,False,,,
"['veryLong', 'middlegame', 'advantage', 'xRayAttack']",2843.77392578125,r3r3/pppb2pp/7k/5Pp1/3P3P/2P2qPK/3Q4/4RR2 w - - 0 29,True,False,False,,,
"['short', 'middlegame', 'crushing', 'doubleCheck']",2216.823486328125,3q1r2/4b1kp/4pp2/1rpb4/8/1PBPP3/5P1P/3QK1R1 w - - 0 20,False,False,,,,
"['oneMove', 'opening', 'crushing', 'zugzwang']",1873.337158203125,rn2k2r/ppp2pp1/7p/2bqp3/2P1n3/5N2/PP1P1PPP/R1BQR1K1 w kq - 0 10,True,False,False,,,
"['oneMove', 'opening', 'crushing', 'trappedPiece']",505.85040283203125,r1bq1rk1/ppn2ppp/2p2n2/3pp3/8/P1N1P1Q1/PBPP1PPP/R3K1NR w KQ - 2 9,True,False,False,,,
"['short', 'endgame', 'knightEndgame', 'mate', 'mateIn1', 'hookMate']",2655.86669921875,8/8/7p/1n1n4/p1KpkP2/P2N2P1/1N4P1/8 b - - 9 51,True,False,False,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'advantage', 'defensiveMove']",2473.188232421875,4r1k1/2p2ppp/2P5/2P5/2p5/4pPQ1/2P1K3/r7 w - - 0 26,True,False,False,,,
"['short', 'opening', 'advantage', 'xRayAttack']",2569.4150390625,r2q1rk1/1b1nbppp/pB6/2P1N3/3pN3/8/PP3PPP/R2QR1K1 b - - 3 16,True,False,False,,,
"['short', 'endgame', 'queenRookEndgame', 'mate', 'mateIn4', 'bodenMate']",2434.359375,8/8/4R3/2P3R1/6P1/3q3k/PP2pr2/4K3 w - - 0 58,True,False,False,,,
"['long', 'opening', 'mate', 'mateIn4', 'bodenMate']",879.8157958984375,rnb1k1nr/ppp1bppp/3P4/8/5P2/8/PPPPP2P/RNBQKB1R b KQkq - 0 7,True,True,False,"['opening', 'mateIn1', 'mate', 'bodenMate', 'oneMove']",0.08994723111391068,False
"['oneMove', 'endgame', 'queenRookEndgame', 'crushing', 'equality']",1956.302734375,4k3/1pp2R2/3p4/8/1K2PR1q/P7/2q5/8 w - - 3 67,True,False,True,,,
"['short', 'opening', 'crushing', 'deflection']",1210.3780517578125,rn1q3r/pQp1pkbp/6p1/3nP3/8/5b2/PPPPB1PP/RNB2RK1 w - - 0 10,True,False,True,,,
"['veryLong', 'middlegame', 'crushing', 'kingsideAttack']",3164.3701171875,r2q2k1/ppp3p1/7p/3p4/6Q1/1B6/PPP2rPP/R1B1b2K w - - 0 18,True,False,False,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'advantage', 'promotion']",2068.95703125,8/p6P/1pq5/7r/6k1/3R4/PPP5/1K1R4 w - - 1 35,True,False,False,,,
"['long', 'middlegame', 'crushing', 'exposedKing']",405.7083740234375,r5k1/pb3qb1/1pp1r3/5p2/2p5/P4P1P/4Q2B/R3R2K w - - 0 29,True,False,True,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'crushing', 'fork']",1723.53662109375,5R2/p1p5/2p4k/3p3q/8/7P/PPP2K2/6R1 b - - 7 33,True,False,False,,,
"['short', 'endgame', 'bishopEndgame', 'crushing', 'defensiveMove']",2844.218017578125,8/1p6/p4pb1/3P1k2/1PP1pP1K/P5P1/7P/8 w - - 5 37,True,False,False,,,
"['short', 'endgame', 'bishopEndgame', 'advantage', 'hangingPiece']",1692.7525634765625,6k1/p1p2p2/1p4pp/5b2/2P1BP1b/1PP1B3/P5PP/3K4 b - - 0 21,True,False,False,,,
"['veryLong', 'opening', 'mate', 'mateIn2', 'dovetailMate']",1033.1455078125,r1bqkb1r/ppppp2p/2n5/3N4/2n1P3/8/PPP2PPP/R1BQ1RK1 w kq - 0 14,True,True,False,"['opening', 'mateIn1', 'mate', 'oneMove']",0.22067256271839142,False
"['long', 'opening', 'advantage', 'doubleCheck']",1294.73828125,r2qkbnr/ppp2ppp/8/5b2/1n1PN3/5P2/PPP1Q1PP/RNB1KB1R w KQkq - 1 7,True,False,False,,,
"['veryLong', 'middlegame', 'mate', 'mateIn5', 'dovetailMate']",1119.3404541015625,r5k1/ppp4p/2n3p1/5b2/8/4RQ2/qn3PPP/4R1K1 w - - 0 25,True,False,False,,,
"['long', 'middlegame', 'advantage', 'doubleCheck']",746.2977294921875,r1b1r1k1/p1p1bppp/2p5/6B1/6P1/3P1Q2/PPP2P1P/RN2K2R b KQ - 0 12,True,False,True,,,
"['oneMove', 'middlegame', 'advantage', 'promotion']",959.8203735351562,1r5k/1q1B3p/2p2pr1/1p2pRp1/p3P1b1/3P4/PPP2QK1/7R w - - 4 35,True,False,False,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'advantage', 'intermezzo']",787.6404418945312,7k/p6p/1p3pp1/3rR3/6q1/2P4P/PP3PP1/6K1 w - - 0 30,True,False,False,,,
"['short', 'opening', 'crushing', 'skewer']",2719.1044921875,r1bq2nr/1ppn1Qpp/p4k2/4N3/3bPp2/2N5/PPPP2PP/R1B1K2R w KQ - 4 10,False,False,,,,
"['veryLong', 'endgame', 'queenEndgame', 'mate', 'mateIn3', 'anastasiaMate']",2107.1318359375,2Q5/1pp1kp1q/p7/P3P1K1/1P4P1/2P5/5P1P/8 b - - 4 39,True,False,True,,,
"['veryLong', 'endgame', 'queenEndgame', 'advantage', 'promotion']",1809.1043701171875,8/p1p1q1K1/1p3Q2/1P6/2k5/P4P2/6P1/8 b - - 1 48,False,False,,,,
"['veryLong', 'opening', 'advantage', 'hangingPiece']",2607.9716796875,r2q1rk1/ppp3b1/4pnpB/4n3/2P3P1/2N2P2/PP1Q4/2KR1BR1 w - - 0 17,True,False,False,,,
"['short', 'middlegame', 'advantage', 'capturingDefender']",419.9680480957031,r1k5/p5pp/1p3p2/5P2/1n2b3/1R6/P3rNKP/1B5R w - - 0 31,True,False,False,,,
"['oneMove', 'middlegame', 'advantage', 'sacrifice']",1177.8033447265625,r3r1k1/p4ppp/1bp2n2/5q2/1PN5/P2P1N2/2QBnPPP/R2R1K2 b - - 2 20,True,False,False,,,
