target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,themes_match,main_line
"('advantage', 'endgame', 'short', 'discoveredAttack', 'advancedPawn', 'promotion')",1287.7060546875,3Q4/8/8/6B1/8/8/r1p1K3/1k6 b - - 0 58,c2c1q,True,False,False,,,
"('hangingPiece', 'long', 'middlegame', 'mate', 'sacrifice', 'mateIn3')",1534.203125,3r2k1/pr3p1p/5npB/8/8/5Q2/2q3PP/4R2K w - - 0 28,f3f6,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1880.908203125,5k2/5n1p/5Qp1/8/5B2/q7/6PP/6K1 w - - 0 33,f4h6,True,False,False,,,
"('crushing', 'endgame', 'short', 'pin')",1649.0400390625,8/ppk5/6P1/8/2b5/1r6/3K4/6R1 w - - 0 39,g1c1,True,False,True,,,
"('crushing', 'endgame', 'pawnEndgame', 'veryLong', 'quietMove', 'advancedPawn', 'promotion')",435.0008239746094,8/8/8/p5K1/7P/2k5/8/8 w - - 0 45,h4h5,True,True,False,"['endgame', 'crushing', 'advancedPawn', 'quietMove', 'promotion', 'pawnEndgame', 'veryLong']",True,h4h5 c3b2 h5h6 a5a4 h6h7 b2b1 h7h8q
"('crushing', 'long', 'middlegame')",1092.04443359375,r3r1k1/pp3ppp/8/2qb4/4Q3/8/P4PPP/2R1R1K1 w - - 0 21,e4e8,True,False,False,,,
"('long', 'middlegame', 'advantage', 'deflection')",1303.06640625,2r3k1/p4ppp/5n2/Q7/2q5/2r4P/P4PP1/2R2RK1 w - - 0 25,c1c3,True,False,False,,,
"('mate', 'kingsideAttack', 'veryLong', 'opening', 'discoveredAttack', 'sacrifice', 'attraction', 'intermezzo', 'mateIn5')",2507.025390625,r1bq1rk1/pp1nb1pp/2n1p3/2ppP1p1/3P3P/2PB4/PP1N1PP1/R1BQK2R w KQ - 0 12,d3h7,True,True,False,"['opening', 'mateIn5', 'mate', 'attraction', 'sacrifice', 'discoveredAttack', 'kingsideAttack', 'veryLong']",True,d3h7 g8h7 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8
"('endgame', 'short', 'mate', 'mateIn2', 'backRankMate')",680.97216796875,6k1/5ppp/p7/4r3/2b5/8/P4PPP/3R2K1 w - - 0 28,d1d8,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",True,d1d8 e5e8 d8e8
"('crushing', 'endgame', 'short')",2084.25,8/8/8/8/3p4/K4R2/5Pk1/8 b - - 0 49,g2f3,True,False,False,,,
"('endgame', 'rookEndgame', 'mate', 'master', 'mateIn1', 'oneMove')",1311.84375,6k1/pR6/6K1/8/8/8/r7/8 w - - 0 53,b7b8,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",True,b7b8
"('endgame', 'rookEndgame', 'mate', 'mateIn1', 'oneMove', 'backRankMate')",448.0068359375,3r2k1/5ppp/8/8/1R6/8/5PPP/6K1 b - - 0 29,d8d1,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'rookEndgame', 'oneMove']",True,d8d1
"('advantage', 'endgame', 'short', 'defensiveMove')",2594.798828125,8/8/1n6/1P2R3/6pk/8/8/K7 b - - 0 49,g4g3,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master')",1984.7734375,r4rk1/pp2bppp/8/8/8/3B1Q2/Pq3PPP/R4RK1 w - - 0 17,f3e4,True,True,False,"['middlegame', 'advantage', 'short']",True,f3e4 g7g6 e4e7
"('endgame', 'short', 'mate', 'mateIn2', 'backRankMate')",559.003662109375,6k1/R4pp1/7p/8/8/5N2/1r3PPP/6K1 b - - 0 24,b2b1,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",True,b2b1 f3e1 b1e1
"('crushing', 'middlegame', 'short')",1142.8798828125,3rr1k1/5p1p/5qp1/1Q3n2/8/8/P4PPP/4RRK1 w - - 0 29,e1e8,True,False,False,,,
"('crushing', 'middlegame', 'short', 'kingsideAttack', 'deflection')",1529.0830078125,r1bq2k1/ppp2r2/5p1B/3pP2Q/8/8/PPP3PP/R5K1 w - - 4 19,h5g6,True,False,False,,,
"('mate', 'mateIn1', 'oneMove', 'opening')",949.046875,r1b1kb1r/ppp2ppp/2q5/6B1/4n3/2N5/PPP2PPP/R2QK2R w KQkq - 0 10,d1d8,True,True,False,"['opening', 'mateIn1', 'mate', 'oneMove']",True,d1d8
"('long', 'middlegame', 'advantage', 'trappedPiece')",1943.8125,r4rk1/pp3p2/2p3p1/3pn1Pp/7q/4B2P/PPP1QP2/2KR3R w - - 0 19,d1d4,True,False,False,,,
"('long', 'middlegame', 'mate', 'sacrifice', 'mateIn3')",1660.01171875,4rrk1/pR4pp/8/8/6Q1/8/P1q2BPP/5RK1 b - - 0 21,c2f2,True,True,False,"['middlegame', 'mateIn3', 'mate', 'sacrifice', 'long']",True,c2f2 f1f2 e8e1 f2f1 e1f1
"('long', 'middlegame', 'advantage', 'kingsideAttack', 'sacrifice', 'clearance')",2069.62109375,3r1rk1/1b3ppp/pq2p3/1p6/3RN3/5P2/PPP2QPP/3R2K1 w - - 1 22,e4f6,True,False,False,,,
"('long', 'middlegame', 'advantage')",1191.1552734375,4r1k1/pp2qppp/2p1rB2/8/4R3/5Q2/PPP2PPP/4R1K1 b - - 0 21,e6e4,True,True,False,"['middlegame', 'advantage', 'long']",True,e6e4 e1e4 e7e4 f3e4 e8e4
"('hangingPiece', 'long', 'middlegame', 'advantage', 'intermezzo')",938.0751953125,r3k2r/ppp2ppp/8/4n3/6b1/3q1N2/PP1B2PP/R2QK2R w KQkq - 0 13,f3e5,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master', 'discoveredAttack')",1357.9248046875,2r2rk1/pq2bppp/4p3/8/4N3/5Q2/PP3PPP/R4RK1 w - - 3 18,e4f6,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'short']",True,e4f6 e7f6 f3b7
"('crushing', 'middlegame', 'short', 'pin')",995.1279296875,r4rk1/p2qbppp/1p6/3PP3/3Q4/8/PP4PP/R1B2RK1 b - - 0 15,e7c5,True,True,False,"['middlegame', 'advantage', 'pin', 'short']",True,e7c5 d4c5 b6c5
"('middlegame', 'advantage', 'short')",1445.6982421875,3rr1k1/4qppp/p7/1p1B4/4b1Q1/P1P5/1P3PPP/3RR1K1 b - - 0 22,d8d5,True,False,False,,,
"('hangingPiece', 'middlegame', 'advantage', 'short')",1621.2451171875,r1b2rk1/pp3ppp/2n1p3/1B1q4/3P4/5N2/PP3PPP/R2Q1RK1 b - - 1 12,d5b5,True,False,False,,,
"('crushing', 'long', 'endgame', 'sacrifice')",1730.9619140625,8/pp3B2/8/PPK1k3/8/4n3/8/8 w - - 1 49,a5a6,True,True,False,"['endgame', 'advantage', 'long']",False,b5b6 a7b6 c5b6 e3f5 b6b7
"('long', 'middlegame', 'advantage', 'quietMove')",2030.123046875,1k1r3r/ppp5/8/8/4N1q1/2Q5/PPP2PP1/R4RK1 b - - 0 27,d8g8,True,False,False,,,
"('long', 'middlegame', 'mate', 'kingsideAttack', 'sacrifice', 'mateIn3')",1178.720703125,r2br1k1/pp3ppp/2p5/4q3/4B3/5Q2/PPP3PP/5RK1 w - - 0 20,f3f7,True,True,False,"['middlegame', 'mateIn3', 'mate', 'sacrifice', 'kingsideAttack', 'long']",True,f3f7 g8h8 f7f8 e8f8 f1f8
"('endgame', 'mate', 'mateIn1', 'oneMove')",1509.333984375,5k2/3r3R/5K2/5b2/8/8/8/8 w - - 0 52,h7h8,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,h7h8
"('crushing', 'endgame', 'short', 'master', 'masterVsMaster')",1556.8779296875,8/8/8/7p/6Rk/8/8/3K4 b - - 0 53,h5g4,True,False,False,,,
"('long', 'middlegame', 'mate', 'sacrifice', 'attraction', 'mateIn3', 'doubleCheck')",1441.3095703125,4rk1r/ppp2ppp/8/5b2/Q6B/2q5/P3BPPP/4R1K1 w - - 2 22,a4e8,True,True,False,"['middlegame', 'mateIn3', 'mate', 'attraction', 'doubleCheck', 'sacrifice', 'long']",True,a4e8 f8e8 e2b5 e8f8 e1e8
"('long', 'middlegame', 'advantage', 'master')",2562.615234375,4r1k1/pp3ppp/3r1q2/4n3/8/1B2Q2P/P4PP1/R3R1K1 w - - 0 23,f2f4,True,True,False,"['middlegame', 'advantage', 'short']",True,f2f4 e5f3 e3f3
"('hangingPiece', 'middlegame', 'short', 'mate', 'mateIn2')",1939.423828125,5r1k/pp1r3p/2p1b1pQ/4q2B/4P3/8/PPP4P/2K3R1 w - - 0 24,h6f8,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1382.7939453125,8/8/6R1/3pkn2/8/5K2/8/8 b - - 0 59,f5h4,True,True,False,"['endgame', 'crushing', 'fork', 'short']",True,f5h4 f3e2 h4g6
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2', 'backRankMate')",1059.86083984375,6k1/5ppp/8/8/8/8/2R2PPP/6K1 b - - 0 28,a8a1,True,False,False,,,
"('middlegame', 'advantage', 'short')",1079.9755859375,r2r2k1/pp3ppp/1q6/8/3R2B1/8/PPQ2PPP/3R2K1 b - - 0 22,d8d4,True,True,False,"['middlegame', 'advantage', 'short']",True,d8d4 d1d4 b6d4
"('endgame', 'short', 'mate', 'mateIn2')",815.923828125,5r1k/1Q4p1/p6p/6q1/8/8/4RPPP/6K1 b - - 0 29,g5c1,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,g5c1 e2e1 c1e1
"('endgame', 'short', 'mate', 'mateIn2', 'sacrifice')",930.029296875,8/6pk/Q6p/1P6/7q/1r5P/6P1/6RK b - - 0 38,b3h3,True,True,False,"['endgame', 'mateIn2', 'mate', 'sacrifice', 'short']",True,b3h3 g2h3 h4h3
"('crushing', 'long', 'endgame', 'pawnEndgame', 'zugzwang', 'defensiveMove')",1955.515625,8/8/8/4kp2/6P1/6P1/6K1/8 b - - 0 55,f5g4,True,True,False,"['endgame', 'crushing', 'defensiveMove', 'zugzwang', 'pawnEndgame', 'long']",True,f5g4 g2f2 e5d4 f2e2 d4e4
"('endgame', 'mate', 'mateIn1', 'oneMove')",950.87548828125,2r4k/5Rp1/p5Qp/1p6/8/q6P/6P1/7K w - - 0 34,g6g7,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,g6g7
"('crushing', 'middlegame', 'short')",1807.0322265625,5rk1/5ppp/3q1n2/3r4/3N4/5Q2/5PPP/3RR1K1 w - - 0 29,d4f5,True,False,True,,,
"('crushing', 'endgame', 'short')",2104.73046875,8/8/8/8/2P1pk2/8/1b1K4/2N5 b - - 0 49,f4f3,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1172.1376953125,8/6pk/4R3/6PK/8/7n/8/7r w - - 1 55,g5g6,True,False,False,,,
"('middlegame', 'advantage', 'short', 'capturingDefender')",901.86865234375,rn3rk1/pp3ppp/8/2Pq4/6b1/5N2/PP1QBPPP/R4RK1 b - - 0 13,d5d2,True,False,False,,,
"('hangingPiece', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove', 'opening')",685.909423828125,2kr1b1r/ppp1qppp/2B2n2/8/3p4/2P2Q2/PP3PPP/RNB1R1K1 b - - 0 11,e7e1,True,True,False,"['opening', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",True,e7e1
"('middlegame', 'advantage', 'short')",2205.669921875,3r1rk1/pp3ppp/8/q2n4/2Q5/2N5/PP4PP/3RR1K1 w - - 0 21,d1d5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'fork')",1067.17529296875,3r1rk1/pp3ppp/8/q7/3n1B2/2Q5/PP3PBP/3R1RK1 b - - 0 18,d4e2,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",True,d4e2 g1h1 e2c3
"('crushing', 'endgame', 'veryLong', 'sacrifice', 'deflection', 'advancedPawn', 'attraction', 'promotion')",1962.830078125,6k1/3K1p2/5P2/3BP2p/8/6r1/8/8 w - - 0 49,d5f7,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1632.216796875,8/8/8/R7/8/1k6/1N4r1/1K6 b - - 0 58,g2g1,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,g2g1 b2d1 g1d1
"('crushing', 'long', 'endgame', 'advancedPawn', 'promotion')",2211.521484375,8/7P/6K1/8/p7/1pk5/8/8 w - - 0 59,h7h8q,True,False,False,,,
"('endgame', 'mate', 'master', 'mateIn1', 'oneMove')",787.03173828125,8/8/8/7P/5B2/5kPK/8/r7 b - - 0 54,a1h1,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,a1h1
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2')",1025.8486328125,8/8/8/8/3R4/5k2/r7/5K2 b - - 0 62,a2a1,True,True,False,"['endgame', 'mateIn2', 'mate', 'rookEndgame', 'short']",True,a2a1 d4d1 a1d1
"('crushing', 'middlegame', 'short', 'fork', 'pin')",1270.8828125,r1b1k2r/ppQ2ppp/8/3qp3/8/8/P4PPP/R3R1K1 w kq - 0 17,e1e5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master', 'pin')",1728.0361328125,r7/pp6/4rR2/1b1Q4/1k6/4q3/P5P1/1K1R4 w - - 0 30,d1d4,True,False,False,,,
"('long', 'mate', 'opening', 'sacrifice', 'mateIn3', 'clearance')",2030.123046875,r1b1kb1N/ppp3pp/8/3Qp3/2B3n1/8/PPPP1qPP/RNBK3R b q - 0 12,g4e3,True,True,False,"['opening', 'crushing', 'sacrifice', 'clearance', 'short']",False,g4e3 d2e3 c8g4
"('crushing', 'middlegame', 'short')",1856.7705078125,3q1rk1/5ppp/R3p3/3n4/3P4/2r1B3/4QPPP/5RK1 b - - 0 22,d5e3,True,False,True,,,
"('long', 'middlegame', 'mate', 'mateIn3')",1078.87841796875,5r1k/p5pp/8/3N2q1/2P5/7Q/PP3rRP/R6K b - - 0 25,f2f1,True,True,False,"['middlegame', 'mateIn3', 'mate', 'long']",True,f2f1 a1f1 f8f1 g2g1 g5g1
"('middlegame', 'advantage', 'short', 'master')",1597.107421875,r4rk1/pQ3ppp/6q1/5b2/2B5/8/PP3PPP/R4RK1 b - - 0 17,f5e4,True,True,False,"['middlegame', 'advantage', 'short']",True,f5e4 b7e4 g6e4
"('long', 'middlegame', 'fork', 'mate', 'exposedKing', 'sacrifice', 'attraction', 'mateIn3', 'arabianMate')",1869.9365234375,6k1/p5p1/6rp/1Q6/7n/2P4P/PP3r2/RN4RK b - - 1 27,f2h2,True,True,False,"['middlegame', 'mateIn3', 'mate', 'arabianMate', 'attraction', 'sacrifice', 'fork', 'exposedKing', 'long']",True,f2h2 h1h2 h4f3 h2h1 g6g1
"('middlegame', 'advantage', 'short', 'intermezzo')",1270.8828125,r4rk1/pp3ppp/1qn5/2Bpn3/8/2P2N1P/PP3PP1/R2QR1K1 b - - 0 16,e5f3,True,True,False,"['middlegame', 'advantage', 'short']",False,e5f3 d1f3 b6c5
"('long', 'middlegame', 'advantage', 'kingsideAttack', 'sacrifice', 'clearance')",1332.32421875,5rk1/1p3ppp/p7/2r4n/8/1B3P2/PPP2qPP/3RRQ1K b - - 8 25,h5g3,True,True,False,"['middlegame', 'mateIn2', 'mate', 'sacrifice', 'clearance', 'kingsideAttack', 'short']",True,h5g3 h2g3 c5h5
"('advantage', 'endgame', 'short')",1040.11181640625,4r1k1/2R2pp1/Q6p/8/8/7P/1q3PP1/6K1 b - - 0 32,e8e1,True,False,False,,,
"('crushing', 'long', 'endgame', 'queensideAttack')",1584.6728515625,2k5/pppr1ppp/8/3n4/2B5/8/PP3PPP/4R1K1 w - - 0 23,e1e8,True,True,False,"['endgame', 'advantage', 'long']",False,e1e8 d7d8 e8d8 c8d8 c4d5
"('opening',)",1554.68359375,r2q1rk1/pbp1bppp/8/3B1Q2/8/8/PPP2PPP/RNB2RK1 b - - 0 12,d8d5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master', 'kingsideAttack')",1809.2265625,r3r1k1/ppq2ppp/2n5/8/3N4/1QP5/PP3PPP/R3R1K1 b - - 2 18,e8e1,True,False,False,,,
"('crushing', 'long', 'endgame', 'pin')",2315.38671875,8/5p2/8/6R1/4b1p1/8/8/4k1K1 w - - 0 46,g5e5,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1264.2998046875,8/8/5k2/4p2R/4n3/5P2/4K3/8 b - - 0 39,e4g3,True,True,False,"['endgame', 'crushing', 'fork', 'short']",True,e4g3 e2d3 g3h5
"('hangingPiece', 'long', 'middlegame', 'advantage', 'defensiveMove')",1354.9990234375,r1bq1rk1/ppp2ppp/8/3N4/8/8/PPP1BPPb/R2Q1RK1 w - - 0 13,g1h2,True,False,False,,,
"('endgame', 'mate', 'master', 'mateIn1', 'oneMove')",1155.314453125,8/5ppk/6bp/2Q5/8/5P2/2Rq2PP/6K1 b - - 0 36,d2e1,True,False,False,,,
"('advantage', 'short', 'opening')",1695.8525390625,rnbq1rk1/ppp2Nbp/6p1/8/2B5/3P4/PPP2PPP/R1BQK2R b KQ - 0 10,f8f7,True,False,False,,,
"('advantage', 'endgame', 'short', 'fork')",818.1181640625,6k1/5ppp/2r5/3N4/8/8/6PP/7K w - - 0 35,d5e7,True,True,False,"['endgame', 'advantage', 'fork', 'short']",True,d5e7 g8f8 e7c6
"('crushing', 'long', 'middlegame', 'master')",2050.603515625,4r1k1/R4ppp/8/b4Q2/4r3/4B3/q4PPP/5RK1 b - - 0 23,e4e3,True,False,True,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1768.265625,r5nr/pp2b1pp/6k1/4q3/8/5Q2/PP4PP/R1B2RK1 w - - 0 19,f3f7,True,False,False,,,
"('crushing', 'endgame', 'pawnEndgame', 'veryLong', 'quietMove', 'advancedPawn')",1052.1806640625,8/pK6/8/8/1k6/8/2P5/8 b - - 2 51,a7a5,True,True,False,"['endgame', 'advantage', 'quietMove', 'defensiveMove', 'pawnEndgame', 'short']",False,a7a5 b7b6 a5a4
"('crushing', 'endgame', 'pawnEndgame', 'veryLong', 'quietMove', 'advancedPawn', 'promotion')",640.925537109375,8/8/8/6pp/PK6/6k1/8/8 w - - 0 50,a4a5,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'kingsideAttack', 'sacrifice')",1108.86767578125,3r2rk/6p1/p1q2pQp/1p2pP2/4p3/2P4R/PP4PP/3R3K w - - 0 30,h3h6,True,False,False,,,
"('crushing', 'endgame', 'short', 'attraction')",1167.7490234375,8/8/8/5k2/4p3/4PP2/2rBK3/8 b - - 0 49,e4f3,True,True,False,"['endgame', 'crushing', 'short']",False,e4f3 e2f3 c2d2
"('middlegame', 'advantage', 'short')",1958.44140625,3rr1k1/p4ppp/3R2q1/8/8/3QB3/PP3PPP/3R2K1 b - - 0 24,d8d6,True,False,False,,,
"('long', 'middlegame', 'advantage', 'defensiveMove')",2002.328125,2r3k1/p4pbp/6p1/8/qB6/B4N1P/5PP1/2R3K1 w - - 0 28,c1c8,True,False,False,,,
"('endgame', 'rookEndgame', 'mate', 'mateIn1', 'oneMove')",964.04150390625,5k2/7R/5K2/8/5p2/8/5r2/8 w - - 0 47,h7h8,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",True,h7h8
"('middlegame', 'short', 'fork', 'mate', 'mateIn2')",648.05712890625,r1b3k1/pp2rppp/8/8/8/5B2/PqP2PPP/R2Q1RK1 w - - 0 17,d1d8,True,True,False,"['middlegame', 'mateIn2', 'mate', 'fork', 'short']",True,d1d8 e7e8 d8e8
"('crushing', 'middlegame', 'short', 'fork')",1066.078125,r2q1rk1/p4ppp/8/8/3n4/2Q2N2/P4PPP/R4RK1 b - - 0 20,d4e2,True,True,False,"['middlegame', 'crushing', 'fork', 'short']",True,d4e2 g1h1 e2c3
"('crushing', 'short', 'fork', 'opening', 'intermezzo')",1436.9208984375,r3kbnr/ppp1pppp/8/6q1/3n2b1/3P1N2/PP3PPP/R1BQKB1R w KQkq - 0 9,d1a4,True,False,False,,,
"('middlegame', 'advantage', 'short', 'fork')",1635.8740234375,r4rk1/ppN2ppp/4bq2/8/4P3/3Q1P2/PPP3PP/2KR3R b - - 0 15,f6f4,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",True,f6f4 d1d2 f4c7
"('middlegame', 'advantage', 'short', 'defensiveMove')",1638.068359375,r4rk1/pp2bppp/8/3N4/8/8/PBn2PPP/R3K2R w KQ - 1 17,e1d2,True,False,True,,,
"('middlegame', 'short', 'mate', 'mateIn2')",1528.3515625,3Rr1k1/Q4p1p/6p1/8/6nq/2N5/PP3PPP/R5K1 b - - 0 22,h4h2,True,True,False,"['middlegame', 'mateIn2', 'mate', 'short']",True,h4h2 g1f1 h2h1
"('long', 'mate', 'opening', 'mateIn3')",1450.0869140625,rn1qk1nr/ppp2ppp/8/2b5/4pPb1/1B5P/PPPPN1P1/RNBQK2R b KQkq - 0 7,d8h4,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",701.0869140625,r3r1k1/pp3ppp/2n2q2/3B4/8/2P1Q3/PP3PPP/4R1K1 w - - 0 21,e3e8,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,e3e8 a8e8 e1e8
"('crushing', 'hangingPiece', 'long', 'endgame', 'defensiveMove')",1548.1005859375,8/8/8/5R2/5pk1/3K4/8/8 b - - 0 57,g4f5,True,False,False,,,
"('crushing', 'middlegame', 'short', 'deflection')",1074.1240234375,4r1k1/p4ppp/4r3/5Q2/8/2q1P1P1/P3BK1P/2R1R3 b - - 1 23,c3e3,True,False,False,,,
"('middlegame', 'advantage', 'short')",2161.783203125,2r3k1/2q2ppp/p3p3/3p4/P3b3/1Nr5/3Q1PPP/2RR2K1 w - - 0 25,c1c3,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",796.1748046875,r4rk1/pp3ppp/2n2q2/8/4Q3/3B4/PP3PPP/R4RK1 w - - 0 19,e4h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,e4h7
"('long', 'endgame', 'mate', 'exposedKing', 'mateIn3', 'hookMate')",1467.6416015625,8/Q7/8/1ppk4/P2n4/2K5/1P2r3/8 b - - 0 48,e2c2,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",False,b5b4 c3d3 c5c4
"('hangingPiece', 'endgame', 'mate', 'mateIn1', 'oneMove')",954.8984375,1q2r1k1/5pp1/7p/8/8/5Q1P/5PP1/4R1K1 b - - 0 37,e8e1,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",True,e8e1
"('crushing', 'long', 'endgame', 'fork')",2028.66015625,5r1k/R6p/2Q3p1/8/5q2/7P/6P1/6K1 b - - 0 36,f4e3,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'quietMove', 'queenEndgame')",1774.1171875,8/6pk/7p/5p2/4q3/P2Q4/1PK5/8 w - - 2 45,d3e4,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",723.944580078125,r2q1rk1/ppp2ppp/8/4Q3/2b5/8/PB3PPP/R4RK1 w - - 0 16,e5g7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,e5g7
"('middlegame', 'short', 'mate', 'mateIn2', 'sacrifice', 'clearance')",1845.0673828125,r1b1kb1r/pp3ppp/4p3/3Nq1B1/8/8/PP3PPP/R2Q2K1 w kq - 0 15,d5f6,True,False,False,,,
"('crushing', 'long', 'endgame', 'pin', 'deflection')",1638.068359375,R2r4/7k/6pp/8/3qQ3/7P/6P1/7K w - - 0 39,e4e7,True,False,False,,,
"('crushing', 'middlegame', 'short', 'fork', 'discoveredAttack')",1205.052734375,5rk1/p4ppp/8/8/2Qbq3/8/PB3PPP/R3R1K1 b - - 0 20,d4f2,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'short']",False,d4f2 g1f2 e4c4
"('middlegame', 'mate', 'mateIn1', 'oneMove', 'discoveredAttack')",1224.0703125,2k4r/pp6/2n2p2/3Q1n1b/8/2P2N2/PP3P1K/R4R2 b - - 0 25,h5f3,True,False,False,,,
"('long', 'middlegame', 'advantage')",1730.23046875,r1b1r1k1/ppp2ppp/8/4N3/6n1/8/PP1N1PPP/R3R1K1 w - - 1 16,e5g4,True,False,False,,,
"('hangingPiece', 'endgame', 'mate', 'mateIn1', 'oneMove', 'backRankMate')",866.02783203125,3rr1k1/p4ppp/8/8/3B4/8/R4PPP/4R1K1 b - - 0 24,e8e1,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",True,e8e1
"('long', 'advantage', 'endgame', 'defensiveMove')",1795.3291015625,6k1/5pp1/7p/p7/8/P3q1P1/5PKP/8 w - - 0 40,f2e3,True,False,False,,,
"('short', 'mate', 'mateIn2', 'opening')",897.1142578125,r1bqkbnr/p1ppp1p1/2p4p/6B1/4P3/8/PPP2PPP/RN1QKB1R w KQkq - 0 7,d1h5,True,True,False,"['opening', 'mateIn2', 'mate', 'short']",True,d1h5 g7g6 h5g6
