target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,themes_match,main_line
"('crushing', 'middlegame', 'short', 'pin', 'queensideAttack')",1728.0361328125,2kr2r1/pppb1p1p/3b2p1/4P3/1qnRQ2P/5P2/PPP1N1P1/1KB2B1R b - - 2 19,c4a3,True,False,False,,,
"('crushing', 'endgame', 'short', 'discoveredAttack')",1128.982421875,6k1/7p/p3p1pP/1p1rn1Q1/r7/2P2P2/P5P1/R3R1K1 b - - 2 33,e5f3,True,True,False,"['endgame', 'advantage', 'discoveredAttack', 'short']",True,e5f3 g2f3 d5g5
"('middlegame', 'advantage', 'veryLong')",2160.3203125,r2q1rk1/ppp1bppp/1n6/8/5BQ1/2NB3P/PP3PP1/n3R1K1 w - - 2 13,g4f5,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1245.2822265625,k4r2/P4q2/R1p5/8/8/2P1Q3/1P6/2K5 b - - 0 49,f7f1,True,False,False,,,
"('long', 'advantage', 'endgame', 'pin', 'sacrifice')",2059.380859375,q2r1k2/P2n1pp1/1Q1p3p/4pP2/2P5/8/6PP/1R4K1 w - - 1 40,b6d8,True,False,False,,,
"('crushing', 'endgame', 'short', 'master', 'deflection', 'queenEndgame')",1828.9755859375,8/8/1p5p/1P3Qpk/4pq2/5P1P/6P1/6K1 w - - 1 47,g2g4,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",612.94775390625,r2qr1k1/1p1nbp2/n2p2p1/p1p3P1/4P3/2N1pPN1/PPP4Q/2KR3R w - - 0 18,h2h8,True,False,False,,,
"('crushing', 'long', 'endgame', 'rookEndgame')",1150.92578125,5k2/3p4/4P3/3RK1R1/8/8/5r2/5r2 b - - 6 46,f1e1,True,False,False,,,
"('long', 'advantage', 'endgame', 'pin')",1509.333984375,6k1/5pbp/2p3p1/Q3p3/1qr5/4PN1P/6P1/3R2K1 w - - 6 34,d1d8,True,False,False,,,
"('long', 'advantage', 'opening')",1684.880859375,r1b1r1k1/1p3p1p/pqn1p1pB/3pP3/1b5P/1Nn2Q2/PPP2PP1/R3KB1R w KQ d6 0 15,f3f6,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master')",2232.001953125,2b1r1k1/5p1p/3p1qp1/1PpP4/P1P1P3/2NQ3P/rB2B1P1/5n1K w - - 0 35,c3a2,True,False,False,,,
"('crushing', 'endgame', 'short', 'quietMove')",1078.87841796875,1N6/6k1/p3K1p1/Pp2P3/5P2/2b5/8/8 b - - 1 48,b5b4,True,True,True,"['endgame', 'advantage', 'quietMove', 'short']",True,b5b4 b8a6 b4b3
"('advantage', 'endgame', 'short', 'master', 'sacrifice', 'capturingDefender')",1336.712890625,5rk1/4Qpn1/3pp1p1/2p4p/1p2P3/2P2RRP/r5PK/3q4 w - - 0 37,f3f7,True,False,False,,,
"('middlegame', 'advantage', 'short')",1698.046875,r1b2rk1/p4ppp/1pnb4/8/2BPp2q/P3P1NP/1BP2PP1/R2Q1RK1 b - - 4 15,c8h3,True,False,False,,,
"('crushing', 'middlegame', 'short', 'fork')",886.8740234375,B2q1r2/2pb1pbk/p5pp/1p6/3nP3/P1P1B3/1P3PPP/R1Q2RK1 b - - 0 18,d4e2,True,True,False,"['middlegame', 'crushing', 'fork', 'short']",True,d4e2 g1h1 e2c1
"('advantage', 'endgame', 'short')",970.990234375,3rk2r/pp3p2/5p2/3Pp2p/1PP3q1/6Q1/P6P/2R3RK w k - 0 29,g3g4,True,False,False,,,
"('crushing', 'endgame', 'short', 'pawnEndgame')",1690.0009765625,8/1pp5/1p2p1k1/2P1p1p1/P3P3/5K2/5P2/8 w - - 0 37,c5c6,True,False,False,,,
"('hangingPiece', 'middlegame', 'mate', 'mateIn1', 'oneMove')",886.8740234375,r1k1r3/1pp2pb1/1q2p2p/1Q1p1bp1/3P4/2P2NP1/P2N2PP/4RRK1 w - - 1 19,b5e8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",True,b5e8
"('long', 'middlegame', 'mate', 'sacrifice', 'attraction', 'mateIn3')",1483.7333984375,R4rk1/5ppp/4p3/1q6/1r1nP3/Q4B2/5PPP/5RK1 b - - 0 25,b5f1,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",897.1142578125,r4rk1/1p3p1p/p2p1Pp1/2p5/P3PPBn/2PP3q/1P5N/R2QR2K b - - 4 21,h3g2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,h3g2
"('crushing', 'long', 'endgame', 'trappedPiece')",2299.294921875,3bb1k1/6pn/2p1R2p/1pPpP2P/pP1P2P1/P3P1K1/3B4/8 b - - 0 33,h7f8,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork', 'master')",1150.92578125,8/2p3k1/1pR5/3BrnBp/PP4pP/6b1/8/1K6 w - - 3 43,g5f6,True,False,False,,,
"('crushing', 'long', 'middlegame', 'kingsideAttack', 'deflection')",1548.1005859375,r2qrbk1/p1p1nppp/8/1P1p1N2/2p5/P1Q1B1PP/2P3P1/R4RK1 w - - 1 23,f5h6,True,False,True,,,
"('crushing', 'endgame', 'short', 'master', 'masterVsMaster', 'queenEndgame')",1485.1962890625,8/8/5Q2/1pq3p1/2k5/8/3P2PK/8 w - - 8 53,f6c3,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1178.720703125,r5k1/4R1pp/p7/1p1q4/6Q1/7P/PPP3P1/6K1 b - - 2 24,d5c5,True,False,False,,,
"('crushing', 'long', 'endgame', 'fork')",2299.294921875,4nq1k/6pp/8/p2Q4/3Pp3/2PnB1R1/6KP/8 b - - 0 34,d3e1,True,False,False,,,
"('advantage', 'endgame', 'short', 'bishopEndgame', 'defensiveMove')",1341.1015625,8/5p2/p5p1/Pp2k1P1/1P2P3/5K2/b2B4/8 w - - 10 39,d2f4,True,False,False,,,
"('middlegame', 'advantage', 'fork', 'veryLong', 'pin', 'sacrifice')",2284.666015625,5b1r/p1Qnkppb/2n1p2p/3p3N/3Pq1P1/2P1BN1P/Pr2BP2/R3K2R w KQ - 0 17,f3e5,True,False,False,,,
"('crushing', 'long', 'endgame')",1624.1708984375,5r1k/pQ4pp/3p4/3Pp3/1P3r2/P1q5/5PPP/2R2RK1 b - - 2 26,f4f2,True,False,True,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",932.955078125,rn4k1/1b5p/4pr2/2pqNp2/3P4/4P3/2Q1BPPP/2R2R1K b - - 0 18,d5g2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,d5g2
"('endgame', 'short', 'mate', 'mateIn2')",1253.328125,r1r5/PR3R2/4p3/2p5/BP6/K1Pk4/3n2P1/8 b - - 0 45,d2c4,True,False,False,,,
"('long', 'middlegame', 'advantage', 'fork', 'interference')",1441.3095703125,r3k1nr/1p3p2/p1pp4/1P2p2p/P3P1bq/1BP1BP1p/3N1b2/R2QR2K w kq - 1 19,g4g3,True,False,True,,,
"('crushing', 'endgame', 'short', 'master', 'deflection')",1319.8896484375,6k1/5p1p/4b1pP/p3P1P1/1q1p4/1P1B1P2/1RK5/7R b - - 1 33,b4c3,True,False,False,,,
"('long', 'endgame', 'mate', 'backRankMate', 'sacrifice', 'mateIn3')",826.8955078125,r5k1/pp3ppp/2p5/3p4/2PP4/P5Pq/1P3Q2/5RK1 w - - 0 23,f2f7,True,True,False,"['endgame', 'mateIn3', 'mate', 'backRankMate', 'sacrifice', 'long']",True,f2f7 g8h8 f7f8 a8f8 f1f8
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",1123.130859375,r4rk1/pp1qp2p/2n3pQ/3p2N1/2bP2n1/2N3P1/PP3PBP/R3R1K1 w - - 3 17,h6h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,h6h7
"('endgame', 'mate', 'mateIn1', 'oneMove')",1455.9384765625,3Q4/8/5p1k/p3qppB/4b3/1p5P/1Pn2PP1/6K1 w - - 2 42,d8h8,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'kingsideAttack', 'sacrifice')",1529.814453125,r6k/pp4p1/1bp2pp1/3p1qN1/5P2/6PP/PP2Q2K/4R3 w - - 0 27,e2e8,True,True,False,"['endgame', 'mateIn2', 'mate', 'sacrifice', 'kingsideAttack', 'short']",True,e2e8 a8e8 e1e8
"('long', 'middlegame', 'advantage', 'exposedKing', 'pin')",2040.36328125,5r1k/p5pp/2p4r/1p4q1/4B1P1/1P6/P4RQB/2R4K b - - 0 36,f8f2,True,True,False,"['middlegame', 'advantage', 'attraction', 'hangingPiece', 'exposedKing', 'pin', 'capturingDefender', 'veryLong']",True,g5c1 g2g1 c1g1 h1g1 f8f2 g1f2 h6h2
"('opening',)",1520.3056640625,rn2k2r/ppp2ppp/3bp3/8/2NP2n1/2P2N1q/PP2BP1P/R1BQR2K b kq - 2 13,g4f2,True,True,False,"['opening', 'advantage', 'fork', 'short']",True,g4f2 h1g1 f2d1
"('crushing', 'long', 'middlegame', 'fork')",1289.1689453125,3r2k1/5ppp/r2Bp2n/1q2P3/p4P2/6P1/1P1P1QKP/RNR5 b - - 4 24,b5d5,True,False,True,,,
"('crushing', 'middlegame', 'veryLong', 'quietMove', 'sacrifice', 'clearance')",2379.75390625,1r2r1k1/2p3pp/1q2N1b1/3P4/4P1P1/4R2P/p1KP2B1/Q4R2 b - - 1 28,g6e4,True,False,False,,,
"('endgame', 'mate', 'master', 'mateIn1', 'oneMove')",942.82958984375,3Q4/7p/3P2pk/3P4/3P1p1P/4pPBq/r5P1/5RK1 b - - 12 39,h3g2,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,a2g2
"('endgame', 'short', 'mate', 'mateIn2', 'discoveredAttack')",1747.0537109375,2R3Bk/p4pp1/4p3/5N2/7q/P2n3P/1P3PPK/4r3 w - - 0 39,g8f7,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master')",2161.783203125,r3k2r/pp1qbppp/2p1b2B/3pP2Q/5P2/2NB3P/PPP3P1/R3R1K1 b kq - 0 14,e7c5,True,False,False,,,
"('crushing', 'endgame', 'short', 'queenRookEndgame')",1733.15625,3Q4/p5p1/6k1/5r2/7K/1PP4P/P3r3/8 b - - 0 36,e2e4,True,False,True,,,
"('short', 'mate', 'mateIn2', 'opening', 'attackingF2F7')",1491.779296875,r1bBk2r/ppp3pp/2np4/2bNpP2/4n1P1/3P4/PPP2P1P/R2QKBNR b KQkq - 0 8,c5f2,True,True,False,"['middlegame', 'mateIn2', 'mate', 'attackingF2F7', 'short']",False,c5f2 e1e2 c6d4
"('crushing', 'endgame', 'short')",1033.1630859375,5r2/3q1r1k/p3p1Q1/1p2P1Np/3P3P/1P2P3/P3K3/6R1 b - - 2 38,h7g6,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove', 'smotheredMate')",841.89013671875,3r2k1/p5Bp/1p2R1p1/2p2p2/Q1P5/P6n/3P2PP/6RK b - - 0 25,h3f2,True,True,False,"['endgame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",True,h3f2
"('long', 'endgame', 'rookEndgame', 'mate', 'mateIn3')",1141.05126953125,8/8/8/2R4p/r5pk/7P/6PK/8 b - - 1 45,g4g3,True,True,False,"['endgame', 'mateIn3', 'mate', 'rookEndgame', 'long']",True,g4g3 h2g1 a4a1 c5c1 a1c1
"('long', 'middlegame', 'advantage', 'pin', 'queensideAttack')",1158.9716796875,2kr4/pp1r4/Q1nqp2p/5pp1/8/P5PP/1PRnP1B1/2R4K w - - 6 27,c2c6,True,False,False,,,
"('middlegame', 'advantage', 'short')",2474.841796875,3r2k1/1Q1n1ppp/p3b3/4p3/8/4KP2/PPr3PP/5B1R b - - 0 20,d8b8,True,False,False,,,
"('long', 'middlegame', 'advantage', 'kingsideAttack')",2264.185546875,r5k1/pp1b1p2/2nq2r1/2pp4/7P/P2P2P1/1PP1BP1N/R2Q1RK1 b - - 1 18,g6g3,True,False,False,,,
"('long', 'middlegame', 'advantage', 'kingsideAttack', 'pin', 'discoveredAttack')",1776.3115234375,r3r1k1/ppp2ppp/4q3/2b1n2b/3N1P2/PP5P/1BP3P1/RN2QR1K b - - 0 17,c5d4,True,False,False,,,
"('hangingPiece', 'middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",400.0000305175781,r6r/pp3k1p/5pp1/q2pp3/B4B2/Q4P1b/PPP2P1P/RN2R1K1 b - - 0 17,a5e1,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",True,a5e1
"('middlegame', 'advantage', 'short')",2002.328125,5bk1/3r1p1p/1B3qp1/5b2/4B3/2r2P2/2P2QPP/1R1R2K1 b - - 0 31,f5e4,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1166.2861328125,7r/1p2k1b1/p7/2pPqQ2/6P1/2P2p1P/PPB2P2/5R1K b - - 3 29,h8h3,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",950.14404296875,5B1k/6bp/6p1/pB6/P2p3P/3R1pP1/q7/5RK1 b - - 0 42,a2g2,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,a2g2
"('endgame', 'short', 'mate', 'mateIn2', 'master', 'masterVsMaster')",1078.14697265625,R7/2p2p1k/1b4pp/3Q4/3q4/3p2PP/5PB1/6K1 b - - 0 42,d4f2,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'sacrifice')",2887.376953125,4r3/pk3ppp/1p1p4/8/3q2r1/3Q2PK/P5BP/7R w - - 0 32,d3b5,False,False,,,,
"('endgame', 'short', 'mate', 'mateIn2')",994.03076171875,8/6k1/p4p2/Rp2P2K/1Pb2PP1/4R3/6r1/8 b - - 0 47,g2h2,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,g2h2 e3h3 h2h3
"('long', 'middlegame', 'advantage', 'fork', 'exposedKing')",1515.9169921875,3Rqk1r/1R3p2/2p1r3/4n1Qp/2P1P3/6PP/5N2/6K1 b - - 6 26,e5f3,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",False,e5f3 g1g2 f3g5
"('crushing', 'middlegame', 'short')",1291.36328125,r2r2k1/p1pNbppp/2R5/4qb2/8/6P1/PP3P1P/R1BQ2K1 w - - 4 20,d7e5,True,False,False,,,
"('crushing', 'long', 'endgame', 'quietMove')",1257.716796875,8/8/4N2p/b7/pkP1p3/4Pp2/N4P2/5K2 b - - 6 62,b4b3,True,False,False,,,
"('crushing', 'short', 'opening')",1771.9228515625,rn4rk/ppp4p/5q2/2b5/4N3/5nPQ/PPPP3P/R1B1K1NR b KQ - 0 15,f3g1,False,False,,,,
"('middlegame', 'advantage', 'veryLong')",2691.349609375,2b4r/1p4bk/3p4/3N2q1/2P2pP1/1P2p3/P3Q2P/3R1RK1 b - - 0 32,g5g4,True,False,True,,,
"('crushing', 'long', 'endgame', 'rookEndgame')",1267.2255859375,8/8/1pp5/p1k1p3/P1P1P3/1P2K3/3R2P1/3r4 b - - 2 36,d1d2,True,False,True,,,
"('advantage', 'endgame', 'short', 'defensiveMove')",2043.2890625,8/5k2/1Bp1ppp1/P5Pp/7P/n4P2/2K5/8 w - - 1 37,c2d3,True,False,False,,,
"('middlegame', 'advantage', 'short')",1316.9638671875,r2q1rk1/5pp1/p2b1n1p/np1Pp3/4RB2/2NQ2P1/PPB2P1P/2R2K2 w - - 0 19,f4e5,True,False,False,,,
"('advantage', 'endgame', 'short')",606.913330078125,5r2/ppp5/6k1/1Br1n3/P1P3p1/8/4R1P1/4R1K1 w - - 2 33,e2e5,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove', 'smotheredMate')",936.97802734375,2kr1b1r/ppp2ppp/4p3/8/1nPP1BP1/3RQ3/PP5P/KN6 b - - 0 24,b4c2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",True,b4c2
"('endgame', 'short', 'mate', 'mateIn2')",1256.25390625,5Q2/7k/p2p2p1/2p5/2P1P1RP/3PKQ2/7q/2r5 b - - 2 51,c1e1,True,False,False,,,
"('crushing', 'endgame', 'short')",1674.640625,5rk1/1p5p/2b1p1p1/4q3/1PPpP3/3Q1BP1/6KP/1R6 b - - 2 37,f8f3,True,True,False,"['endgame', 'advantage', 'attraction', 'deflection', 'sacrifice', 'pin', 'long']",True,f8f3 g2f3 e5f5 f3e2 c6e4
"('middlegame', 'advantage', 'short', 'master')",1755.8310546875,1R6/r1r2pkp/4p1p1/4b3/8/2qQP3/P1B3PP/5RK1 w - - 2 35,d3d8,True,False,False,,,
"('short', 'mate', 'mateIn2', 'kingsideAttack', 'opening', 'deflection')",957.82421875,r1n2rk1/pp4p1/4p2p/3pn1q1/6b1/2PB4/PPQ3PP/R1B2R1K w - - 0 18,d3h7,True,False,False,,,
"('crushing', 'endgame', 'short', 'master', 'deflection')",1749.248046875,5rk1/pp3p2/3p1Rp1/3Pp1n1/2PpP1P1/7q/PPQK4/5R2 b - - 2 28,g5e4,True,False,True,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",1186.03515625,r2qrbk1/pppn1p2/2b1pn1Q/6N1/8/2NB1P2/PPP3PP/1K1R3R w - - 5 15,d3h7,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,d3h7 f6h7 h6h7
"('endgame', 'short', 'mate', 'mateIn2', 'backRankMate', 'queenRookEndgame')",432.9893493652344,2r2r1k/6pp/8/3p4/5R2/1P5P/1qP3P1/5R1K w - - 0 37,f4f8,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'queenRookEndgame', 'short']",True,f4f8 c8f8 f1f8
"('crushing', 'endgame', 'short', 'advancedPawn', 'promotion')",988.91064453125,8/1p4p1/p3P3/R7/2k5/1np1K1PP/8/8 w - - 0 46,e6e7,True,False,False,,,
"('long', 'endgame', 'mate', 'interference', 'mateIn3')",1621.2451171875,r6r/1ppk1q2/1p2p1p1/4P3/1PP1B1p1/6P1/5P2/R1R3K1 w - - 1 30,c1d1,True,False,True,,,
"('crushing', 'long', 'endgame')",2530.431640625,8/2R5/5kp1/pp6/4rpP1/2P5/PPKR4/3Bq3 w - - 2 39,g4g5,True,False,True,,,
"('long', 'endgame', 'mate', 'mateIn3')",1580.2841796875,5R2/4R3/8/5P1p/8/5kPb/r6P/7K b - - 0 44,h3g2,True,False,False,,,
"('crushing', 'endgame', 'short', 'master', 'bishopEndgame')",2299.294921875,b7/5p1p/6p1/p1p1Pk2/P1Pp1P2/1P1K1B1P/8/8 w - - 6 35,f3e4,True,False,False,,,
"('crushing', 'long', 'endgame', 'master', 'bishopEndgame')",1210.1728515625,8/6kp/3pB1p1/2b5/5P2/3bBP2/6KP/8 w - - 1 45,e3c5,True,False,True,,,
"('long', 'middlegame', 'advantage', 'fork')",867.8564453125,5k1r/2qn1np1/3p4/3PpPQp/2p1P3/1r4PP/1P4B1/1R3RK1 w - - 1 26,g5g6,True,False,True,,,
"('advantage', 'endgame', 'veryLong', 'exposedKing', 'deflection')",1728.767578125,3q1k1r/p3p1b1/5pQ1/2R4p/3P2pP/1P2p1P1/P5P1/4KR2 b - - 0 25,d8d4,True,False,True,,,
"('crushing', 'long', 'middlegame', 'sacrifice')",2072.546875,r1q5/3n1p1k/1pb1rP1p/p1p1pRp1/4P1Q1/PP4PP/2P3BK/5R2 w - - 6 26,f5g5,True,False,True,,,
"('advantage', 'short', 'opening', 'capturingDefender')",1223.3388671875,1br2rk1/pp1npp1p/1q3np1/3P4/4P3/2N2N1P/PP3PP1/1RBQ1RK1 b - - 6 14,c8c3,True,False,False,,,
"('crushing', 'long', 'middlegame', 'pin')",1908.703125,5rk1/6pp/p4n2/2BP3q/1Pp2p2/P2b1P2/1Q3KPP/R6R b - - 1 31,h5h4,True,False,False,,,
"('long', 'middlegame', 'advantage')",2135.451171875,r5k1/1pq2ppp/2nb4/8/1P2n3/P2QB1PB/4PP1P/R3K2R b KQ - 2 19,c6b4,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'pin', 'deflection')",1611.736328125,8/6pk/2p1qpp1/1p1n4/7P/3B1Q2/2P2PP1/6K1 w - - 2 33,f3h5,True,False,False,,,
"('crushing', 'middlegame', 'short')",1384.2568359375,7k/1p2q1pp/4p3/2b1Pp2/rnQn1P2/8/4B1PP/1RB2R1K b - - 0 24,b7b5,True,False,False,,,
"('long', 'middlegame', 'mate', 'backRankMate', 'deflection', 'mateIn3')",1311.84375,2b2r1k/7p/p1QRpqp1/1pP5/8/P7/1P4PP/R4BK1 b - - 0 31,f6f2,True,False,False,,,
"('crushing', 'endgame', 'short', 'master')",1595.64453125,8/kp6/6qp/p1P3p1/8/2N2P1P/5KP1/3R4 w - - 4 42,c3b5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'pin')",1943.8125,6k1/1pq2rbp/6p1/p2Bp3/P2p4/1P1r3P/N4PP1/R2Q1K2 w - - 0 29,d1d3,True,False,False,,,
"('advantage', 'endgame', 'short', 'advancedPawn')",2204.20703125,1r6/4bkpp/2q1pp2/1R6/8/Pp6/4QPPP/1R4K1 b - - 0 29,b8b5,True,False,False,,,
"('middlegame', 'mate', 'master', 'mateIn1', 'oneMove')",1281.123046875,4r3/1p4r1/1p2b2p/2kpP1p1/P1pN1p2/2Pnp1PP/2B5/1R3K1R w - - 0 29,b1b5,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hookMate', 'oneMove']",True,b1b5
"('endgame', 'rookEndgame', 'mate', 'mateIn1', 'oneMove')",1354.9990234375,8/8/8/pR4P1/7K/2P2k2/1P6/6r1 b - - 0 41,g1h1,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",True,g1h1
"('long', 'advantage', 'endgame', 'fork', 'advancedPawn', 'attraction', 'promotion')",1499.8251953125,1N6/2p2k2/4p3/6p1/P3P3/3P4/pRPK1P2/r7 b - - 1 35,a1d1,True,True,False,"['endgame', 'crushing', 'attraction', 'advancedPawn', 'promotion', 'short']",False,a1d1 d2d1 a2a1q
"('crushing', 'long', 'middlegame')",1629.291015625,1r4k1/1q2ppbp/p5p1/n1Nn4/8/P2rP3/Q2N1PPP/1RB1R1K1 b - - 2 21,d3d2,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2')",957.82421875,6k1/6p1/p3qbN1/3p4/1r2b3/2r3QR/P4PPP/R5K1 w - - 1 33,h3h8,True,True,False,"['middlegame', 'mateIn2', 'mate', 'short']",True,h3h8 g8f7 h8f8
"('crushing', 'long', 'endgame')",2413.400390625,4r1k1/5Rp1/8/2p2Q2/7P/1q1p4/1b1B1PP1/6K1 b - - 1 32,b3f7,True,False,False,,,
"('crushing', 'endgame', 'short', 'advancedPawn')",1328.6669921875,6k1/1p6/p5r1/2p3PP/P1P4K/1PB5/4n3/8 w - - 0 60,h5g6,True,False,False,,,
"('long', 'middlegame', 'advantage')",2239.31640625,r1b2rk1/1pp2p1n/p2p3R/6b1/2PpP1q1/2P2N2/PP1Q1PP1/2K4R w - - 0 19,f3g5,True,False,False,,,
"('long', 'middlegame', 'advantage')",2208.595703125,3R1k1r/Qpq2p1p/5b2/1B2p1p1/4P3/8/1Pn2PPP/1K5R b - - 0 20,c7d8,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master', 'kingsideAttack')",1856.0390625,2r2rk1/pp4p1/5q2/2p3pN/Q1Pn2nP/6P1/PP3PB1/3R1RK1 b - - 0 22,d4e2,True,False,False,,,
"('advantage', 'endgame', 'short', 'master')",1961.3671875,5q2/2R5/4p1k1/1p1p1n1p/5P2/3Q2PR/7K/1r6 b - - 0 48,f8b8,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",1294.2890625,1kb5/p3R2p/1p4p1/5p2/3PB3/4B1P1/4qP1P/6K1 w - - 0 34,e3f4,True,False,False,,,
"('crushing', 'endgame', 'short', 'master')",1599.3017578125,4Q3/5pkp/4p1p1/2P5/8/1B2bKPP/P2r1P2/4r3 b - - 7 35,d2f2,True,False,True,,,
"('crushing', 'middlegame', 'short', 'master')",1137.0283203125,2kr4/pppn2R1/3p4/8/1q2P3/3P3B/4KN2/6R1 w - - 4 35,h3d7,True,False,False,,,
"('advantage', 'endgame', 'short', 'master')",1444.966796875,8/1q4kp/1p3pp1/p1n5/3R1PP1/2Q4K/P6P/8 b - - 3 36,b7f3,True,False,False,,,
"('mate', 'kingsideAttack', 'mateIn1', 'oneMove', 'opening')",403.0000915527344,r3kb1r/pbpp1ppp/1p2pn2/3qP3/3N4/3B3P/PPP1QPP1/RNB2RK1 b kq - 0 9,d5g2,True,True,False,"['opening', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,d5g2
"('crushing', 'middlegame', 'short', 'master', 'quietMove', 'trappedPiece')",1594.9130859375,6k1/pp2b2p/1q1r1ppB/2prp2n/P6Q/1P1P3P/2P2PP1/R3R1K1 b - - 1 22,f6f5,True,False,True,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",980.86474609375,r3k1r1/1Q1p1p1p/1p2p3/2b5/5P2/3B1R2/P6P/7K b q - 0 21,g8g1,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,g8g1
