target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,themes_match,main_line
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove', 'smotheredMate')",927.8349609375,r5rk/p4ppp/1ppN4/6q1/3B2b1/8/PP3PPP/R3R1K1 w - - 0 24,d6f7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'smotheredMate', 'kingsideAttack', 'oneMove']",True,d6f7
"('middlegame', 'advantage', 'short', 'sacrifice')",2232.001953125,r1b1r1k1/pppq1p1p/3p2p1/1P5n/Q1P5/P1bPBNPP/3NPPB1/4K2R b K - 4 19,e8e3,True,False,False,,,
"('long', 'middlegame', 'advantage', 'sacrifice', 'intermezzo')",1624.1708984375,2r2rk1/5ppn/p3p2p/1p1pP3/1P3P2/q1NQ4/2P3PP/2R2R1K w - - 0 22,c3d5,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",1197.0068359375,5rk1/5p1p/p3pqp1/8/1P3n2/1B2QP2/PP3P1P/3R1RK1 b - - 0 28,f6g5,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,f6g5 g1h1 g5g2
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",969.89306640625,r7/ppp3kp/3p1n2/3PpQ2/2P4q/1P3Pp1/P5PN/4RR1K b - - 0 26,h4h2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,h4h2
"('advantage', 'endgame', 'short')",1501.2880859375,6k1/1q3p1p/p2p1BpP/4p3/3pr3/3R1QP1/PP3PK1/2r5 w - - 0 36,d3b3,True,False,False,,,
"('crushing', 'long', 'middlegame', 'fork')",1401.080078125,8/pB4kp/r2P1p2/2P3n1/5qb1/8/5RQ1/3R1RK1 b - - 2 43,g5h3,True,False,False,,,
"('crushing', 'middlegame', 'short', 'trappedPiece')",1339.638671875,rnb2rk1/1p2bnpp/2pp1p2/p2Pp3/1qP1P3/1BN1B3/PP1NQPPP/R4RK1 w - - 2 13,a2a3,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",1847.9931640625,r4r1k/p1q1bp2/b3p1Pp/2ppP2Q/7P/2P1P3/P2K4/2R3R1 w - - 0 24,h5h6,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame', 'zugzwang', 'defensiveMove')",1850.9189453125,8/8/1P4pp/2k2p2/5P1P/8/5PK1/8 b - - 0 46,c5b6,True,False,False,,,
"('long', 'advantage', 'endgame', 'discoveredAttack', 'deflection')",1543.7119140625,6k1/3q1rp1/3p3p/1p1Q4/2pP4/7P/1r3PP1/1B2R1K1 w - - 0 25,d5a8,True,False,False,,,
"('advantage', 'short', 'opening')",1404.7373046875,r1bqkbnr/pppn1pp1/7p/3P2B1/4N3/6P1/PPP1PP1P/R2QK1NR w KQkq - 0 9,g5d8,True,False,False,,,
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2')",812.998046875,6k1/pR5p/4K1pP/2p1p3/4r1P1/3r4/8/8 w - - 10 34,b7b8,True,True,False,"['endgame', 'mateIn2', 'mate', 'rookEndgame', 'short']",True,b7b8 d3d8 b8d8
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2')",1191.88671875,8/6p1/2p1R3/2P4p/3P1P2/5kP1/3r3P/6K1 b - - 0 38,d2d1,True,True,False,"['endgame', 'mateIn2', 'mate', 'rookEndgame', 'short']",True,d2d1 e6e1 d1e1
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",595.02734375,r3r1k1/1bp2pbp/1p1p2p1/1Pn1p1q1/P7/2NPP2P/4BPPB/2RQ1RK1 b - - 0 17,g5g2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,g5g2
"('middlegame', 'advantage', 'short')",2009.642578125,r4rk1/pp1N1ppp/2pb1q2/3p1n2/5P2/2PB2P1/PP2b2P/R2Q1R1K w - - 0 20,d1e2,True,False,False,,,
"('crushing', 'endgame', 'short', 'deflection')",1094.97021484375,8/5ppk/1p2p2p/5q2/3Q4/1P1n1BP1/P4PKP/8 b - - 4 34,d3e1,True,True,False,"['endgame', 'advantage', 'deflection', 'short']",True,d3e1 g2f1 e1f3
"('hangingPiece', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove', 'opening')",564.0323486328125,r1b2r1k/ppq1n1p1/nbp1B2p/3pq1N1/4P3/3P1P2/PP4PP/RNBQ1R1K w - - 0 16,f3f8,True,False,False,,,
"('crushing', 'long', 'endgame', 'advancedPawn', 'trappedPiece')",1599.3017578125,6n1/2kb2P1/1p2BPK1/6r1/8/8/8/8 w - - 1 57,g6g5,True,False,False,,,
"('long', 'middlegame', 'mate', 'mateIn3')",1069.00390625,2q4k/1b2r1p1/p2p2P1/1p1Pp3/4P1P1/2r2P2/P2Q4/R1B1K3 w Q - 0 23,d2h2,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1398.8857421875,4r3/5pk1/6pp/R7/6b1/6P1/2B2P1P/5K2 b - - 0 37,g4h3,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'backRankMate', 'queenRookEndgame')",777.888671875,6k1/p4ppp/1p6/1P1r2P1/3Pp3/4q1PP/P7/2R2K2 w - - 0 32,c1c8,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'queenRookEndgame', 'short']",True,c1c8 d5d8 c8d8
"('crushing', 'middlegame', 'short', 'master', 'masterVsMaster')",2296.369140625,2r2rk1/1pq3pp/6n1/3pPp2/1b3P1P/4BBP1/5K2/R2Q3R w - - 0 25,a1c1,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'sacrifice', 'bodenMate', 'queensideAttack')",1082.169921875,2kr1b1r/p2n2pp/8/3n4/1p3B2/5P2/1PP1KQ1P/q4BNR w - - 0 25,f2b6,True,False,True,,,
"('long', 'advantage', 'fork', 'opening')",1749.248046875,r1bqkb1r/pp3p1p/2n2p2/1BP5/3p4/8/PPP2PPP/R1BQK1NR b KQkq - 1 9,d8a5,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame', 'zugzwang')",1224.0703125,8/4pk2/6p1/1p2Pp2/1P3KP1/2p4p/2P4P/8 w - - 0 42,g4f5,True,False,False,,,
"('hangingPiece', 'middlegame', 'advantage', 'short')",2081.32421875,1r4k1/1p3ppp/N1np4/5b2/2P1r3/5N2/PRn1BPPP/4R1K1 b - - 0 19,b7a6,True,False,True,,,
"('crushing', 'endgame', 'short', 'fork')",1404.7373046875,6k1/3R2p1/6p1/6b1/p1q5/5B2/6PP/4R2K w - - 0 36,f3d5,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",905.8916015625,3r1rk1/ppp2ppp/1bn2q2/6N1/2BP4/2P1n3/PPQ2PPP/R4RK1 w - - 0 14,c2h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,c2h7
"('crushing', 'middlegame', 'short')",1987.69921875,3r1r1k/pQ2R2p/4R1p1/4b3/8/7P/P3q1PK/4B3 w - - 0 32,e1a5,True,False,False,,,
"('crushing', 'middlegame', 'short', 'discoveredAttack')",882.85107421875,r1b1k2r/6pp/p1q1pn2/1p1p4/7K/2NB4/PPP2PP1/R2Q3R w kq - 0 21,d3b5,True,False,True,,,
"('middlegame', 'advantage', 'short')",2271.5,7k/3r2p1/p1np1n1p/1p2p3/4PP1P/1QB1qP2/1P1N2R1/2K3R1 b - - 2 29,b5b4,True,False,True,,,
"('crushing', 'endgame', 'short', 'pin')",962.9443359375,r7/1p2b3/4k3/2p1P2p/r2pP3/2Q5/1BP2P2/1K6 w - - 0 29,c3h3,True,False,False,,,
"('crushing', 'long', 'endgame', 'fork', 'defensiveMove')",2220.298828125,8/5p2/1pknp1p1/6R1/5PP1/2K5/P1P5/8 b - - 2 42,d6e4,True,False,False,,,
"('crushing', 'middlegame', 'fork', 'master', 'veryLong', 'attackingF2F7')",2543.59765625,b3k3/P2p1p2/6p1/2q1p3/4P3/2PB1Q1r/1P4np/5R1K w - - 0 35,f3f7,True,False,True,,,
"('crushing', 'middlegame', 'veryLong')",2416.326171875,2rk4/1p1b1Q2/p6p/4pn1B/8/4q3/PP1N3P/1K4R1 w - - 1 28,f7f8,True,False,True,,,
"('advantage', 'endgame', 'short', 'fork', 'master')",919.0576171875,2rq1r2/R4pkp/5pp1/pp1P4/4P3/5P2/PP1Q2PP/5RK1 b - - 2 24,d8b6,True,False,True,,,
"('long', 'advantage', 'endgame', 'exposedKing')",1262.8369140625,2rr4/1k4pp/8/4p3/R5P1/1P1PB3/6PP/3K4 b - - 0 29,d8d3,True,False,False,,,
"('long', 'middlegame', 'advantage')",2312.4609375,2k2b1r/pppr1p1p/3p1np1/6B1/3qP3/1QN2P2/PP3P1P/2R1K2R w K - 0 16,c3b5,True,False,False,,,
"('middlegame', 'advantage', 'short')",1226.2646484375,3rr1k1/pbq3pp/4Np2/2p5/8/6QP/PP3PP1/2R2RK1 b - - 5 22,c7g3,True,False,False,,,
"('crushing', 'long', 'middlegame', 'exposedKing', 'discoveredAttack', 'queensideAttack')",1820.1982421875,k2r3r/BRpq2p1/4pn2/pR6/1nP4p/8/P1KNPPBP/8 w - - 1 24,b5b4,True,False,True,,,
"('advantage', 'endgame', 'short')",1504.2138671875,8/R4pkp/4Qbp1/8/2pP4/2P4P/5PPK/2q5 b - - 0 28,c1f4,True,False,False,,,
"('crushing', 'long', 'middlegame', 'kingsideAttack', 'sacrifice')",1542.98046875,5rk1/4bp2/qr3np1/3p3N/1P3P1P/pNP5/P1Q5/1K1R2R1 w - - 0 33,g1g6,True,False,True,,,
"('middlegame', 'advantage', 'fork', 'veryLong', 'clearance')",1826.0498046875,1r2r3/Q1nk1pp1/2pqb2p/3pR3/BP1P4/2P2N1P/P4PP1/1K5R b - - 6 26,b8a8,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1709.75,3r4/pp4p1/5k1p/P1R1p3/1P1p1B2/3K3P/2P4r/8 w - - 2 33,f4e5,True,False,False,,,
"('crushing', 'middlegame', 'short')",1156.0458984375,1r4k1/2Q2p1p/1b3pp1/3p4/3P4/4P1P1/3NNP1P/rR4K1 b - - 1 21,a1b1,True,False,False,,,
"('middlegame', 'advantage', 'short')",992.93359375,r2q2k1/1p3rp1/p1bp1n1p/8/1P1QN2B/P3P3/5PPP/2R2RK1 b - - 2 20,c6e4,True,False,False,,,
"('middlegame', 'advantage', 'short', 'kingsideAttack', 'deflection')",1414.24609375,2r4k/pp2pPb1/2nq4/3Q3p/2n2p1P/7R/PP3P2/4RK2 w - - 3 26,d5h5,True,False,False,,,
"('crushing', 'middlegame', 'short')",2075.47265625,2rk3r/3q2bp/3Q2p1/2p5/p7/3P4/P1PBR3/3K4 w - - 3 34,d2g5,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master')",1616.125,1r1q1rk1/Q4p1p/3p2p1/4p3/2BnP2n/1PN4P/1R3PP1/5RK1 b - - 0 25,d8g5,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove', 'queensideAttack')",991.83642578125,1r3rk1/p1q2ppp/4Nn2/8/1n2P3/Q2P1N2/PPP3PP/2KR1B1R b - - 0 18,c7c2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'queensideAttack', 'oneMove']",True,c7c2
"('long', 'middlegame', 'advantage')",1578.8212890625,r2q1rk1/pp2b1pp/3pN3/n1p1pp2/2P1P3/3PQBP1/PP3P1P/R3K2R b KQ - 1 14,f5f4,True,False,False,,,
"('crushing', 'middlegame', 'short')",1256.9853515625,2kr1r2/ppp1q3/2n1Q2R/8/4n3/P3P3/1P1B1PB1/R3K3 b Q - 0 21,e7e6,True,False,False,,,
"('long', 'middlegame', 'advantage', 'sacrifice', 'attraction', 'doubleCheck')",2034.51171875,r5k1/pb3ppp/8/2pnR3/2Q5/5qB1/PP3PRP/R5K1 b - - 3 24,f3g2,True,True,False,"['middlegame', 'crushing', 'short']",False,d5e3 c4f1 e3f1
"('advantage', 'endgame', 'short', 'sacrifice', 'knightEndgame')",2172.0234375,8/p7/1pnk4/1P2p3/N3Pp1p/P1K2P2/7P/8 b - - 4 35,c6d4,True,False,False,,,
"('long', 'endgame', 'mate', 'sacrifice', 'mateIn3', 'clearance')",1048.15771484375,7k/p3r1pp/8/3pNb2/2pP4/2q2PP1/P3Q2P/4R1K1 w - - 0 37,e5f7,True,False,False,,,
"('crushing', 'long', 'endgame', 'rookEndgame')",1306.7236328125,2r5/1R3pk1/1R6/K3pP2/P7/7P/1r6/8 b - - 1 36,c8a8,True,True,False,"['endgame', 'advantage', 'advancedPawn', 'quietMove', 'rookEndgame', 'veryLong']",True,c8a8 b6a6 a8a6 a5a6 b2b7 a6b7 e5e4 a4a5 e4e3 a5a6 e3e2
"('middlegame', 'short', 'mate', 'mateIn2', 'backRankMate', 'sacrifice')",938.0751953125,r1br2k1/1pp2ppp/p7/3q4/3n4/3P1PP1/P3Q1KP/R3R3 w - - 0 21,e2e8,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'sacrifice', 'short']",True,e2e8 d8e8 e1e8
"('endgame', 'mate', 'mateIn1', 'oneMove')",886.8740234375,b3Q3/6rk/5b2/p4p1K/5B2/4PP2/2N4P/8 b - - 0 39,a8f3,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,a8f3
"('crushing', 'long', 'endgame', 'defensiveMove', 'queenEndgame')",2527.505859375,8/6pk/7p/1p4q1/1P6/P7/6QP/6K1 b - - 6 46,g5g2,True,False,False,,,
"('crushing', 'endgame', 'short')",1456.669921875,r7/2Rb2kp/p5p1/Pp1pnp2/1P6/N3P2P/4BPP1/6K1 w - - 2 31,f2f4,True,False,False,,,
"('crushing', 'middlegame', 'short', 'kingsideAttack', 'pin')",1578.08984375,r4rk1/pp6/4p2B/2pP1p2/3b4/3P2PP/Pq1Q1NB1/n4RK1 w - - 0 30,d2g5,True,False,False,,,
"('crushing', 'middlegame', 'short', 'fork')",1124.95947265625,r2qk2r/pp3ppp/n1p1p3/8/1PP3b1/P1QB4/5PPP/R1B1K2R w KQkq - 1 14,c3g7,True,False,True,,,
"('middlegame', 'advantage', 'short')",1920.40625,4r1k1/5pp1/3Q2np/2P5/2R1P3/B1q3N1/6PP/6K1 b - - 1 35,c3e3,True,False,False,,,
"('crushing', 'long', 'middlegame', 'quietMove')",2470.453125,2r3k1/pp1R1r1p/4p2q/1Q2P1p1/4p1P1/1PP1np1P/PB3R1K/8 b - - 1 26,h6f8,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master', 'defensiveMove')",1837.7529296875,5r1k/q4p1p/3pp3/4bn2/7Q/3B3P/1P4P1/3N1R1K w - - 9 33,f1f5,True,False,False,,,
"('crushing', 'endgame', 'short', 'advancedPawn', 'knightEndgame')",2227.61328125,8/4k3/4P1p1/6P1/3N1p1n/8/8/4K3 w - - 0 48,e1f1,True,False,True,,,
"('middlegame', 'advantage', 'short')",1755.099609375,r3qnk1/pb2b1pp/1p2pr2/2p1Pp1Q/5P2/2PBp1R1/PP1N2PP/R1B3K1 w - - 0 16,h5e8,True,False,False,,,
"('crushing', 'endgame', 'short', 'rookEndgame', 'master', 'skewer')",763.076904296875,8/5R2/8/p1k1K2p/8/8/P1r5/8 w - - 1 47,f7c7,True,True,False,"['endgame', 'crushing', 'skewer', 'rookEndgame', 'short']",True,f7c7 c5b6 c7c2
"('advantage', 'endgame', 'short', 'discoveredAttack')",1003.9052734375,2b1r1k1/5ppp/2p5/1r6/4N3/1p3P2/P1P2BPP/2K1R3 w - - 0 25,e4f6,True,True,False,"['endgame', 'advantage', 'discoveredAttack', 'short']",True,e4f6 g7f6 e1e8
"('middlegame', 'advantage', 'short', 'fork')",1078.14697265625,r1b1k2r/p1p1qpp1/1p1p3p/3Pp3/1b6/3PPN2/PP2BPPP/R2Q1RK1 w kq - 0 12,d1a4,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2')",980.86474609375,1k5r/pp3p2/1b1q1p1r/5P2/1P6/P3PBP1/2R1Q1KP/5RN1 b - - 0 28,h6h2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",False,h6h2
"('crushing', 'hangingPiece', 'endgame', 'short', 'zugzwang', 'bishopEndgame')",2574.318359375,4b3/1p6/8/2P3P1/p3kB1K/P6P/5P2/8 b - - 0 57,e4f4,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master')",1686.34375,r2k1b1r/2pnppp1/1p5p/1N1N3n/3P4/5P2/PPP2P1P/R1B2RK1 b - - 1 13,a8a5,True,False,False,,,
"('advantage', 'endgame', 'short', 'master', 'doubleCheck')",2220.298828125,2r2k2/P5p1/7p/qp2RN2/3p4/1B1P2PP/r4P1K/8 w - - 1 37,b3a2,True,False,False,,,
"('middlegame', 'mate', 'master', 'mateIn1', 'oneMove')",667.07470703125,6r1/2Bk2q1/Bp6/4n3/7Q/2P5/P5P1/5RK1 b - - 0 39,g7g2,True,False,False,,,
"('crushing', 'endgame', 'short', 'master', 'skewer')",1365.970703125,5k2/5pp1/8/8/2b1B3/1P3P2/R4K2/7r b - - 0 39,h1h2,True,False,False,,,
"('crushing', 'long', 'endgame', 'quietMove')",2795.21484375,8/8/5nk1/1P1pK3/3Pb3/2P2r2/8/6Q1 b - - 9 48,g6f7,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",998.0537109375,3q1rk1/1b4bp/4pP1P/pp6/2p5/P1P1N1Q1/1PBr2P1/5R1K w - - 3 35,g3g7,True,False,False,,,
"('long', 'middlegame', 'advantage', 'master')",2274.42578125,1k1rr3/bb2Nppp/p7/3Np3/pPQ5/2P1P1PB/3q3P/5RK1 w - - 2 25,f1f7,True,False,False,,,
"('middlegame', 'advantage', 'kingsideAttack', 'veryLong', 'advancedPawn', 'clearance')",2211.521484375,2r2rk1/1R4pp/4b3/q3Pp2/8/P1pp1N2/5PPP/3Q1RK1 w - - 0 26,f3d4,True,False,False,,,
"('crushing', 'long', 'endgame', 'rookEndgame', 'exposedKing', 'skewer', 'deflection')",1074.1240234375,3kr3/3r1K2/6p1/1P3p2/8/7P/6P1/R7 w - - 0 50,a1a8,True,False,False,,,
"('long', 'middlegame', 'advantage', 'exposedKing', 'pin', 'sacrifice', 'attraction')",2068.158203125,r2q3r/pp2k1p1/4b2p/4R3/5Q2/2P5/PP3PPP/R5K1 w - - 1 22,a1e1,True,False,True,,,
"('middlegame', 'advantage', 'short')",1163.3603515625,2r1kb1r/pp3pp1/1q2p2p/n2pP3/1n1P4/2N2N1P/1P1B1PP1/RQ3RK1 w k - 3 17,c3a4,True,False,False,,,
"('crushing', 'long', 'middlegame', 'master', 'exposedKing', 'deflection', 'attraction')",1447.1611328125,r2k1r2/1p1b1p1p/p4pp1/qn2pN2/2Q1P3/2P2P2/P1P3PP/1K1R1B1R w - - 0 17,d1d7,True,False,False,,,
"('crushing', 'long', 'middlegame', 'defensiveMove')",2694.275390625,5rk1/p4Npp/2nN4/8/5Rb1/2P5/P2r2PP/R5K1 b - - 2 19,g4e6,True,False,False,,,
"('long', 'middlegame', 'advantage', 'kingsideAttack', 'pin', 'capturingDefender')",1974.533203125,r3k2r/1bqp1ppp/4p3/p1b1P3/2NB1P2/8/PP2BnPP/2RQ1RK1 b kq - 2 19,f2d1,True,False,False,,,
"('crushing', 'middlegame', 'short', 'trappedPiece')",1363.044921875,rn1k1Qnr/4p1pp/p3bp2/1p2N3/2pqP3/2N5/1P3PPP/R1B1KB1R b KQ - 3 12,d8c7,True,False,False,,,
"('mate', 'mateIn1', 'oneMove', 'opening')",539.986083984375,2rq1rk1/pp1nppb1/2p4p/3p2Nb/2PP4/2N4P/PPQ1PP2/R3KBR1 w Q - 0 14,c2h7,True,True,False,"['opening', 'mateIn1', 'mate', 'oneMove']",True,c2h7
"('middlegame', 'advantage', 'short')",2072.546875,1brq1rk1/1b3ppp/p7/7Q/2NP3R/8/PP4PP/R1B3K1 b - - 6 26,g7g6,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'queensideAttack')",535.963134765625,1k6/p1p2ppp/1pPp1q2/8/8/1P1b1B1P/3r1PP1/2K1R3 w - - 0 29,e1e8,True,True,False,"['endgame', 'mateIn2', 'mate', 'queensideAttack', 'short']",True,e1e8 f6d8 e8d8
"('endgame', 'short', 'mate', 'mateIn2')",659.02880859375,8/pkbR1Q2/q3pB1p/1P2P3/8/5pP1/1P3P1P/6K1 b - - 0 39,a6a1,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,a6a1 d7d1 a1d1
"('crushing', 'hangingPiece', 'long', 'middlegame', 'fork', 'defensiveMove')",1826.78125,2kr3r/pp2qppp/2p5/1b6/2NN1Bn1/6K1/PPP3PP/R2Q4 w - - 1 16,d1g4,True,False,False,,,
"('endgame', 'rookEndgame', 'mate', 'master', 'mateIn1', 'oneMove')",1060.9580078125,8/2R5/1p2p1R1/8/3P1p2/2P2P1k/r6r/5K2 w - - 0 42,c7h7,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",True,c7h7
"('endgame', 'short', 'mate', 'mateIn2', 'pin', 'sacrifice', 'clearance')",1687.0751953125,1r4k1/3QBppp/8/8/P2b4/8/1q3PPP/5RK1 b - - 0 24,b2f2,True,True,False,"['endgame', 'mateIn2', 'mate', 'sacrifice', 'pin', 'clearance', 'short']",True,b2f2 f1f2 b8b1
"('crushing', 'long', 'endgame', 'rookEndgame', 'advancedPawn')",1264.2998046875,8/R6p/p4kp1/1P6/5P2/r7/8/6K1 w - - 1 44,a7a6,True,True,False,"['endgame', 'advantage', 'rookEndgame', 'short']",False,a7a6 a3a6 b5a6
"('advantage', 'endgame', 'short', 'fork', 'master')",1044.134765625,8/p6p/4k1pB/1p1p4/P1p3K1/1r3NbP/8/R7 w - - 0 46,f3d4,True,False,False,,,
"('advantage', 'endgame', 'short')",1105.94189453125,6k1/5b2/1pp3pp/p7/r7/1R1Kb3/BPP5/R7 w - - 0 46,b3b8,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",625.0166015625,r6k/1p4pp/2n3q1/p7/4bB2/P1P1P2P/R2QB1P1/6K1 b - - 6 24,g6g2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,g6g2
"('crushing', 'endgame', 'short', 'rookEndgame', 'advancedPawn', 'promotion')",1657.0859375,2r5/pp1PR2p/6pk/8/8/3p3P/PP4P1/7K b - - 0 32,d3d2,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",1193.349609375,3q1r1k/2r2p2/pp2p2p/4P3/1b1PQ3/7R/PP4PP/1R4K1 w - - 0 24,h3h6,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,h3h6 h8g7 e4h7
"('crushing', 'endgame', 'short')",1722.916015625,4R3/pp3k1p/8/8/2n5/7P/PPPqRPP1/6K1 b - - 0 31,d2c1,True,False,False,,,
"('crushing', 'long', 'endgame')",1654.16015625,6k1/1Q3p2/4p1p1/p2pn1N1/3P1qPP/1P5K/8/8 w - - 0 53,b7b8,True,True,False,"['endgame', 'crushing', 'long']",True,b7b8 g8g7 b8e5 f4e5 d4e5
"('crushing', 'endgame', 'short', 'advancedPawn', 'promotion')",857.98193359375,8/6R1/7p/2n5/8/1kp3P1/5PKP/8 b - - 0 46,c3c2,True,True,False,"['endgame', 'advantage', 'advancedPawn', 'promotion', 'short']",True,c3c2 g7e7 c2c1q
"('crushing', 'long', 'middlegame', 'kingsideAttack')",1758.7568359375,r1q2r1k/2p3pp/p1Pp4/1p1B4/3P3q/P6P/2P2P2/1R1QR1K1 b - - 0 22,c8h3,True,False,False,,,
"('crushing', 'endgame', 'short', 'advancedPawn')",987.08203125,8/4r2B/p2k2P1/2p2KP1/8/8/8/8 w - - 0 56,f5f6,True,False,False,,,
"('middlegame', 'advantage', 'short')",663.0517578125,r3k2r/ppqQ1ppp/4p3/1B6/1n1P1n2/P4N2/1B3PPP/R4RK1 b kq - 0 16,c7d7,True,False,False,,,
"('crushing', 'long', 'endgame', 'master', 'bishopEndgame', 'defensiveMove')",1349.1474609375,8/8/4p3/1k2P3/2p1PB1b/PpP3P1/1P2K3/8 b - - 0 42,h4g3,True,False,False,,,
"('crushing', 'middlegame', 'short', 'pin')",1728.0361328125,4r1k1/pp3p1p/6p1/8/6Q1/P6P/1q1R1PP1/1BrR2K1 b - - 0 25,b2d2,True,True,False,"['middlegame', 'crushing', 'pin', 'short']",True,b2d2 d1c1 d2c1
