target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,themes_match,main_line
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",867.125,r4rk1/pbpn1p2/1p2pp1p/8/2NP2q1/3BP3/PPQ2PPP/R3R1K1 b - - 0 15,g4g2,True,False,False,,,
"('middlegame', 'advantage', 'short')",1856.0390625,7k/ppp1r1pp/6n1/1B1P1p2/2Q1Nq2/4RN1P/PP3K2/8 b - - 2 22,f5e4,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master', 'xRayAttack')",1616.8564453125,2r3k1/1Q3ppp/3q1n2/1p6/3pp3/2r1P3/4BPPP/2RR2K1 w - - 0 23,b7c8,True,True,False,"['middlegame', 'crushing', 'xRayAttack', 'short']",True,b7c8 c3c8 c1c8
"('long', 'middlegame', 'advantage')",1044.8662109375,2r2rk1/1p1n1pp1/p4n2/5QN1/8/1P2B2P/P2q1PP1/R1R3K1 b - - 4 23,c8c1,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame', 'zugzwang', 'quietMove')",2499.7109375,8/5p1p/p7/3p1k2/3P1p2/3P4/P4KPP/8 w - - 0 35,f2f3,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2')",1619.7822265625,2r1k3/5pQ1/p3p2p/1p2P3/1n3N2/1P1bP3/P6P/K1R2B2 b - - 0 31,c8c1,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master')",860.17626953125,r7/p1R3p1/1p2p3/4Np2/3Pq3/2K1Nb2/PP1R4/4k3 w - - 6 41,e5d3,True,False,False,,,
"('crushing', 'endgame', 'fork', 'veryLong', 'exposedKing')",1844.3359375,6k1/3rr3/1Q6/2p5/4N1p1/4R1P1/4K1P1/q7 w - - 10 55,e4f6,True,False,False,,,
"('crushing', 'long', 'endgame', 'fork', 'defensiveMove')",1336.712890625,2b5/3r1k2/p3p1p1/1p2Q2p/4PPq1/P1P3N1/1P3RK1/8 w - - 0 36,g3h4,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",821.0439453125,r4rk1/ppp2p1p/2n1P3/3p2p1/1b3N2/1P2P2b/PBPNK2P/R6B w - - 0 15,f4h3,True,False,False,,,
"('crushing', 'middlegame', 'short', 'fork')",833.84423828125,1r2k2r/p4pp1/b3pb1p/1qp5/2N5/3BP3/PP2QPPP/1R3K1R w k - 0 19,c4d6,True,False,False,,,
"('middlegame',)",557.9979248046875,r3kb1r/ppp2ppp/8/3p4/8/3PPQ2/PqP3PP/RN3RK1 w kq - 0 11,f3f7,True,False,False,,,
"('crushing', 'long', 'endgame', 'advancedPawn', 'promotion')",890.16552734375,3r2k1/1R3p1p/5P2/4P3/8/1b5P/2p3P1/2R3K1 b - - 1 39,d8d1,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame')",1479.3447265625,8/1p6/6p1/3K1PP1/pk6/6PP/8/8 b - - 0 55,g6f5,True,False,False,,,
"('crushing', 'long', 'middlegame', 'fork')",1153.1201171875,r2kr3/pp1n1p2/2p2p1R/8/3q4/2N2PP1/PP2Q1KP/4RB2 b - - 12 28,e8e2,True,False,False,,,
"('crushing', 'endgame', 'short')",1834.095703125,8/p1pkb2p/r1N1p1p1/2P5/4PPK1/3p4/5rPP/3R2R1 w - - 1 30,c6e5,True,True,False,"['endgame', 'advantage', 'fork', 'short']",True,c6b8 d7e8 b8a6
"('crushing', 'hangingPiece', 'long', 'endgame', 'bishopEndgame')",1254.0595703125,8/1p6/p3k1p1/P1P1B3/1P3P1p/8/8/4Kb2 w - - 6 60,e1f1,True,False,False,,,
"('middlegame', 'advantage', 'short')",1319.8896484375,Q1bk1b1r/3pp2p/p5p1/1p6/2N5/6qP/P1PB2P1/2K3R1 w - - 0 26,d2a5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'fork')",1893.3427734375,3q1knr/p2B2pp/4pp2/5b2/Q7/2N3P1/Pr2PP1P/5RK1 w - - 1 16,a4a3,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",777.1572265625,5k1r/2N1ppbp/p5p1/BpnP1q2/2p4N/3nP3/PP2KPPP/R2Q1B1R b - - 5 16,f5f2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,f5f2
"('crushing', 'middlegame', 'short', 'fork', 'master', 'advancedPawn')",1338.17578125,r4rk1/ppp3p1/Pbnp3p/8/R3NBP1/1bPP3P/1P4BK/5R2 w - - 0 20,a6b7,True,False,False,,,
"('crushing', 'hangingPiece', 'endgame', 'veryLong', 'defensiveMove')",2264.185546875,8/1B6/4b3/2k1p3/8/4P3/3K1r2/6B1 w - - 17 46,g1f2,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1649.771484375,2k4r/ppb2pp1/4N2q/8/3Q2K1/8/PP5P/2R1R3 b - - 0 25,h6h3,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1746.322265625,r1bq3r/1p1k2pp/p1np4/3N2b1/4Q3/8/PPP2PPP/R3R1K1 w - - 0 15,e4e6,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,e4g4
"('crushing', 'long', 'endgame', 'rookEndgame', 'defensiveMove')",2215.91015625,8/8/6R1/4PK2/6p1/6k1/8/4r3 w - - 6 68,g6g4,True,False,False,,,
"('crushing', 'middlegame', 'short', 'kingsideAttack')",950.87548828125,r4rk1/ppqn1ppb/2p1p1Np/4b3/N1PP1PP1/1P5P/P3B3/R2Q1RK1 b - - 0 19,e5d4,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1791.671875,6R1/8/p1k5/1p1pq3/8/PB1P4/1PP5/6RK b - - 5 56,e5h5,True,False,False,,,
"('crushing', 'endgame', 'short', 'pawnEndgame', 'defensiveMove')",1058.0322265625,8/1p6/5K2/4p3/3pP3/1k1P4/5P2/8 w - - 0 44,f6e5,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",477.99609375,3q4/1Qb2pk1/2N2npp/p1p5/2P5/P4N1P/1P3PP1/6K1 b - - 2 36,d8d1,True,False,False,,,
"('endgame', 'rookEndgame', 'mate', 'mateIn1', 'oneMove')",1365.2392578125,8/R7/5kpp/5p2/p3pP1P/4P3/r1R2PK1/r7 w - - 0 44,c2c6,True,False,False,,,
"('crushing', 'long', 'middlegame')",2123.748046875,5k1r/1q2nPpb/1p1r4/p3b2p/1Q1Np3/1B2P3/P5PP/2RR2K1 w - - 0 29,b4b5,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",544.009033203125,r6r/ppp2Rpp/2nk4/6Q1/4P3/2Pq4/P5PP/R1B4K b - - 0 19,d3d1,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,d3d1 f7f1 d1f1
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",1406.931640625,rbb1r1k1/ppq2ppp/8/2Bp4/8/2PQ3P/PPB1RPP1/RN4K1 b - - 0 16,c7h2,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,c7h2 g1f1 h2h1
"('short', 'mate', 'mateIn2', 'kingsideAttack', 'opening')",1137.0283203125,r2qrbk1/pppb1ppp/3p4/3nN3/1PB1P3/P2P4/1BP3PP/R4QK1 w - - 0 15,f1f7,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",808.97509765625,r4k1r/ppbn2pp/4p3/1N1pq3/8/2B5/PPP2PPP/R2Q1RK1 b - - 2 16,e5h2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,e5h2
"('long', 'endgame', 'mate', 'mateIn3')",975.01318359375,1R6/5ppk/2Q1p2p/p2p4/5P2/6P1/P3rqBP/2R4K b - - 0 40,e2e1,True,False,False,,,
"('long', 'advantage', 'endgame')",2232.001953125,2k2r2/1ppq1p2/p4n1p/2PP2p1/5B2/5Q2/P1P3PP/1R4K1 w - - 0 22,c5c6,True,False,False,,,
"('endgame', 'rookEndgame', 'mate', 'master', 'mateIn1', 'oneMove')",1477.8818359375,8/1k5p/8/1PR5/8/2pp2P1/r4R1P/4K3 b - - 0 51,a2a1,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",True,a2a1
"('long', 'middlegame', 'advantage', 'fork', 'discoveredAttack')",1776.3115234375,r3r1k1/ppn2pbp/2p2np1/q4bN1/4N3/1P4P1/PBQ2P1P/1R2RBK1 w - - 1 19,e4f6,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",1640.2626953125,6r1/R3R3/1pk5/2p2p2/2P1b2p/6r1/7K/8 w - - 0 42,e7e6,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,e7e6
"('crushing', 'endgame', 'short', 'fork', 'master')",1327.935546875,8/6k1/4p1q1/p2p4/P1p4Q/2r1BP2/5K2/8 w - - 0 39,e3d4,True,False,True,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",676.034912109375,r1b1kbnr/5ppp/p3p3/1p4B1/2p1P3/2P2N2/PP3PPP/R2R2K1 w kq - 0 14,d1d8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,d1d8
"('long', 'middlegame', 'mate', 'backRankMate', 'sacrifice', 'mateIn3')",719.00732421875,3r2k1/pp3ppp/4p3/8/1P1nP3/Pq1r2P1/R4QKP/3q3R w - - 0 33,f2f7,True,False,False,,,
"('long', 'middlegame', 'advantage', 'master')",2313.923828125,2r1r3/p1q2k1p/1pnb2p1/PQ1pp3/3P4/2P1R1PP/1P1N1P2/4R1K1 w - - 0 27,b5d5,True,False,False,,,
"('long', 'advantage', 'opening')",1553.9521484375,r3kb1r/pp1n1pp1/3p1qb1/2pPp3/2P1P2P/3B1N2/PP3P2/R1BQ1RK1 b kq - 2 14,g6e4,True,False,False,,,
"('advantage', 'short', 'opening')",1646.845703125,r2qk2r/pp3p1p/n1pbbp2/6p1/Q1BP4/2N1P3/PP3PPP/R3K1NR b KQkq - 3 9,e6c4,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'deflection')",1116.18212890625,r5k1/pppb3p/5Q2/2R5/3nP3/8/PP3PPP/3q1RK1 b - - 6 25,d4e2,True,True,False,"['middlegame', 'mateIn2', 'mate', 'deflection', 'short']",True,d4e2 g1h1 d1f1
"('advantage', 'endgame', 'short')",1684.880859375,6k1/p4ppp/2r5/2Pp4/8/4PQP1/1r1q1P1P/R1R3K1 b - - 3 26,c6f6,True,True,False,"['endgame', 'advantage', 'short']",True,c6f6 f3f6 g7f6
"('middlegame', 'mate', 'mateIn1', 'oneMove')",650.98291015625,r2r2k1/4Qppp/b3p3/1p6/2B5/1p2BP1P/1P4P1/2KR4 b - - 0 26,d8d1,True,False,True,,,
"('hangingPiece', 'endgame', 'mate', 'mateIn1', 'oneMove', 'backRankMate')",1189.6923828125,3R4/1p4k1/p1b3p1/5p1p/2p4q/2P2P2/PPQ3PP/4R2K b - - 0 27,h4e1,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",True,h4e1
"('crushing', 'hangingPiece', 'endgame', 'short')",972.08740234375,5rk1/1p1rRpp1/1n1p3p/p2P4/P1N5/8/1P3PPP/3R2K1 w - - 1 24,c4b6,True,False,False,,,
"('advantage', 'endgame', 'veryLong', 'advancedPawn')",2192.50390625,3Nr2k/2p5/2P4p/p4q2/4pb2/P1P5/1P3P1P/1K1Q2R1 b - - 0 29,e4e3,True,False,False,,,
"('crushing', 'long', 'middlegame', 'discoveredAttack', 'sacrifice')",1706.0927734375,5rk1/R4Rbp/1q1p2p1/1p1P4/8/1P5P/1rQ3PB/5K2 w - - 0 23,f7g7,True,False,False,,,
"('crushing', 'endgame', 'pawnEndgame', 'master', 'veryLong')",2626.982421875,8/2p5/2P2k2/p2K2pp/P6P/6P1/8/8 w - - 0 47,d5e4,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'quietMove', 'advancedPawn', 'promotion')",2150.080078125,8/1pK1k1p1/4B3/8/1P6/8/8/8 b - - 0 45,e7e6,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",946.8525390625,7r/2p1n1p1/1p1kp2p/p2p2N1/P2P3P/2P1K1P1/1P6/5R2 w - - 0 30,g5f7,True,False,False,,,
"('long', 'advantage', 'endgame', 'fork')",2275.888671875,8/2pp1p1R/3b4/p3n1k1/4B3/5PP1/r6P/3R2K1 b - - 0 35,d6c5,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",886.8740234375,6k1/5ppp/p7/R2p1Q2/1n1P4/1N3PqP/1P2r1P1/6K1 w - - 3 38,f5c8,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,f5c8 e2e8 c8e8
"('long', 'endgame', 'fork', 'mate', 'master', 'exposedKing', 'mateIn3')",1964.29296875,5Q2/4Rp1p/5k2/1pp5/p3n3/2P3PP/1q6/6K1 w - - 6 45,f8f7,True,False,False,,,
"('hangingPiece', 'middlegame', 'advantage', 'short')",996.95654296875,r2n3r/pp2k1p1/2pb1nBp/5b2/8/P7/1BP1NPPP/RN3RK1 w - - 1 16,g6f5,True,False,False,,,
"('long', 'middlegame', 'advantage', 'defensiveMove')",2284.666015625,7k/2N1Rrp1/p2pQ2p/2p1n3/P4P2/3q2PP/3n1BK1/8 w - - 4 29,e6c8,True,False,True,,,
"('crushing', 'middlegame', 'short', 'fork', 'master')",1074.1240234375,5rk1/ppp4p/3b4/4nNp1/4P1q1/1PP2r2/P1Q2P1N/3R1R1K w - - 4 31,f5h6,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",822.87255859375,2k2b2/pp6/2pp3p/4P3/q1B4Q/8/PPP3r1/2KR2R1 b - - 0 25,a4c2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'queensideAttack', 'oneMove']",True,a4c2
"('middlegame', 'advantage', 'short')",1523.2314453125,r2q1rk1/pppb1ppp/1bnp1n2/8/2B1P3/1NP1BP2/PP2Q1PP/RN3RK1 b - - 2 12,b6e3,True,False,False,,,
"('long', 'middlegame', 'equality')",2088.638671875,2r1r1k1/1b3p1p/5qp1/1PRp4/3P4/3P1Q2/2N2PPP/5RK1 b - - 2 26,f6f3,True,False,False,,,
"('crushing', 'endgame', 'short', 'master')",1523.962890625,3r4/1p6/3Rbk1p/5p2/p3pPpP/P2BP1P1/1Pr5/4R2K w - - 3 40,d6e6,True,False,False,,,
"('long', 'middlegame', 'advantage', 'fork', 'sacrifice', 'defensiveMove')",1798.986328125,3r1r1k/1B3p1p/p3p3/q1p1bn2/P7/2P4Q/1P4P1/R1B2RK1 w - - 2 26,f1f5,True,False,False,,,
"('crushing', 'middlegame', 'short')",1804.837890625,2r2b1r/pk3bpp/4p2n/4B3/3P4/5N2/P4PPP/2R2RK1 w - - 1 23,c1b1,True,False,False,,,
"('crushing', 'long', 'endgame', 'master', 'bishopEndgame', 'advancedPawn', 'masterVsMaster')",2018.419921875,8/4b3/8/2k1KP2/p5PP/3B4/1p6/8 b - - 0 48,a4a3,True,False,False,,,
"('endgame', 'mate', 'master', 'mateIn1', 'oneMove')",487.00201416015625,5r1k/1p4r1/p3Q3/3p4/8/2N5/PPP3PP/5R1K b - - 0 26,f8f1,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",True,f8f1
"('middlegame', 'mate', 'mateIn1', 'oneMove', 'attackingF2F7')",402.00006103515625,r2qkn1r/5b2/1p1p1npb/p1p1p1Np/P3P3/1QPPN2P/1P3PP1/R1B2RK1 w kq - 0 15,b3f7,True,False,False,,,
"('crushing', 'hangingPiece', 'long', 'middlegame')",1447.1611328125,kb4Q1/pb6/1p6/1N3p2/1PP2Pp1/6P1/1B3K1P/n3q3 w - - 0 33,f2e1,True,False,False,,,
"('middlegame', 'advantage', 'short')",1719.990234375,r3k1r1/5p1p/1qnbb2Q/3p4/1p2p2N/8/PPBB1PPP/R3K2R w KQq - 4 18,h6e6,True,False,False,,,
"('crushing', 'endgame', 'short', 'pawnEndgame', 'master')",2555.30078125,8/p7/1p3p2/2pk2pp/5P2/3KP1P1/PP5P/8 b - - 1 35,c5c4,True,False,False,,,
"('middlegame', 'mate', 'veryLong', 'pin', 'mateIn5')",1949.6640625,R3Q3/1pk1p3/2qp4/p5P1/1n1B4/5P2/PPPRb3/2K5 b - - 0 29,b4a2,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",2046.21484375,3Q4/1p4pk/p1p3n1/7K/5r2/2P5/PP4PP/8 b - - 14 41,g6e7,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1275.271484375,3r2k1/1p2bpp1/p3P2p/5Q2/1P6/P2B4/2PK4/q7 w - - 0 27,f5h7,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,f5h7 g8f8 h7h8
"('hangingPiece', 'endgame', 'mate', 'mateIn1', 'oneMove')",957.82421875,4r1k1/ppp3pp/8/2p5/1qP1Q1P1/3r3P/P4PK1/8 w - - 0 32,e4e8,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",True,e4e8
"('middlegame', 'advantage', 'interference', 'kingsideAttack', 'veryLong', 'deflection')",2204.20703125,r1b1r1k1/ppp2p1p/1b3qpB/2n1N3/2p5/N7/PPP2PPP/RQ2R1K1 w - - 2 16,e5g6,True,False,False,,,
"('endgame', 'short', 'fork', 'mate', 'mateIn2', 'discoveredAttack')",1757.2939453125,4r1k1/p2r1p1p/6pB/1p1b1p2/1P2N3/P4P2/5P1P/4R1K1 w - - 0 33,e4f6,True,False,False,,,
"('advantage', 'short', 'opening')",1918.943359375,r1bq1rk1/1p2ppbp/p1np2p1/8/P2Nn3/1BN5/1PP2PPP/R1BQ1RK1 w - - 0 11,d4c6,True,False,False,,,
"('crushing', 'long', 'endgame', 'rookEndgame')",1735.3505859375,r7/r7/3k3p/2p1ppp1/R1Pp4/1P1P4/R3KPPP/8 b - - 0 29,a7a4,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'sacrifice', 'attraction')",1706.0927734375,6r1/1P5k/P1Qp4/3Np1q1/4P3/7p/5BrP/2R4K b - - 0 41,g2h2,True,False,False,,,
"('crushing', 'endgame', 'short')",1108.13623046875,4r1k1/2p2p1p/2P3p1/pP6/Pp2q3/2nN4/3Q1PPP/R5K1 w - - 1 35,a1e1,True,True,False,"['endgame', 'advantage', 'defensiveMove', 'short']",True,a1e1 c3e2 g1f1
"('crushing', 'endgame', 'short', 'rookEndgame', 'defensiveMove')",2248.09375,3r2k1/R2r3p/6p1/PP2pp2/2p5/2P2P2/5KPP/8 w - - 2 34,a7d7,True,False,False,,,
"('hangingPiece', 'middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",960.0185546875,r2qnr1k/1bp4p/pp6/3P1Q2/2P2b2/2N2P2/PP5P/R5RK w - - 1 24,f5f8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",True,f5f8
"('crushing', 'endgame', 'short', 'trappedPiece')",1875.7880859375,6k1/2p3p1/6n1/6K1/P3pBP1/4P2q/8/5B2 w - - 0 38,f1h3,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame', 'defensiveMove')",1249.6708984375,8/5ppp/3k2p1/6P1/1KP2P1P/4p3/8/8 w - - 0 41,b4c3,True,False,False,,,
"('crushing', 'endgame', 'short', 'master')",1700.2412109375,8/8/2Bk1p2/p4Pp1/6P1/2P5/2K5/1n6 b - - 3 45,b1a3,True,False,False,,,
"('crushing', 'long', 'middlegame')",1627.828125,rn5k/3q1Qb1/2p2npp/p2p4/3Pb3/P1B1P1N1/6PP/2R2RK1 w - - 2 29,g3e4,True,True,False,"['middlegame', 'advantage', 'short']",True,f1f6 d7f7 f6f7
"('crushing', 'middlegame', 'short', 'master', 'deflection')",1354.267578125,r3r1k1/p4pp1/2p3np/8/P2Q4/2q3BP/2P2PP1/R2R2K1 b - - 1 25,e8e1,True,True,False,"['middlegame', 'advantage', 'deflection', 'short']",True,e8e1 d1e1 c3d4
"('endgame', 'short', 'mate', 'mateIn2')",1126.056640625,1Q6/7p/4p2k/5pP1/3Pn2K/4PQ1P/8/4B1q1 b - - 0 43,g1g5,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",False,g1g5
"('crushing', 'long', 'endgame', 'rookEndgame', 'advancedPawn')",1305.9921875,8/ppk5/2p2PKp/6p1/5r2/5P2/1R5P/8 w - - 1 47,b2b4,True,False,False,,,
"('crushing', 'endgame', 'short')",934.05224609375,6k1/6rp/4p1q1/p2pP3/P1r3pR/6P1/1R3PK1/4Q3 w - - 0 39,b2b8,True,False,False,,,
"('crushing', 'endgame', 'short')",2011.10546875,5rk1/5p1p/5p2/4p3/1P1p3Q/3P4/4qPPP/5RK1 w - - 2 24,h4f6,True,False,False,,,
"('crushing', 'endgame', 'master', 'veryLong', 'quietMove')",2703.052734375,8/p2B2k1/1p1Q2p1/5q2/1Prp1p2/6Pp/P4P1P/R5K1 b - - 1 32,f5e4,True,False,False,,,
"('middlegame', 'advantage', 'short')",1584.6728515625,r4rk1/pQp1nppp/1q6/8/8/2P2PN1/P4P1P/R3R1K1 w - - 1 20,b7b6,True,True,False,"['middlegame', 'advantage', 'short']",True,b7b6 c7b6 e1e7
"('endgame', 'short', 'mate', 'mateIn2')",1089.11865234375,6k1/p2q1ppp/1p6/2p1Q2b/2P4P/6B1/PP2rRP1/6K1 w - - 2 25,e5b8,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master')",2068.158203125,2k3r1/1b1p1p2/p3p3/4Pq1p/2P1Rb2/PPN2B1P/R5r1/4Q2K w - - 0 31,a2g2,True,False,False,,,
"('crushing', 'middlegame', 'short', 'fork')",1051.08349609375,3rr1k1/6pp/2N1pp2/pp3q2/3Ppn2/Q4PRP/PP4P1/3R2K1 w - - 1 29,c6e7,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",True,c6e7 g8h8 e7f5
"('endgame', 'mate', 'mateIn1', 'oneMove')",1204.3212890625,6k1/p4pPR/5Brp/4P2P/4n3/P7/5rPK/8 w - - 1 41,h7h8,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,h7h8
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",1085.095703125,rn2rqk1/pp3p1p/2p1b2Q/4B1p1/6n1/2P2N2/P1B2PPP/R2R2K1 w - - 2 25,h6h7,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",712.05859375,8/r3kp1p/P3p1p1/3b4/2BP4/4P2P/R4PP1/5K2 b - - 0 35,d5c4,True,False,False,,,
"('middlegame', 'advantage', 'short')",1855.3076171875,r1b2rk1/1p1p1ppp/p3pn2/8/3QPq2/2NBR3/PPP3PP/2K4R w - - 2 15,e4e5,True,False,False,,,
"('short', 'mate', 'mateIn2', 'kingsideAttack', 'opening')",620.99365234375,B1b1qbk1/p1B1r1p1/1p5p/5n2/3p4/3P1Q2/PPP2PPP/RN2R1K1 b - - 0 16,e7e1,True,True,False,"['middlegame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",False,e7e1
"('crushing', 'long', 'middlegame', 'fork', 'master', 'discoveredAttack')",2003.791015625,r1r3k1/3q1pbp/p5p1/1pnNP3/8/4BQ1P/P5P1/1R3RK1 w - - 0 25,d5b6,True,False,False,,,
"('crushing', 'endgame', 'fork', 'veryLong')",1256.25390625,8/5R2/3r2p1/p5k1/3PB3/P3K2p/1P4b1/8 w - - 4 59,e4g2,True,False,False,,,
"('middlegame', 'advantage', 'short', 'fork')",1311.84375,r3rk2/ppQnq2p/2p5/3p4/3P2b1/2P2N2/PP3PPP/R4K1R w - - 6 17,c7f4,True,False,False,,,
"('middlegame', 'advantage', 'short')",1406.2001953125,2kr4/pp1b2pr/2pb4/4P2q/6n1/2N1BQ1P/PP3PP1/R4RK1 w - - 1 20,h3g4,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame', 'defensiveMove')",1333.787109375,8/8/8/8/5k2/5p1P/5p2/6K1 w - - 0 77,g1f2,True,False,False,,,
