target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,themes_match,main_line
"('hangingPiece', 'endgame', 'mate', 'mateIn1', 'oneMove', 'backRankMate')",1221.14453125,1r4k1/p4ppp/3Q4/7q/P2P4/4PpPP/1P2n1P1/5R1K w - - 1 28,d6b8,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",True,d6b8
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2', 'master')",905.16015625,1r4k1/3R1ppp/2p1p3/R1P5/8/2P2P2/P1r3PP/6K1 b - - 0 27,b8b1,True,False,False,,,
"('crushing', 'endgame', 'short', 'quietMove', 'defensiveMove')",2037.4375,8/8/1p4R1/p7/3k2P1/7K/8/6b1 b - - 3 50,b6b5,True,False,False,,,
"('crushing', 'long', 'middlegame')",1638.7998046875,1b2Q3/1R4pk/5r1p/2P2p2/1P1p1P1n/2nP2qN/3B2N1/6K1 w - - 2 39,h3g5,True,False,False,,,
"('middlegame', 'advantage', 'short')",1518.8427734375,2kr2r1/pp3p2/1np1p3/3q2p1/3R2P1/5N1P/PPP1QP2/2K4R b - - 0 24,d5f3,True,False,False,,,
"('long', 'middlegame', 'advantage', 'quietMove')",2467.52734375,1rr5/4pQ1p/6pk/2p1q3/2B5/1P6/P4PPP/n3R1K1 w - - 1 25,e1e3,True,False,False,,,
"('hangingPiece', 'long', 'middlegame', 'advantage')",1177.2578125,3rr1k1/R4pp1/2pNp2p/2P3q1/P1Q5/8/4n1PP/3R2K1 w - - 4 28,c4e2,True,True,False,"['middlegame', 'advantage', 'short']",False,c4e2 g5c5 e2f2
"('crushing', 'middlegame', 'short', 'master')",1202.8583984375,1r4k1/5pbp/5p2/p1r2R2/3q1B2/2nB3P/QPP3P1/1K3R2 w - - 4 26,b2c3,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",991.10498046875,6k1/5p2/4p1pp/8/P1p5/5QPP/3rq3/2RN1RK1 b - - 0 34,e2h2,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,e2h2
"('long', 'middlegame', 'advantage', 'fork')",1540.7861328125,r2k2r1/ppp4p/3p2p1/8/3nN1b1/6P1/PPP3PP/R3R1K1 w - - 4 17,e4f6,True,False,True,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove', 'backRankMate')",487.00201416015625,1k1r4/ppn4r/1qp1p2b/4P3/2B1N3/P7/1PP2PPP/3R1RK1 w - - 0 22,d1d8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",True,d1d8
"('crushing', 'long', 'middlegame', 'master', 'clearance')",1717.7958984375,2r2rk1/pb1q1p1p/3p1bpB/4p3/2P3P1/3BP1QP/PP3P2/1R3RK1 b - - 1 18,e5e4,True,False,False,,,
"('crushing', 'middlegame', 'short')",1477.150390625,r1bq3k/ppp4P/3p1N2/8/2Pb4/3r4/PP1BQ1P1/R3K2R b KQ - 0 18,d3h3,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove', 'backRankMate', 'advancedPawn', 'promotion')",1286.2431640625,6k1/pp1P1ppp/n1p3q1/3b4/8/P5r1/1P1N1PPP/2RR2K1 w - - 0 25,d7d8r,True,True,False,"['middlegame', 'mateIn1', 'mate', 'backRankMate', 'advancedPawn', 'promotion', 'oneMove']",True,d7d8r
"('middlegame', 'advantage', 'short', 'master')",1540.0546875,4r2k/ppp1Pbbp/n7/6p1/8/Q1N2P1q/PP3BpP/3RR1K1 b - - 1 25,h3f3,True,False,False,,,
"('advantage', 'endgame', 'short', 'fork', 'master')",1415.708984375,6k1/5pp1/p5P1/1p5B/2q1r2P/8/1P4Q1/5R1K b - - 0 42,e4h4,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",593.015869140625,r3qr1k/1p1n2p1/2pQ1n1p/p7/2b2N2/P4P2/1PB2RPP/R1B3K1 b - - 2 20,e8e1,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,e8e1 f2f1 e1f1
"('crushing', 'middlegame', 'short', 'pin')",1153.1201171875,2kr3r/pppq2p1/3p1p1p/4p3/3bP3/P2P1B1P/1PPQ1PP1/R3K2R w KQ - 0 15,f3g4,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",875.1708984375,6k1/pp3ppp/4pR2/8/2q5/2P3QP/Pr4PK/4r3 w - - 0 27,g3b8,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,g3b8 c4c8 b8c8
"('long', 'middlegame', 'advantage', 'quietMove', 'trappedPiece')",2458.75,r7/p2k3p/2pp2p1/7b/3P4/1P1BB2q/P1P4P/4RRK1 w - - 0 25,f1f4,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'exposedKing', 'deflection', 'advancedPawn', 'promotion')",1968.681640625,8/4k3/8/4PP2/1pp2n2/5B2/2K5/8 b - - 2 68,b4b3,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'clearance')",1398.154296875,4qr1k/R7/1p2bp1p/2p1pBp1/4P3/Q4P1P/6PK/8 w - - 16 42,a7h7,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'quietMove', 'advancedPawn')",2050.603515625,2K5/2P5/p7/P5p1/6P1/4B3/1p3P2/1kr5 w - - 0 55,f2f4,True,False,False,,,
"('crushing', 'long', 'middlegame')",1911.62890625,1r3r1k/3Pq1bp/2R3p1/1p1Q1P2/p2B1p2/P2p4/1P4PP/2R4K b - - 1 31,g7d4,True,False,False,,,
"('crushing', 'endgame', 'short', 'rookEndgame')",1417.9033203125,8/1p2r1p1/p4k2/2p5/P4p1P/7K/1PP5/4R3 w - - 4 34,e1e7,True,False,False,,,
"('long', 'advantage', 'endgame')",1914.5546875,8/5r1p/Rrk5/2rp4/2n2P2/4P1P1/7P/1R4K1 w - - 3 35,b1b6,True,False,False,,,
"('mate', 'kingsideAttack', 'mateIn1', 'oneMove', 'opening')",1243.8193359375,r1b2rk1/p3bppp/1pnqp3/8/2PN2n1/4B3/PPQN1PPP/RB3RK1 b - - 6 13,d6h2,True,True,False,"['opening', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,d6h2
"('crushing', 'long', 'middlegame')",1839.947265625,1r4k1/pPRrqpbp/Q5p1/5n2/5p2/1R5P/P4PP1/5BK1 w - - 12 26,c7d7,True,True,False,"['middlegame', 'advantage', 'short']",True,a6a7 d7c7 a7b8
"('middlegame', 'advantage', 'short', 'deflection')",1896.2685546875,r4b1r/ppp1k2p/2npBnp1/8/4P3/2N5/PPPPKPqP/R1BQ2R1 b - - 0 14,c6d4,True,False,False,,,
"('crushing', 'long', 'endgame')",2113.5078125,5r1k/pp5p/8/2pP2P1/2Pp2qR/P4rP1/1R1Q3P/4R1K1 b - - 0 30,g4f5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'fork')",1044.134765625,r3k2r/ppp3pp/2npq3/3n2B1/1b2P3/5Q2/PPP2PPP/R4RK1 w kq - 0 16,e4d5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'discoveredAttack')",1052.912109375,rnb1k1nr/pp2b1pp/2p5/3pq3/4B1P1/7P/PPP2P2/RNBQR1K1 w kq - 0 12,e4g6,True,True,False,"['opening', 'advantage', 'discoveredAttack', 'short']",False,e4g6 h7g6 e1e5
"('advantage', 'endgame', 'short', 'master')",1556.8779296875,2k1r3/2p5/2p5/4PK1p/p2b3P/P7/1P2RB2/8 b - - 1 35,e8e5,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1028.04296875,4k3/p3npQ1/b1p1pB2/3pP2B/8/2P1K3/r7/8 b - - 5 46,e7f5,True,False,False,,,
"('endgame', 'mate', 'master', 'mateIn1', 'oneMove')",1362.3134765625,4r2k/p7/4p1Rp/3pb3/5r2/1P3P2/P7/1K4R1 w - - 0 36,g6h6,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,g6h6
"('crushing', 'middlegame', 'short', 'fork')",2074.009765625,r1r3k1/p1Q2ppp/8/2B3N1/4PP2/1P5q/P1P1K2n/3RR3 b - - 5 33,h3h5,True,False,False,,,
"('crushing', 'long', 'middlegame')",1989.162109375,1k3r2/pqp5/1b6/1R2B1Pp/Q2p3r/1P1P3P/R4P1K/8 b - - 1 33,b7f3,True,False,False,,,
"('advantage', 'endgame', 'short')",1970.14453125,7r/1b2kpp1/3qp3/pB1p4/Pp1P4/1P2P1P1/8/2Q2RK1 w - - 1 26,c1c5,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",753.01953125,4kb2/1p6/2b5/5Pq1/2Q5/1N6/5PPP/3R2K1 b - - 0 35,g5g2,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,g5g2
"('crushing', 'endgame', 'short', 'master', 'pin')",1257.716796875,3b1k2/5p2/3r4/2Q5/6b1/2PB4/PP3K2/8 b - - 0 34,d8b6,True,True,False,"['endgame', 'advantage', 'pin', 'short']",True,d8b6 c5b6 d6b6
"('crushing', 'long', 'endgame')",2030.123046875,6k1/b4pp1/Q3p2p/1pq5/8/1P2PBPP/P4K2/3R4 b - - 0 32,c5e3,True,False,False,,,
"('crushing', 'endgame', 'master', 'veryLong', 'skewer', 'quietMove')",1993.55078125,8/1R4pk/p5r1/3p4/3Pp2q/P3P3/1P2QPP1/6K1 b - - 0 32,g6h6,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",560.0093994140625,6k1/5p2/p5bK/1pr1r3/6P1/1P5P/3R1P2/5R2 w - - 5 33,d2d8,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,d2d8 e5e8 d8e8
"('middlegame', 'short', 'mate', 'mateIn2')",1007.92822265625,r5k1/1p1r1pp1/p3N2p/3P4/5Rn1/2N4q/PP2QP2/2R3K1 b - - 7 27,h3h2,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,h3h2 g1f1 h2h1
"('middlegame', 'short', 'mate', 'mateIn2', 'backRankMate')",936.97802734375,4r1k1/pq1nrpB1/7p/3P2p1/2P5/1P6/P1Q2PPP/R3R1K1 b - - 0 22,e7e1,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",True,e7e1 a1e1 e8e1
"('endgame', 'short', 'mate', 'mateIn2')",806.04931640625,3r2r1/1R6/p1p2P2/2P5/8/P1B5/kPP4R/2K5 b - - 6 43,g8g1,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,g8g1 c3e1 g1e1
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",682.983642578125,r2q1rk1/pbp1ppnp/1p4pB/4Q3/2n5/2P2P2/PP2N1PP/3R1R1K w - - 0 19,e5g7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,e5g7
"('endgame', 'mate', 'mateIn1', 'oneMove', 'arabianMate')",605.9990234375,1r3k2/3R2p1/3N1p2/8/2pB2p1/2n3P1/P7/K7 b - - 2 33,b8b1,True,True,False,"['endgame', 'mateIn1', 'mate', 'arabianMate', 'oneMove']",True,b8b1
"('crushing', 'middlegame', 'short', 'deflection')",1202.8583984375,r2q3r/pp3kpp/2n1bn2/4p3/Q3p3/2PP3N/P4PPP/R1B2RK1 w - - 0 12,h3g5,True,False,False,,,
"('crushing', 'long', 'endgame', 'bishopEndgame', 'advancedPawn', 'defensiveMove')",1993.55078125,8/8/1PB3b1/6p1/6P1/2kpK3/8/8 b - - 0 58,d3d2,True,False,False,,,
"('crushing', 'long', 'endgame', 'fork', 'quietMove')",1449.35546875,6k1/Q1p2pp1/1p1r3p/3P4/1P6/4q1P1/7P/3R1B1K b - - 0 39,e3f3,True,True,False,"['endgame', 'advantage', 'fork', 'short']",False,e3f3 h1g1 f3d1
"('crushing', 'endgame', 'short', 'pin')",1644.6513671875,8/5k2/3P1p1p/1p6/1Bn5/6P1/r4PKP/3R4 b - - 0 34,c4e3,True,True,False,"['endgame', 'advantage', 'pin', 'short']",True,c4e3 g2f3 e3d1
"('crushing', 'short', 'opening', 'pin')",912.84033203125,r1b1k2r/1pq2pp1/2pbpp1p/p2B1P2/3P4/P1N5/1PPQ2PP/2KR2NR b kq - 0 17,d6f4,True,False,False,,,
"('crushing', 'endgame', 'short', 'discoveredAttack')",1936.498046875,3r1r2/2R3pk/4B1np/pp1p1N2/2p5/2P2pP1/PP3P1P/5K2 w - - 6 33,f5g7,True,True,False,"['endgame', 'advantage', 'deflection', 'long']",False,c7g7 h7h8 g7g6 f8f5 e6f5
"('crushing', 'endgame', 'short', 'master', 'bishopEndgame', 'defensiveMove')",2271.5,8/4K3/2B5/4p1k1/4p3/4P1Pp/6bP/8 b - - 21 79,g5g4,True,False,False,,,
"('advantage', 'endgame', 'short', 'master', 'interference')",1684.1494140625,3r2k1/pp2r1bp/2p1P1p1/8/2Q2B2/2N5/PP3PPP/2K5 b - - 0 20,d8d4,True,False,True,,,
"('crushing', 'long', 'endgame', 'rookEndgame', 'advancedPawn', 'promotion', 'defensiveMove')",1916.017578125,8/1PK3k1/R4p2/8/P1r5/6p1/8/8 w - - 2 48,c7b6,True,False,False,,,
"('crushing', 'long', 'endgame')",2043.2890625,5k2/5p1p/4p1p1/1r2P1Q1/RP3P1P/2n5/6PK/3q4 w - - 0 36,a4a7,True,False,False,,,
"('crushing', 'long', 'middlegame')",2490.93359375,r4rk1/pb2b1pp/3N4/np1npq2/8/2N3P1/PP3PBP/R1BQR1K1 b - - 3 17,f5f2,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master', 'pin')",1660.01171875,3k4/pp4R1/8/QP2Bp2/3Pp2q/P3b1Rp/7K/2r2N2 b - - 7 35,e3f4,True,False,False,,,
"('middlegame', 'advantage', 'short')",1521.037109375,r5k1/p1b1pp1p/1qprb1pB/8/1P1P1P2/2P1N2P/4KQP1/R2R4 b - - 0 23,b6b5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'pin')",1961.3671875,r3k2r/pp2qp1p/2n1b1pP/3p4/3pnNP1/P4QB1/5PB1/R4RK1 w kq - 10 22,a1e1,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2')",934.05224609375,2k2r2/ppp3pp/1b6/1P1ppn2/P5q1/2PP1P2/3NK3/RN1Q1R2 b - - 2 21,g4g2,True,False,False,,,
"('advantage', 'endgame', 'short', 'fork')",776.06005859375,6k1/1pr2p1p/p2R2p1/2P1p3/P2n2P1/5PK1/7P/2R5 b - - 1 36,d4e2,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",1175.794921875,1r3b2/5p1P/3p4/p4Np1/3PPk2/n1P2PR1/6P1/2K5 w - - 1 38,g3g4,True,False,False,,,
"('long', 'advantage', 'endgame', 'defensiveMove', 'intermezzo')",2144.228515625,3r2k1/pp3p1p/5p2/5q2/1P2B3/P5P1/5b1P/1Q3RK1 w - - 0 26,g1g2,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",931.12646484375,rnb1k2r/1p3p1p/p5pP/4p1B1/1b6/2n2P2/PPP3P1/2KR1BNR w kq - 0 14,d1d8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,d1d8
"('middlegame', 'advantage', 'short')",1471.298828125,r2q1kr1/pppbb2B/2n1pp1Q/3p2p1/3P1B2/2P1P2P/PP1N1PP1/R3K2R b KQ - 0 15,g8g7,True,False,False,,,
"('advantage', 'endgame', 'short')",1018.16845703125,6k1/5pp1/7p/R7/2p2P2/r1P5/1n4PP/3N2K1 w - - 2 32,a5a8,True,False,False,,,
"('middlegame', 'advantage', 'short', 'fork')",2003.791015625,6rk/ppp4p/2qb1p2/5b2/7Q/4BNrP/PPP2RP1/3R3K w - - 0 24,h4f6,True,False,False,,,
"('middlegame', 'mate', 'master', 'mateIn1', 'oneMove')",906.98876953125,2b2b1r/3k1Pp1/q3p1Pp/3pP3/1PpP3P/2Q1B3/1K5N/r2B3R b - - 0 30,a6a2,True,False,False,,,
"('crushing', 'long', 'middlegame', 'fork')",1532.740234375,r4rk1/5bpp/2pp1q2/p2P4/P1N1QP2/4P3/6PP/1R3R1K b - - 1 27,f7d5,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",931.85791015625,8/5kpp/2N1b3/pK2P3/4r3/P2R3P/8/8 b - - 6 47,e6c4,True,True,False,"['endgame', 'advantage', 'fork', 'short']",True,e6c4 b5c5 c4d3
"('middlegame', 'mate', 'master', 'mateIn1', 'oneMove')",1483.7333984375,r1b2k2/pp6/4pBR1/3pP1Qr/2pn4/P1q2p1P/2B2n1K/R3N3 w - - 4 29,g6g8,True,False,True,,,
"('long', 'endgame', 'mate', 'backRankMate', 'mateIn3', 'queenRookEndgame')",612.94775390625,r2R4/5kpp/4pp2/1PQ5/8/8/5PPP/6K1 b - - 0 27,a8a1,True,True,False,"['endgame', 'mateIn3', 'mate', 'backRankMate', 'queenRookEndgame', 'long']",True,a8a1 c5c1 a1c1 d8d1 c1d1
"('middlegame', 'advantage', 'short', 'fork')",1018.89990234375,2kr3r/p3q3/2n1b2b/2Nppp2/1p1P2p1/3Q1PB1/PPP1PKnP/R6R w - - 0 21,d3a6,True,True,False,"['middlegame', 'advantage', 'fork', 'exposedKing', 'pin', 'veryLong']",True,d3a6 c8c7 a6b7 c7d6 g3e5 c6e5 d4e5 d6c5 b7e7
"('long', 'middlegame', 'advantage')",1676.8349609375,r3N1k1/1bq4p/p3p1p1/1pp2p2/3b3Q/2nP4/P2N2PP/4RRK1 w - - 0 24,h4d4,True,True,False,"['middlegame', 'advantage', 'short']",True,h4d4 a8e8 d4c3
"('middlegame', 'short', 'mate', 'mateIn2')",1078.14697265625,8/pbq2p1k/1p4p1/3P3p/4B1nP/P7/1Q2N1K1/R3R3 b - - 0 33,c7h2,True,False,False,,,
"('long', 'middlegame', 'mate', 'master', 'kingsideAttack', 'sacrifice', 'mateIn3')",1183.8408203125,3r1rk1/p1p1qppp/2p1b3/6Rn/3Q4/P1B5/1PP1PP1P/3RKB2 w - - 6 16,g5g7,True,False,False,,,
"('long', 'middlegame', 'advantage', 'defensiveMove', 'intermezzo')",2135.451171875,r3k2r/2q2p2/p1p5/7p/1bPp1Pp1/P3P3/1P2K2P/R1B2B1Q w kq - 0 19,f1g2,True,False,False,,,
"('crushing', 'endgame', 'short', 'defensiveMove')",2050.603515625,6k1/1p4pp/p1p2P2/3r4/q3QP2/5n1R/7P/3R2K1 w - - 2 32,g1f2,True,False,False,,,
"('endgame', 'mate', 'veryLong', 'backRankMate', 'mateIn4')",1089.11865234375,6k1/R4ppp/4b3/8/3q4/3B4/3K1P1P/4r3 w - - 0 32,a7a8,True,False,False,,,
"('crushing', 'long', 'endgame', 'rookEndgame')",1343.2958984375,8/8/7p/3p4/3Pk3/4P1P1/K4P2/Rr6 b - - 0 58,b1a1,True,False,False,,,
"('middlegame', 'advantage', 'veryLong', 'sacrifice', 'clearance')",2638.685546875,r4b1r/pp4k1/2nBQNbp/q3P1p1/2P5/6P1/PP4BP/3R3K w - - 5 24,d6f8,True,False,False,,,
"('crushing', 'endgame', 'short', 'advancedPawn', 'knightEndgame')",608.010498046875,8/5k1K/8/1pn3P1/8/8/8/8 w - - 1 60,g5g6,True,False,False,,,
"('crushing', 'endgame', 'pawnEndgame', 'veryLong', 'advancedPawn', 'promotion')",1660.01171875,8/p2P4/1p6/2p5/P1P3pP/3K2p1/5k2/8 w - - 0 48,d3e2,True,False,False,,,
"('middlegame', 'mate', 'master', 'mateIn1', 'oneMove', 'attackingF2F7')",622.0908203125,r1b1k2r/2p2p1p/p3pq2/3pP1p1/4n3/P1P1P3/3BBPPP/2RQK2R b Kkq - 0 15,f6f2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'attackingF2F7', 'oneMove']",True,f6f2
"('long', 'advantage', 'fork', 'opening', 'attraction', 'intermezzo')",1875.7880859375,rnb1rbk1/ppp2n1p/3P4/8/2BP1p1q/2P3pP/PP4P1/RNBQ1RK1 w - - 0 12,c4f7,True,False,False,,,
