target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,themes_match,main_line
"('middlegame', 'advantage', 'short')",2005.25390625,5rk1/Q4ppp/3b4/5b1q/8/4B1P1/PP3P1P/R4RK1 b - - 0 18,h5f3,True,False,False,,,
"('crushing', 'long', 'middlegame')",2422.177734375,2r1r1k1/1Q2Rp1p/3pb1pB/8/8/7P/q4PP1/4R1K1 w - - 0 27,e1e6,True,False,True,,,
"('crushing', 'long', 'endgame', 'rookEndgame', 'defensiveMove')",2359.2734375,8/8/8/r5P1/7P/6K1/3k4/8 w - - 0 59,g5g6,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",608.9248046875,r1b3k1/pp3ppp/2p5/4r3/2B5/2N5/PPP2PPP/3R2K1 w - - 0 17,d1d8,True,True,False,"['endgame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,d1d8 e5e8 d8e8
"('advantage', 'endgame', 'short', 'bishopEndgame', 'defensiveMove')",1744.1279296875,8/8/7P/8/pk2PK2/1P6/8/b7 w - - 0 49,b3a4,True,False,False,,,
"('long', 'middlegame', 'mate', 'mateIn3', 'doubleCheck')",1158.9716796875,r1bq2r1/ppp2k2/4pnNp/7Q/3P4/8/PPP2PPP/R4RK1 w - - 5 19,g6e5,True,False,False,,,
"('advantage', 'short', 'opening')",1796.7919921875,rnbqk2r/pp3ppp/1bp2n2/4N3/4P3/2NP4/PPP3PP/R1BQKB1R b KQkq - 0 8,d8d4,True,False,False,,,
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2')",1128.982421875,2k5/K7/8/8/8/8/4R3/1r6 b - - 0 63,b1a1,True,False,True,,,
"('advantage', 'endgame', 'veryLong')",2523.1171875,8/8/2p5/R3P3/3P4/3K4/1kr5/q7 w - - 0 49,a5a1,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",610.02197265625,4r1k1/5pp1/7p/8/8/3B4/q4PPP/4R1K1 w - - 0 29,e1e8,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",True,e1e8
"('middlegame', 'mate', 'mateIn1', 'oneMove')",955.99560546875,r1bq1k1r/pp5p/2np1p2/4p2Q/2B1P3/8/PP3PPP/R4RK1 w - - 2 15,h5f7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,h5f7
"('advantage', 'endgame', 'short')",1041.9404296875,6B1/6p1/7p/4q1k1/Q7/7P/3n1PP1/6K1 b - - 0 38,e5e1,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'sacrifice')",1880.908203125,Q7/8/3q2N1/7n/7K/7P/5k2/8 b - - 0 48,d6f6,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1749.248046875,8/6P1/8/4n3/4k3/2p5/2p5/2K4R b - - 0 59,e4d3,True,False,True,,,
"('crushing', 'endgame', 'veryLong', 'quietMove', 'advancedPawn', 'defensiveMove')",2428.029296875,8/3N4/5P2/4K3/r5k1/8/8/8 w - - 0 54,f6f7,True,False,False,,,
"('advantage', 'endgame', 'short', 'deflection', 'attraction')",1128.982421875,8/1Q3qk1/6r1/p7/8/8/PP1n4/K6R w - - 2 39,h1h7,True,True,False,"['endgame', 'advantage', 'attraction', 'deflection', 'short']",True,h1h7 g7h7 b7f7
"('crushing', 'endgame', 'short', 'fork', 'master', 'masterVsMaster')",990.0078125,8/5p2/8/4n3/3k4/8/1R3K2/8 b - - 0 55,e5d3,True,True,False,"['endgame', 'advantage', 'fork', 'short']",True,e5d3 f2e2 d3b2
"('crushing', 'endgame', 'short', 'rookEndgame', 'master', 'advancedPawn')",2116.43359375,5k2/7R/6P1/5K2/8/7p/8/7r b - - 1 54,h3h2,True,False,False,,,
"('crushing', 'endgame', 'short', 'master', 'pin', 'discoveredAttack')",1172.869140625,6k1/pp4q1/8/4n3/3Q4/8/bPP3PP/5RK1 b - - 0 28,e5f3,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1161.8974609375,6r1/8/1N2R3/8/8/5k1K/8/8 b - - 0 39,g8h8,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,g8h8 e6h6 h8h6
"('crushing', 'endgame', 'short', 'knightEndgame')",2296.369140625,8/3N4/8/8/1K4kp/8/8/8 b - - 1 53,g4f5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'quietMove')",1444.966796875,r1b2rk1/ppQ2ppp/3R4/8/4q3/6P1/PP2PP1P/R1B3K1 b - - 2 20,c8h3,True,True,False,"['middlegame', 'crushing', 'quietMove', 'short']",True,c8h3 c7b7 e4b7
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",400.0000305175781,r4rk1/pb3ppp/1pq1p3/6N1/8/2P5/PPQ2PPP/R4RK1 b - - 0 16,c6g2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,c6g2
"('long', 'endgame', 'mate', 'mateIn3')",1471.298828125,3r2k1/5p1p/5P2/6pQ/8/2q5/7P/5B1K w - - 0 35,h5g5,True,False,False,,,
"('middlegame', 'advantage', 'short')",2063.76953125,r1b3k1/ppB2rpp/5np1/8/8/2N5/PPP2PPP/R2R2K1 b - - 0 15,f6e8,True,True,False,"['middlegame', 'advantage', 'hangingPiece', 'short']",True,f7c7 d1d8 g8f7
"('advantage', 'endgame', 'short', 'skewer')",1471.298828125,5r2/p7/1b6/6N1/5k2/8/PP4K1/4R3 w - - 0 43,e1f1,True,False,False,,,
"('long', 'middlegame', 'advantage', 'exposedKing', 'deflection', 'attraction')",1739.7392578125,r6k/p2NR2p/6p1/5q1r/8/6Q1/P7/5RK1 b - - 3 33,h5h1,True,False,False,,,
"('crushing', 'endgame', 'short')",1308.91796875,8/7k/3P4/4K1p1/4r3/8/8/8 w - - 0 59,e5e4,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",678.04638671875,4rk1r/pp3ppp/3q3n/1B6/8/8/PPP2PPP/R3R1K1 w - - 0 18,e1e8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,e1e8
"('middlegame', 'mate', 'mateIn1', 'oneMove')",530.0201416015625,r1b2k1r/ppp3pp/3b4/7B/8/8/PPP2PPP/R3R1K1 w - - 0 18,e1e8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,e1e8
"('crushing', 'long', 'endgame', 'zugzwang', 'knightEndgame')",1071.9296875,8/8/5k2/3nNp2/5P1p/7P/4K1P1/8 b - - 0 50,d5f4,True,True,False,"['endgame', 'advantage', 'knightEndgame', 'short']",False,d5f4 e2f3 f6e5
"('middlegame', 'advantage', 'short')",2562.615234375,r4rk1/pp4p1/4b2p/8/3Q4/3B4/PPP3q1/1K1R3R w - - 0 23,d3e4,True,False,False,,,
"('long', 'middlegame', 'advantage', 'master', 'interference', 'discoveredAttack')",1267.2255859375,r3r1k1/p4ppp/1q1Nb3/2p5/4QP2/8/PPP3PP/3RR1K1 b - - 0 20,c5c4,True,False,True,,,
"('crushing', 'long', 'endgame', 'rookEndgame', 'quietMove', 'defensiveMove')",2507.025390625,1r6/6P1/8/4K3/2k2P2/8/8/8 w - - 1 53,f4f5,True,False,False,,,
"('crushing', 'long', 'endgame', 'master', 'pin', 'masterVsMaster', 'superGM')",2404.623046875,1R6/1P6/4b3/7p/1K1Bk1r1/8/8/8 b - - 0 59,e4d4,True,False,False,,,
"('advantage', 'short', 'fork', 'opening')",1039.0146484375,r1bqkbnr/pp1p1ppp/8/4N3/4P3/8/PPP2PPP/RNBQK2R b KQkq - 0 8,d8a5,True,False,False,,,
"('long', 'advantage', 'endgame', 'advancedPawn')",1581.7470703125,6k1/5ppp/4P3/4n3/8/1r4P1/7P/5RK1 w - - 0 33,e6e7,True,False,False,,,
"('middlegame', 'advantage', 'short')",1202.126953125,r4rk1/ppp2ppp/8/3q4/3nQ3/8/PP3PPP/RNB1R1K1 b - - 0 13,d5e4,True,False,False,,,
"('endgame', 'rookEndgame', 'mate', 'mateIn1', 'oneMove')",572.9925537109375,6k1/8/R5K1/8/8/8/6p1/7r w - - 0 57,a6a8,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",True,a6a8
"('endgame',)",1085.8271484375,8/8/7K/1p6/5P2/8/8/3k4 w - - 0 56,f4f5,True,False,False,,,
"('short', 'mate', 'mateIn2', 'opening')",1311.1123046875,r1bq3r/pp1n1kbp/4pnp1/2p5/2B5/3P4/PPP1QPPP/RNB1K2R w KQ - 0 10,e2e6,True,True,False,"['opening', 'mateIn2', 'mate', 'short']",True,e2e6 f7f8 e6f7
"('middlegame', 'advantage', 'short', 'capturingDefender')",1377.673828125,r1br2k1/pp3ppp/2n1p3/1B6/1b6/4BN2/P4PPP/1R3RK1 w - - 4 19,b5c6,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'pin', 'clearance')",2486.544921875,4r1k1/5pp1/7p/Q7/4q3/P1P5/1P4PP/5RK1 b - - 0 26,e4e3,True,False,False,,,
"('crushing', 'endgame', 'short', 'master')",1949.6640625,1R6/8/8/4P3/pbkp4/8/2K5/8 b - - 0 49,d4d3,True,False,False,,,
"('crushing', 'endgame', 'short', 'discoveredAttack')",1311.1123046875,8/pk1n4/2R5/6r1/4B3/8/2K5/8 w - - 0 39,c6c5,True,False,True,,,
"('endgame',)",1309.6494140625,8/8/8/2K5/p7/P7/2k5/8 w - - 0 59,c5b4,True,False,False,,,
"('crushing', 'long', 'middlegame', 'master')",1531.27734375,3r1rk1/p4ppp/1p6/1Q6/8/5b2/qP3PPP/3RR1K1 w - - 0 23,d1d8,True,False,False,,,
"('long', 'middlegame', 'mate', 'kingsideAttack', 'mateIn3')",1082.169921875,r5kr/ppp1Qppp/2q5/2B5/8/8/PPn2PPP/3R2K1 w - - 0 21,d1d8,True,True,False,"['middlegame', 'mateIn3', 'mate', 'kingsideAttack', 'long']",True,d1d8 a8d8 e7d8 c6e8 d8e8
"('middlegame', 'short', 'mate', 'mateIn2')",1123.8623046875,r2r2k1/pR3ppp/4p3/4b2Q/8/8/2q2PPP/5RK1 w - - 0 22,h5f7,True,False,False,,,
"('advantage', 'short', 'opening')",1602.958984375,r1bqkb1r/ppp2pp1/5n1p/3BN3/8/8/PPP2PPP/RNBQK2R b KQkq - 0 9,d8d5,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove', 'advancedPawn', 'promotion')",593.93017578125,3rk2r/pp2Pp1p/6p1/6B1/6b1/2q5/P3PKPP/5B1R w k - 0 15,e7d8q,True,True,False,"['middlegame', 'mateIn1', 'mate', 'advancedPawn', 'promotion', 'oneMove']",True,e7d8q
"('crushing', 'long', 'endgame', 'deflection')",2281.740234375,6k1/2Q2pp1/7p/8/1r1q4/7P/5PP1/4R1K1 w - - 0 30,e1e8,True,True,False,"['endgame', 'advantage', 'deflection', 'long']",True,e1e8 g8h7 c7f7 b4b1 g1h2
"('long', 'middlegame', 'advantage', 'pin')",1619.05078125,r2r2k1/pp3ppp/5b1B/q7/8/6Q1/PP4PP/R4RK1 w - - 0 22,f1f6,True,False,False,,,
"('advantage', 'endgame', 'short')",1719.2587890625,8/8/8/p1k2P2/r4BK1/6P1/8/8 w - - 0 50,f5f6,True,False,False,,,
"('middlegame', 'advantage', 'short', 'discoveredAttack')",1199.9326171875,r4rk1/ppp1bppp/8/3q4/3nN3/5Q2/PP3PPP/R1B2RK1 w - - 0 14,e4f6,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'short']",True,e4f6 e7f6 f3d5
"('middlegame', 'advantage', 'short', 'intermezzo')",1878.7138671875,r2q1rk1/pp3ppp/2N5/4n3/8/5N2/PP1Q1PPP/R4RK1 b - - 0 15,e5f3,True,True,False,"['middlegame', 'advantage', 'kingsideAttack', 'short']",False,e5f3 g2f3 d8d2
"('middlegame', 'mate', 'mateIn1', 'oneMove')",733.087646484375,r1b3k1/pp4p1/2n4p/7Q/8/8/Pq3PPP/R4RK1 w - - 0 19,h5e8,True,False,False,,,
"('crushing', 'endgame', 'short', 'pawnEndgame')",1551.7578125,8/8/6pp/8/5KPP/7k/8/8 w - - 1 51,h4h5,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",881.0224609375,r4rk1/ppp2ppp/5q2/8/7Q/3B1b2/PPP3PP/R5K1 w - - 0 17,h4h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,h4h7
"('middlegame', 'mate', 'mateIn1', 'oneMove')",781.18017578125,r2q1rk1/pp3pp1/2p1pb2/6N1/3P3Q/8/PPP3PP/R5K1 w - - 0 16,h4h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,h4h7
"('crushing', 'long', 'endgame', 'defensiveMove', 'queenEndgame')",2590.41015625,8/6pk/2q5/6P1/3Q2P1/3K4/8/8 w - - 0 49,d4e4,True,False,False,,,
"('crushing', 'hangingPiece', 'endgame', 'master', 'veryLong', 'advancedPawn', 'masterVsMaster')",2201.28125,8/8/8/8/1pBk4/8/5K2/8 b - - 0 59,d4c4,True,False,False,,,
"('crushing', 'endgame', 'short', 'defensiveMove')",1949.6640625,8/k7/1pr5/1P6/1K6/8/8/8 w - - 0 53,b5c6,True,False,False,,,
"('crushing', 'long', 'endgame', 'master', 'knightEndgame', 'defensiveMove')",2539.208984375,8/p7/8/8/4kp2/8/1K4N1/8 b - - 1 55,f4f3,True,True,False,"['endgame', 'crushing', 'advancedPawn', 'knightEndgame', 'short']",False,f4f3 g2h4 f3f2
"('crushing', 'long', 'endgame')",1030.96875,4q1k1/RQ3p1p/6p1/8/3b4/7P/5PP1/6K1 b - - 0 30,e8e1,True,True,False,"['endgame', 'advantage', 'long']",True,e8e1 g1h2 d4e5 g2g3 e1f2
"('crushing', 'long', 'endgame')",1810.689453125,8/8/8/8/2p5/2Pb4/5k2/7K b - - 0 59,d3e4,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove', 'smotheredMate')",961.11572265625,r1b3rk/pp1n2pp/7N/8/8/8/PP3PPP/R3R1K1 w - - 0 20,h6f7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",True,h6f7
"('crushing', 'endgame', 'short', 'pin')",1119.83935546875,8/1R6/3b2k1/6p1/7p/7K/8/8 w - - 0 49,b7b6,True,True,False,"['endgame', 'advantage', 'pin', 'short']",True,b7b6 g6f5 b6d6
"('middlegame', 'advantage', 'short')",1330.861328125,r3r1k1/pp3ppp/2n5/8/4Q3/8/PP1q1PPP/RN3RK1 w - - 2 17,e4e8,True,False,False,,,
"('middlegame',)",453.99554443359375,r5k1/pp3ppp/2pq3r/3p4/1P1PN3/P3P3/4QPPP/R4RK1 b - - 0 18,d6h2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,d6h2
"('long', 'advantage', 'exposedKing', 'opening', 'attraction')",2025.734375,rnbq1rk1/ppp3pp/8/4N3/3bB3/8/PPP3PP/RNBQKR2 b Q - 0 11,f8f1,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame', 'zugzwang')",1333.787109375,8/8/5kp1/7p/5P1P/5K2/8/8 b - - 1 55,f6f5,True,True,False,"['endgame', 'advantage', 'zugzwang', 'pawnEndgame', 'veryLong']",True,f6f5 f3e3 f5g4 e3e4 g4h4 e4f3 h4h3 f4f5 g6f5
"('crushing', 'long', 'endgame', 'master', 'defensiveMove')",2018.419921875,8/8/4R1p1/5k2/8/7K/8/8 b - - 0 54,f5e6,True,False,False,,,
"('long', 'advantage', 'endgame', 'rookEndgame', 'exposedKing')",1896.2685546875,8/8/6PR/1k6/8/6K1/7p/7r b - - 1 55,h1g1,True,False,False,,,
"('advantage', 'short', 'fork', 'opening')",1189.6923828125,rnbqk2r/pp3ppp/3b4/8/4n3/8/PP3PPP/RNBQKBNR w KQkq - 0 7,d1a4,True,True,False,"['opening', 'advantage', 'fork', 'short']",True,d1a4 b8c6 a4e4
"('crushing', 'endgame', 'pawnEndgame', 'veryLong', 'deflection')",1946.73828125,8/8/1k3pp1/4p3/2K3P1/P4P2/8/8 w - - 1 45,c4d5,True,False,False,,,
"('long', 'advantage', 'endgame')",2075.47265625,7k/6p1/p6p/1p6/8/P3q2P/1PP1K3/8 w - - 0 40,e2e3,True,False,False,,,
"('crushing', 'endgame', 'short')",1932.109375,8/8/3N4/4KP2/6k1/r7/8/8 w - - 1 59,f5f6,True,False,False,,,
"('middlegame', 'advantage', 'short', 'fork')",960.0185546875,r2qk2r/ppp2ppp/3bp3/8/2nP4/4BN2/PP3PPP/R2Q1RK1 w kq - 0 13,d1a4,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",True,d1a4 c7c6 a4c4
"('middlegame', 'advantage', 'short')",1630.75390625,3r1rk1/p4pbp/2Q5/8/4N3/8/Pq3PPP/3RR1K1 b - - 0 20,d8d1,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1295.0205078125,8/8/8/1R6/4B1pk/8/2r3PK/8 b - - 0 51,g4g3,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,g4g3 h2g1 c2c1
"('middlegame', 'short', 'mate', 'mateIn2', 'sacrifice')",1365.2392578125,r4r1k/pp2NBpp/8/2b5/8/5R2/PP4PP/5n1K w - - 0 20,e7g6,True,True,False,"['middlegame', 'mateIn2', 'mate', 'sacrifice', 'short']",True,e7g6 h7g6 f3h3
"('crushing', 'endgame', 'short', 'rookEndgame')",1349.87890625,8/8/8/4RKP1/8/r7/3kp3/8 b - - 0 65,a3f3,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",962.9443359375,4Rrk1/p2Q2pp/5q2/8/8/8/P5PP/2B3K1 b - - 0 25,f6f2,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master', 'discoveredAttack', 'capturingDefender')",1505.6767578125,r1b2rk1/p3b1pp/1p1Np3/2B5/8/1P6/P4PPP/4RRK1 w - - 0 21,d6c8,True,False,False,,,
"('hangingPiece', 'middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",582.95849609375,r4rk1/pp3ppp/8/q2n4/3Q4/8/PP3PPP/R1B1R1K1 b - - 0 17,a5e1,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",True,a5e1
"('middlegame', 'advantage', 'short', 'master', 'kingsideAttack')",1062.05517578125,r3r1k1/p4pbp/3q2p1/1Q1p4/3p4/2P5/PP3PPP/R3R1K1 w - - 0 20,e1e8,True,True,False,"['middlegame', 'advantage', 'kingsideAttack', 'short']",True,e1e8 a8e8 b5e8
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2')",1093.1416015625,5K2/r7/4k3/2R5/6r1/8/8/5R2 b - - 0 59,a7a8,True,True,False,"['endgame', 'mateIn2', 'mate', 'rookEndgame', 'short']",True,a7a8 c5c8 a8c8
"('middlegame', 'advantage', 'short', 'pin')",2495.322265625,r4rk1/pp3ppp/1b6/8/5B2/5RQ1/qP4PP/5R1K w - - 0 21,f4h6,True,False,False,,,
"('long', 'middlegame', 'advantage')",1635.8740234375,r4rk1/p4p1p/6p1/2NQ4/1q1b4/8/P1R2PPP/5RK1 w - - 0 22,c2c4,True,True,False,"['middlegame', 'advantage', 'short']",True,a2a3 a8d8 d5d8
"('advantage', 'endgame', 'short', 'pawnEndgame')",1878.7138671875,8/8/3k3p/1K6/p2p2P1/P6P/8/8 w - - 0 46,b5c4,True,True,False,"['endgame', 'advantage', 'defensiveMove', 'pawnEndgame', 'long']",True,b5a4 d6e5 a4b3 e5f4 b3c2
"('endgame',)",2543.59765625,8/8/1p6/8/5P2/3pK3/7k/8 w - - 0 49,f4f5,True,False,False,,,
"('crushing', 'middlegame', 'short', 'kingsideAttack', 'discoveredAttack')",912.10888671875,r2q1rk1/p1p2ppp/3b4/3Q4/8/8/PPP2PPP/R1B2RK1 b - - 0 13,d6h2,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'kingsideAttack', 'short']",True,d6h2 g1h2 d8d5
"('endgame', 'short', 'mate', 'mateIn2')",581.0384521484375,5Q2/8/8/4N3/8/6k1/r6p/7K b - - 0 57,a2a1,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,a2a1 f8f1 a1f1
"('crushing', 'endgame', 'short', 'master', 'defensiveMove', 'queenEndgame')",2148.6171875,8/p3P3/1q3K2/5Q2/7k/8/8/8 w - - 1 60,f6f7,True,False,False,,,
"('crushing', 'endgame', 'short', 'deflection')",1062.05517578125,4Q1q1/5pk1/6p1/4p2P/3b4/8/8/7K w - - 1 37,h5h6,True,False,False,,,
"('middlegame', 'advantage', 'short')",1570.0439453125,r4rk1/pp2qppp/2pp4/8/4Pn2/2N5/PPPQ1PPP/R4RK1 b - - 3 15,e7g5,True,True,False,"['middlegame', 'crushing', 'short']",True,e7g5 d2f4 g5f4
"('crushing', 'long', 'endgame', 'rookEndgame', 'skewer')",1461.7900390625,6R1/8/7k/8/7K/8/8/r7 b - - 0 55,a1h1,True,True,False,"['endgame', 'advantage', 'skewer', 'rookEndgame', 'long']",True,a1h1 h4g3 h1g1 g3f4 g1g8
"('long', 'middlegame', 'advantage')",1430.337890625,r2q1rk1/ppp2ppp/8/8/3nN1b1/5N2/PP3PPP/R2Q1RK1 w - - 0 14,d1d4,True,True,False,"['middlegame', 'advantage', 'intermezzo', 'long']",True,d1d4 g4f3 d4d8 f8d8 g2f3
"('middlegame', 'mate', 'master', 'veryLong', 'sacrifice', 'mateIn4')",1524.6943359375,6rk/6pp/3n3r/4Q1R1/8/7P/5qP1/R6K w - - 0 32,e5g7,True,True,False,"['middlegame', 'mateIn5', 'mate', 'sacrifice', 'veryLong']",False,e5g7 g8g7 a1a8 d6c8 a8c8 f2f8 c8f8 g7g8 g5g8
"('crushing', 'endgame', 'short', 'master', 'advancedPawn', 'promotion', 'defensiveMove')",1971.607421875,6R1/8/8/5n2/8/6k1/7p/5K2 b - - 3 60,g3h3,True,False,False,,,
"('crushing', 'long', 'endgame', 'advancedPawn', 'promotion')",2271.5,8/1P6/2K5/7p/8/5kp1/8/8 w - - 0 51,b7b8q,True,False,False,,,
"('crushing', 'long', 'middlegame', 'kingsideAttack', 'pin')",1540.0546875,r1b2rk1/ppp1qp2/2nb2pp/8/2B1Q3/5N2/PP3PPP/R4RK1 w - - 0 15,e4g6,True,True,False,"['middlegame', 'advantage', 'pin', 'kingsideAttack', 'short']",True,e4g6 g8h8 g6h6
"('crushing', 'middlegame', 'short', 'master', 'intermezzo')",1907.240234375,2rr2k1/p4qpp/5n2/2R5/5B2/6Q1/PP3PBP/6K1 b - - 0 25,d8d1,True,False,True,,,
"('endgame', 'short', 'mate', 'mateIn2', 'master', 'masterVsMaster')",815.923828125,8/8/8/3N4/4R3/6k1/r7/6K1 b - - 0 50,a2a1,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,a2a1 e4e1 a1e1
"('mate', 'kingsideAttack', 'mateIn1', 'oneMove', 'opening', 'pin')",1480.076171875,r1b1k2r/1pqp1pp1/p1N1p3/2b5/4P1p1/2NB2P1/PPPB1P2/R2Q1RK1 b kq - 0 12,c7g3,True,True,False,"['opening', 'mateIn1', 'mate', 'pin', 'kingsideAttack', 'oneMove']",True,c7g3
"('middlegame', 'advantage', 'short', 'quietMove')",2286.12890625,r4rk1/pB3ppp/5q2/8/3n4/8/PP3PPP/R2Q1RK1 b - - 0 15,a8d8,True,False,False,,,
