target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,themes_match,main_line
"('middlegame', 'advantage', 'short', 'kingsideAttack')",595.941650390625,r3r1k1/pbppq1np/1p3PpB/8/2P2Q2/1P1B4/P4PPP/R3R1K1 b - - 0 18,e7e1,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame', 'advancedPawn', 'promotion')",555.9864501953125,8/8/7K/4P3/4kp2/8/8/8 w - - 1 52,e5e6,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",832.015625,5rk1/ppp1qp2/5p2/4n1N1/7Q/2N5/PP4PP/6K1 w - - 0 20,h4h7,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,h4h7
"('advantage', 'endgame', 'short', 'master', 'pin')",1059.12939453125,8/2k3p1/p4p1r/1p2p3/2q1P2p/5K1P/5RP1/3Q4 w - - 2 48,f2c2,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",549.0377197265625,2k5/ppp1P3/4r3/2n3p1/7p/5P2/PPP3PP/3R2K1 w - - 1 28,d1d8,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,d1d8
"('crushing', 'middlegame', 'short', 'kingsideAttack', 'discoveredAttack')",1074.1240234375,r4qk1/1bBrbppp/p1n2n2/1pP1p3/1P2N3/N5P1/P4PBP/R2Q1RK1 w - - 0 18,e4f6,True,True,False,"['middlegame', 'advantage', 'kingsideAttack', 'short']",False,e4f6 e7f6 d1d7
"('long', 'endgame', 'fork', 'mate', 'sacrifice', 'attraction', 'mateIn3')",1665.1318359375,1k2r3/2p5/2p1p3/R7/1PP1Q3/P5qp/6B1/3n2K1 w - - 0 35,a5a8,True,False,False,,,
"('long', 'middlegame', 'advantage')",2075.47265625,r4rk1/pp3ppp/2pb4/3P1q2/Q3N3/3n2P1/PB3P1P/2R2RK1 w - - 0 19,a4d4,True,False,False,,,
"('middlegame', 'advantage', 'short', 'defensiveMove')",1869.205078125,3q1nk1/1brn2pp/p3p3/3p2PN/Pp1P3P/1B2rP2/1PP2Q2/R3R1K1 w - - 0 26,e1e3,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",875.90234375,1r3rk1/5pp1/1q2p1p1/p1ppQ3/4nP2/1P6/1BP3PP/R4RK1 w - - 2 22,e5g7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,e5g7
"('advantage', 'endgame', 'short', 'fork')",999.88232421875,5k2/r6p/pp1N1p2/2p5/3n4/3P1P1P/PPP2P2/4K1R1 b - - 2 25,d4f3,True,False,False,,,
"('crushing', 'endgame', 'short')",1980.384765625,3Q4/6kp/4P1p1/p4p2/P4P2/1rqB1KP1/7r/4R3 w - - 2 42,e1e3,True,False,False,,,
"('crushing', 'long', 'endgame', 'pawnEndgame')",2052.06640625,5k2/8/2p5/pp1p2pp/3P4/P1P2PP1/5K1P/8 w - - 0 34,h2h4,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'backRankMate')",467.98443603515625,6k1/p4ppp/2p2r2/2P2p2/4r2N/2p1P1P1/P4PKP/3R4 w - - 0 23,d1d8,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",True,d1d8 e4e8 d8e8
"('crushing', 'endgame', 'short', 'fork', 'master')",753.933837890625,8/5pk1/8/3n1P2/6K1/8/2B5/8 b - - 2 55,d5e3,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",945.02392578125,r4rk1/ppq2ppp/2p1p3/5P2/6n1/2N5/PPQ3PP/R1B2RK1 b - - 0 15,c7h2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,c7h2
"('middlegame', 'advantage', 'short')",2094.490234375,rn3rk1/p6q/2p5/1p2Npb1/8/2Q2B2/2P2P1p/1R2RK2 w - - 0 29,e5c6,True,False,True,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",625.930908203125,4r1k1/1p3pp1/p2b3p/3R4/Pq6/4BQ1P/1P3PP1/6K1 b - - 0 25,b4e1,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,b4e1
"('crushing', 'endgame', 'short', 'master')",1130.07958984375,6k1/1p4b1/p2B2p1/6P1/2qn1P1p/4QN1P/1P5K/8 w - - 4 36,e3e8,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master', 'trappedPiece')",1793.134765625,4r1k1/pp3pb1/4r1p1/3N3p/5P2/P3p1P1/1qP1Q2P/R2R2K1 w - - 0 33,d1b1,True,False,False,,,
"('advantage', 'endgame', 'short', 'master', 'advancedPawn', 'promotion')",1709.0185546875,8/2b5/1pk5/p6p/P7/1KBn4/2p3PP/4R3 b - - 5 64,c2c1q,True,False,False,,,
"('hangingPiece', 'advantage', 'endgame', 'short', 'defensiveMove')",1785.8203125,1q1r3k/6p1/5NBp/1p2R3/2p2p2/2P5/PP2QPPP/6K1 b - - 0 34,g7f6,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'sacrifice', 'attraction')",1863.353515625,8/kp5B/p3bQ2/4N3/5n2/2N1q3/PPPr3P/6RK b - - 5 29,d2h2,True,False,True,,,
"('long', 'advantage', 'endgame')",1872.8623046875,5rk1/2p3p1/6Q1/4p3/8/4PB1P/2p3PK/2q5 w - - 0 35,f3e4,True,False,False,,,
"('crushing', 'endgame', 'short', 'pawnEndgame')",1523.2314453125,8/8/4k1P1/1p5p/1p1KP3/8/PP6/8 b - - 0 45,e6f6,True,False,False,,,
"('crushing', 'long', 'endgame', 'master', 'masterVsMaster', 'queenRookEndgame')",1333.0556640625,6k1/6pp/Q4p2/8/PP5P/8/KPr3r1/8 b - - 0 35,c2b2,True,False,False,,,
"('endgame', 'mate', 'master', 'mateIn1', 'oneMove')",731.990478515625,6k1/4R3/2p4p/2P3N1/3q2p1/1r3nP1/Q5K1/8 b - - 1 43,d4g1,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",896.01708984375,5rk1/1p4pp/3p1pq1/5N2/3pPQ2/P2P3P/1Pr3PK/5RK1 w - - 1 25,f5e7,False,False,,,,
"('long', 'middlegame', 'advantage')",1961.3671875,5r1k/pp4pp/1q2N1b1/8/2B1n2Q/1P2P3/P5PP/3R2K1 b - - 2 26,b6e3,True,True,False,"['middlegame', 'advantage', 'fork', 'long']",True,b6e3 g1h1 e4f2 h4f2 e3f2
"('crushing', 'endgame', 'short')",2164.708984375,8/4k1p1/1R3nQ1/7p/P7/5P1P/6PK/2rq4 w - - 2 55,g6g7,True,False,False,,,
"('long', 'advantage', 'endgame', 'deflection')",1371.0908203125,8/1p1q1p1k/p5rp/4Qp2/7P/1P6/1P3P2/2R1BK2 b - - 4 32,d7d3,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",950.87548828125,5r1k/p1pb3n/2p2P2/3p2Q1/8/P1q5/P3r1PP/R4R1K w - - 1 25,g5g7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,g5g7
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1194.0810546875,1r4k1/4br2/pq2Np1Q/4nP2/2p3P1/1bP4R/P2N3P/1K4R1 w - - 0 28,h6h8,True,False,False,,,
"('crushing', 'middlegame', 'short', 'defensiveMove')",2237.853515625,1k4nr/ppp1ppbp/5p2/r6Q/Pq1P4/1P2B3/3N1PPP/R3K2R w KQ - 6 18,e3d2,True,False,False,,,
"('crushing', 'endgame', 'short')",637.999755859375,6k1/6pp/3q4/2pPp3/1p2R3/3r1P1P/Q5P1/6K1 w - - 1 30,a2a8,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove', 'bishopEndgame')",716.08154296875,2B5/3P4/1b3kpp/5p2/5K2/5PP1/7P/8 b - - 1 42,g6g5,True,True,False,"['endgame', 'mateIn1', 'mate', 'bishopEndgame', 'oneMove']",True,g6g5
"('advantage', 'endgame', 'short', 'fork', 'master')",1392.302734375,r5k1/P5b1/3p4/R2Pp1Bp/8/1P3Pq1/2P3Q1/6K1 b - - 2 43,g3e1,True,True,False,"['endgame', 'advantage', 'fork', 'short']",True,g3e1 g1h2 e1a5
"('crushing', 'endgame', 'short', 'pawnEndgame', 'defensiveMove')",1493.2421875,8/8/p6p/1p2k1p1/2p3P1/1PP1K2P/P7/8 b - - 0 36,c4b3,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master')",1945.275390625,2r3k1/6p1/p6p/3pp3/4b1P1/4PN1P/PP1Q2B1/2q1NK2 b - - 5 30,c1d2,True,True,False,"['middlegame', 'advantage', 'sacrifice', 'exposedKing', 'intermezzo', 'pin', 'long']",True,e4f3 d2c1 f3g2 f1g2 c8c1
"('endgame', 'short', 'mate', 'mateIn2')",811.16943359375,4r1k1/p2Q4/3PNpq1/8/8/6p1/P3RPP1/6K1 b - - 0 34,g6b1,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",True,g6b1 e2e1 b1e1
"('long', 'advantage', 'endgame')",1572.9697265625,8/p7/6pp/3k1pN1/2n5/2R1rP2/P4RPP/6K1 b - - 0 34,e3e1,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",661.95458984375,3K4/Rb2R1pk/4p3/5p2/3P1P1p/3n1P2/6PP/2r5 b - - 4 46,c1c8,True,False,True,,,
"('crushing', 'long', 'endgame')",1221.8759765625,6k1/pp4p1/1b3p2/5P1Q/4p3/P1q3BP/6P1/2r2R1K w - - 3 32,h5e8,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master')",1028.04296875,3rk3/ppp2p2/2n1b3/8/3PQq2/B1PBn3/P7/R1K1R3 b - - 5 23,f4e4,True,False,True,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'kingsideAttack', 'sacrifice', 'attraction')",1352.8046875,6rk/p4p1p/b3pPpQ/3pP3/3pn3/2q1BR2/P5PP/R6K w - - 6 28,h6h7,True,False,False,,,
"('long', 'middlegame', 'mate', 'kingsideAttack', 'mateIn3')",1749.9794921875,2k3r1/ppp2p2/2n2p2/3b3p/3P3r/2P1BPqP/PP4P1/R2Q1NRK b - - 1 21,h4h3,True,False,False,,,
"('crushing', 'middlegame', 'short')",1370.359375,r2q3r/1bp1bk1p/p4np1/1p2RQ2/8/P1NP4/1PP2PPP/R1B3K1 w - - 0 15,f5e6,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove', 'backRankMate')",729.064697265625,5kn1/p5pQ/1p6/6N1/2qP4/8/P4PPP/6K1 b - - 0 32,c4c1,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'oneMove']",True,c4c1
"('crushing', 'middlegame', 'short', 'intermezzo')",1569.3125,r1b1r1k1/b1p2ppp/p1n5/3qp1N1/Pp1N4/4BQ1P/1PP2PP1/R3R1K1 b - - 0 17,c6d5,True,False,False,,,
"('crushing', 'long', 'middlegame', 'master')",1594.181640625,r1b1k2r/pp1p1ppp/5n2/q3p3/1bQ1P3/1PN2N2/PBP2PPP/R3K2R b KQkq - 2 9,f6e4,True,False,False,,,
"('long', 'middlegame', 'mate', 'backRankMate', 'sacrifice', 'mateIn3')",1358.65625,q1n3k1/5ppb/1rN4p/4P3/p5PP/2P2Q2/P1P3K1/5R2 w - - 1 33,f3f7,True,False,False,,,
"('crushing', 'long', 'endgame', 'pin')",2112.044921875,2r5/pp3p1k/p1n3pp/3N2RP/3p4/3P1P2/PPP1rP2/2K4R w - - 1 27,h5g6,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",926.00634765625,r1b1kb1r/p4ppp/2pbp3/3pq3/3Q4/2NBB3/PPP2PPP/R4RK1 b kq - 3 14,e5h2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,e5h2
"('crushing', 'middlegame', 'short', 'sacrifice', 'attraction')",2021.345703125,r2br3/p4q1k/1p2bBpp/1P2P2P/5Qp1/8/P4PP1/2R1K2R w K - 1 27,h5g6,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1297.21484375,5r2/2p1Np1k/p4Pp1/6P1/8/q4Q2/P2r1P1P/2q1R1K1 w - - 0 29,f3h3,True,False,False,,,
"('crushing', 'middlegame', 'short', 'fork')",1094.97021484375,8/ppp2p2/1b4pk/7n/B3Q3/2B4P/PP3qP1/3R3K b - - 5 30,h5g3,True,True,False,"['middlegame', 'crushing', 'fork', 'short']",True,h5g3 h1h2 g3e4
"('crushing', 'middlegame', 'kingsideAttack', 'veryLong', 'sacrifice', 'attraction')",2268.57421875,r4rk1/pp3pp1/7p/2p5/3n1N2/3PR1RP/PqP2QP1/6K1 w - - 0 25,g3g7,True,False,False,,,
"('endgame', 'rookEndgame', 'mate', 'mateIn1', 'oneMove')",1054.00927734375,1K6/1p2r3/pk2P2R/8/P7/8/8/8 b - - 5 55,e7e8,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",True,e7e8
"('endgame', 'mate', 'mateIn1', 'oneMove')",789.95751953125,7k/p4Q1p/4pK2/3r2p1/3P3p/1P2P3/P7/4q3 w - - 2 46,f7e8,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,f7e8
"('middlegame', 'advantage', 'short')",1796.060546875,r2r2k1/pp3ppp/3b4/2p1pqPb/3pN3/3P1N2/PPPQ1P2/R3K2R w KQ - 2 20,f3h4,True,False,False,,,
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2', 'quietMove')",1999.40234375,8/5p2/4prpp/5k2/5P2/4P2P/5PK1/R7 w - - 1 34,a1a4,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'doubleBishopMate')",945.02392578125,4Q3/p4ppk/7p/2b2PP1/2b5/8/PPP4P/R1B4K b - - 0 25,c4d5,True,True,False,"['endgame', 'mateIn2', 'mate', 'doubleBishopMate', 'short']",True,c4d5 e8e4 d5e4
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1036.8203125,8/1q2r1r1/1p2p2k/p1n1P3/P2R1PR1/6P1/2Q4P/6K1 w - - 0 44,g4h4,True,False,False,,,
"('long', 'middlegame', 'advantage', 'kingsideAttack')",2268.57421875,1br1r1k1/1b3p1p/pp1qp1p1/3B4/3R2nP/1NP1B1P1/PPQ2P2/3R2K1 b - - 0 23,g4e3,True,False,False,,,
"('mate', 'mateIn1', 'oneMove', 'opening', 'smotheredMate')",1414.9775390625,3qkbnr/1brpnpp1/pp5p/1N1P4/8/5N2/PPP2PPP/R2QKB1R w KQk - 0 12,b5d6,True,True,False,"['opening', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",True,b5d6
"('endgame', 'short', 'mate', 'mateIn2')",1122.03369140625,6k1/4bpp1/p1b1p2p/1p6/1Pq5/PN5P/2Q2PP1/1B4K1 w - - 4 27,c2h7,True,False,False,,,
"('long', 'endgame', 'mate', 'sacrifice', 'mateIn3')",1600.033203125,5rk1/RQ4pp/2Pp4/4pq2/8/8/3r1PPP/5RK1 b - - 0 31,f5f2,True,True,False,"['endgame', 'mateIn3', 'mate', 'sacrifice', 'long']",True,f5f2 f1f2 d2d1 f2f1 d1f1
"('crushing', 'endgame', 'short', 'master', 'skewer')",1839.947265625,5bQ1/1r2k3/p2qp1B1/P1pP3p/2P5/6PP/5P1K/8 w - - 7 39,g8h7,True,True,False,"['endgame', 'advantage', 'skewer', 'short']",True,g8f7 e7d8 f7b7
"('crushing', 'long', 'middlegame')",2746.939453125,3r1b1k/p4Bpp/2p1P3/1p2P3/6nq/1QBn3N/P5PP/5RK1 b - - 2 23,f8c5,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'queensideAttack')",1104.11328125,r4rk1/4ppBp/3pq1p1/8/8/5P2/PPPQ2PP/1K1R3R b - - 0 19,e6a2,True,True,False,"['middlegame', 'mateIn2', 'mate', 'queensideAttack', 'short']",True,e6a2 b1c1 a2a1
"('crushing', 'endgame', 'short', 'master')",1387.9140625,8/1R4p1/6kp/4Bp2/4p3/3b2PP/4rP2/6K1 w - - 2 35,b7g7,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'anastasiaMate')",860.90771484375,8/3N2R1/5p2/5r2/3k4/6P1/2n3KP/8 b - - 0 53,c2e3,True,True,False,"['endgame', 'mateIn2', 'mate', 'anastasiaMate', 'short']",True,c2e3 g2h3 f5h5
"('crushing', 'endgame', 'short')",1434.7265625,3r4/p1kpn3/1p2p3/5p1r/3N4/2PR2P1/PP3P2/2KR4 w - - 0 33,d4e6,True,False,False,,,
"('crushing', 'long', 'middlegame')",2214.447265625,r1br3k/6pP/2pqpn2/pp1p4/3P3P/2N1P3/PPQ2P2/2K3RR w - - 1 20,c2g6,True,False,False,,,
"('crushing', 'endgame', 'short')",1303.7978515625,r4r1k/4R1pp/2Q5/p7/5p2/2P3qP/1P4P1/4R2K b - - 2 32,f4f3,True,False,False,,,
"('crushing', 'long', 'endgame')",1741.93359375,6k1/5p2/Q3p3/8/2p2P2/2P3r1/1P1KR3/R5qq w - - 0 41,a6a8,True,False,False,,,
"('long', 'middlegame', 'advantage', 'queensideAttack')",2021.345703125,r2q1rk1/p2b1p2/2pp1b1p/6p1/Q2B4/3P1N2/PPP2PPP/2KR3R b - - 0 16,c6c5,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1316.232421875,r5k1/2R1nppp/1p6/4P3/7P/2K1P1B1/3N1Pb1/8 b - - 0 23,e7d5,True,True,False,"['endgame', 'advantage', 'fork', 'short']",True,e7d5 c3b2 d5c7
"('endgame', 'short', 'mate', 'mateIn2')",1246.013671875,1r4k1/p1R2p1p/7p/6q1/4b3/1Q5P/PP1r1PP1/6K1 w - - 0 30,b3f7,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove', 'backRankMate')",627.9423828125,r1b4k/pppp2pp/8/4P3/2n5/2P1N3/PP4PP/2K2R2 w - - 0 20,f1f8,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'oneMove']",True,f1f8
"('advantage', 'endgame', 'short', 'pin')",1164.091796875,R7/2p3pk/1p1bp1r1/1Ppr3p/5P1B/4P2P/6P1/3R2K1 w - - 5 34,d1d5,True,False,False,,,
"('middlegame', 'advantage', 'short', 'fork', 'pin')",1390.83984375,rn1qk1nr/1b1p1p2/p1pQp1p1/1pP4p/4P2P/2P2N2/P1P2PP1/2KR1B1R w kq - 1 13,d6e5,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove', 'pin')",1444.966796875,6k1/p1q2rp1/1r1p1PQp/2pB4/2P2P2/6P1/P6P/n5K1 w - - 0 27,g6g7,True,True,False,"['endgame', 'mateIn1', 'mate', 'pin', 'oneMove']",True,g6g7
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1251.865234375,b2r2k1/p4pb1/1p3qp1/7p/1B5P/1P2PP2/P1P1Q1P1/2KR1R2 b - - 3 31,f6b2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,f6a1
"('endgame', 'short', 'mate', 'mateIn2')",1054.00927734375,8/r2B4/kb1Q1p2/2pP1P2/1pP1P3/1P2P3/4K3/6q1 w - - 1 67,d7c8,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",1170.6748046875,3r4/p4R2/npkB4/4P2p/1PKP3P/P5r1/8/8 w - - 3 36,d4d5,True,False,False,,,
"('endgame', 'short', 'fork', 'mate', 'mateIn2', 'backRankMate')",555.9864501953125,5rk1/4Prp1/p1p5/5Q2/8/1P6/PB4PP/3q1R1K b - - 0 31,d1f1,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'xRayAttack', 'short']",True,d1f1 f5f1 f7f1
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2', 'backRankMate')",582.95849609375,6k1/5p1p/6p1/r2pP3/8/4P3/2R2PPP/6K1 b - - 0 27,a5a1,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'rookEndgame', 'short']",True,a5a1 c2c1 a1c1
"('advantage', 'endgame', 'fork', 'veryLong', 'advancedPawn', 'promotion', 'underPromotion')",2454.361328125,8/pNp1Pkp1/1p5p/3P4/5n2/Q7/PP3qPP/7K w - - 4 29,b7d8,True,False,False,,,
"('crushing', 'long', 'middlegame', 'interference', 'kingsideAttack')",1975.99609375,5rk1/3q1p2/p4bp1/1p1bpPP1/8/3PQ1BP/PPr1B3/R4RK1 b - - 0 24,g6f5,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'queenRookEndgame')",1374.748046875,2R5/kp4p1/3p1p2/PP6/2K5/5q2/8/8 w - - 0 51,b5b6,True,True,False,"['endgame', 'mateIn2', 'mate', 'queenRookEndgame', 'short']",True,b5b6 a7a6 c8a8
"('middlegame', 'advantage', 'short')",1297.21484375,6k1/1pb2pp1/p1p2n1p/2Q5/1P3q1B/P4BrP/6K1/R7 w - - 0 37,h4g3,True,False,False,,,
"('long', 'advantage', 'opening')",1949.6640625,r2qkb1r/2p1pppp/p3bn2/3n2N1/1p6/QBNp4/PPP2PPP/R1B1K2R w KQkq - 0 11,a3a4,True,False,False,,,
"('hangingPiece', 'long', 'middlegame', 'advantage', 'kingsideAttack')",1916.017578125,3r1r1k/1bQ4p/p4bp1/1p2PB2/1P1q1P2/P4Q1P/6P1/5R1K w - - 2 30,f3b7,True,False,False,,,
"('crushing', 'long', 'middlegame')",1681.955078125,2r2bnr/pp3kpp/4pp2/8/5q2/2N5/PP2QPPP/3R1RK1 w - - 0 16,e2h5,True,False,True,,,
"('mate', 'master', 'mateIn1', 'oneMove', 'opening', 'smotheredMate')",796.1748046875,r1bqk1nr/pp3ppp/2pb4/4n3/8/1P2P3/PB1PNPPP/RN1QKB1R b KQkq - 4 8,e5d3,True,True,False,"['opening', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",True,e5d3
"('endgame', 'mate', 'master', 'mateIn1', 'oneMove', 'advancedPawn', 'promotion')",1561.2666015625,6k1/1PR5/7K/1P1r4/8/8/8/b7 w - - 0 45,b7b8r,True,False,False,,,
"('middlegame', 'advantage', 'short', 'master', 'discoveredAttack')",1339.638671875,r1qr2k1/p3Bppp/1pPQ1n2/4P3/4RPPb/2N5/PPP3P1/5RK1 b - - 4 21,f6e4,True,False,False,,,
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2', 'backRankMate')",441.9952697753906,2r3k1/ppr2ppp/3R4/8/5P2/7P/P2R4/5K2 w - - 4 22,d6d8,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'rookEndgame', 'short']",True,d6d8 c8d8 d2d8
"('advantage', 'endgame', 'short')",1689.26953125,4r2k/1q4pp/p7/1p3p2/1P2b3/P1P5/B4RPP/4Q1K1 w - - 3 27,f2f5,True,False,False,,,
"('long', 'middlegame', 'advantage', 'fork')",1974.533203125,2r2bk1/1RR1n1p1/7p/p3PP2/4B1P1/8/r1p4P/6K1 w - - 0 44,c7c8,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2')",1687.0751953125,6r1/1k1r2bp/4R1p1/pNPb4/1p3B2/2P5/PP3P1P/2K5 w - - 2 28,e6b6,True,False,False,,,
"('crushing', 'long', 'endgame', 'quietMove', 'bishopEndgame', 'advancedPawn')",1933.572265625,3k4/8/2P1p2p/4BpP1/8/p7/K7/8 b - - 0 50,h6h5,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",915.03466796875,1rr5/3R3R/1pppkp2/1p4p1/4P3/P1PP4/1P1K1Pn1/8 w - - 0 38,d7e7,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,h7e7
"('advantage', 'endgame', 'short', 'pin')",2024.271484375,3r2k1/pp3pp1/6np/8/2P1Pq2/1P4Q1/P3RPPK/5R2 b - - 6 29,d8d3,True,False,False,,,
