target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,themes_match,main_line
"('crushing', 'long', 'endgame', 'pawnEndgame')",1127.15380859375,8/p7/1p6/1Pk3p1/P6p/2K1Pp1P/5P2/8 b - - 2 48,g5g4,True,False,True,,,
"('advantage', 'endgame', 'veryLong', 'quietMove', 'advancedPawn')",1518.111328125,2Q2n1k/4N1p1/7p/q2p4/8/2P4P/1P3PP1/6K1 b - - 0 36,a5a1,True,False,False,,,
"('long', 'middlegame', 'mate', 'exposedKing', 'pin', 'sacrifice', 'attraction', 'mateIn3')",1720.7216796875,6k1/2p1prbR/8/6N1/4Q3/3B4/1RPqNPP1/K7 b - - 0 24,d2c1,True,False,True,,,
"('long', 'endgame', 'fork', 'mate', 'mateIn3')",1760.951171875,8/R4p2/5pkp/p7/Pp4PK/1P2RN1P/5r2/6r1 b - - 0 34,f2f4,True,False,True,,,
"('middlegame', 'advantage', 'short')",2164.708984375,r2r2k1/1b3ppp/1p1b1q2/1PP1p3/4P3/P5Q1/3BBPPP/R4RK1 b - - 0 21,d6c5,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'backRankMate')",400.0000305175781,3rk2r/ppp1Nppp/5n2/8/8/4R3/PPP2PPP/RN4K1 b k - 0 13,d8d1,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",True,d8d1 e3e1 d1e1
"('long', 'advantage', 'endgame')",2221.76171875,4rrk1/6pp/p7/1pR5/1P3p2/2P2Q1P/1q4P1/5R1K w - - 0 25,f3d5,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'exposedKing', 'skewer')",2406.0859375,8/pp1k4/1n5p/Q2pPp2/3P3r/5K2/PP5r/2R5 w - - 2 35,a5b5,True,False,True,,,
"('advantage', 'endgame', 'short', 'master', 'pin')",947.94970703125,8/5k1p/4rn2/3p2Q1/3P4/P6P/5P2/6K1 b - - 0 35,f6g8,True,False,True,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'attackingF2F7')",1425.2177734375,r1bB1rk1/2pp1ppp/p1p5/2b1p3/4n3/P1NP4/1PP2PPP/R2QK1NR b KQ - 0 9,c5f2,True,False,False,,,
"('middlegame', 'advantage', 'veryLong', 'exposedKing', 'defensiveMove')",2615.279296875,r1b1r3/pp1k3p/4n1p1/2p1QpB1/8/1BP3P1/Pq1n1PKP/RN6 w - - 10 25,e5d5,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",719.921630859375,5k2/pp2rPp1/2qp4/7R/7P/Q5P1/PP3R1K/4r3 b - - 2 35,e1h1,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,e1h1
"('middlegame', 'advantage', 'short')",1358.65625,r3k1r1/pppb1p2/2n2q2/3p4/7P/2PPBQb1/PP1K4/RN3BNR b q - 3 14,g7g1,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",996.95654296875,6r1/pp2R3/2p4k/5p1p/4nN1P/8/PP3qQ1/4K3 w - - 2 41,g2f2,True,False,False,,,
"('crushing', 'middlegame', 'short', 'intermezzo')",1923.33203125,1r2r1k1/1pbQ1pp1/p1p1q2B/8/1P6/P1n2N2/5PPP/3R1RK1 b - - 0 27,c3e2,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",1254.0595703125,1r5k/p5p1/q7/2P1bQNp/8/4P1P1/P4PKP/8 w - - 0 37,f5h7,True,False,False,,,
"('middlegame', 'short', 'fork', 'mate', 'mateIn2', 'backRankMate')",1064.98095703125,r4r1k/ppp3pN/3n1q2/2b5/6Q1/1B1P4/PPP2PPP/RN2R1K1 b - - 0 16,f6f2,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork', 'master', 'masterVsMaster')",1032.06591796875,8/6pp/p2p4/1k1bp3/1P2N3/P4P2/6PP/6K1 w - - 0 35,e4c3,True,False,False,,,
"('crushing', 'middlegame', 'short', 'master', 'trappedPiece')",1989.162109375,rn6/1p1b2bk/p2P1rpp/3R1p2/1q5P/1B2QpN1/PP4P1/5RK1 w - - 3 29,d5d4,True,False,True,,,
"('advantage', 'endgame', 'short', 'fork')",1741.93359375,6k1/5p1p/2B1pbp1/R1B5/2P5/1r6/8/2K5 b - - 2 40,f6c3,True,False,False,,,
"('long', 'middlegame', 'advantage', 'kingsideAttack')",1123.8623046875,4rrk1/pp4p1/1bpn3p/3p1pN1/5B2/1P3P1P/P3R1P1/4RK2 w - - 0 26,e2e8,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",829.8212890625,3r1bkr/pQ2pppp/3p4/8/3q4/4B2P/PPb2PP1/RN2K2R b KQ - 5 16,d4d1,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",True,d4d1
"('middlegame', 'advantage', 'short')",2135.451171875,4r1k1/Np3pbb/1Pp2q1p/2Pp2p1/P2Pn1P1/1Q3N1P/4rPB1/3R1RK1 b - - 0 26,h7c2,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2', 'queensideAttack')",943.9267578125,3r1rk1/5ppp/p1n5/qp1R1P2/4P1P1/1Pp2Q1N/P1B4P/2K4R b - - 0 25,a5a3,True,False,True,,,
"('middlegame', 'advantage', 'short', 'kingsideAttack', 'pin')",1415.708984375,r3r1k1/pb3qpp/3b1p2/3pp2N/2pP2Q1/2P1N3/PP3PPP/R3R1K1 w - - 0 23,h5h6,True,False,False,,,
"('advantage', 'endgame', 'short', 'master', 'masterVsMaster')",2107.65625,8/3q1pk1/pB3pn1/5b1Q/4p3/7P/PP3PB1/6K1 b - - 2 44,d7e6,True,True,False,"['endgame', 'crushing', 'short']",True,g6f4 h5h6 g7h6
"('long', 'advantage', 'endgame', 'defensiveMove')",2151.54296875,1k3r2/pp6/2n5/3np3/6P1/3PRqKQ/1PP4P/8 w - - 2 33,e3f3,True,False,False,,,
"('long', 'middlegame', 'advantage', 'discoveredAttack')",1763.876953125,6r1/p1p2p2/2kq1b2/3p4/7p/4BN1b/PPPN1PPP/R3R1K1 w - - 4 23,f3d4,True,False,True,,,
"('crushing', 'endgame', 'short')",1488.1220703125,8/Q3Rrpk/5rn1/P6p/8/8/7P/3RK3 b - - 0 36,f7e7,True,True,False,"['endgame', 'advantage', 'fork', 'short']",True,f7e7 a7e7 g6e7
"('endgame', 'mate', 'mateIn1', 'oneMove', 'killBoxMate')",1253.328125,7k/p3r1p1/2p2r2/8/3P1PP1/2P2K2/PP4Qq/4RR2 b - - 1 35,f6f4,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,h2f4
"('middlegame', 'advantage', 'short')",1556.146484375,6k1/1b1npp1p/pq1p2p1/1p1P4/1P2P3/P3Q1PP/5rB1/1RB3K1 w - - 0 28,e3b6,True,False,False,,,
"('crushing', 'endgame', 'short', 'bishopEndgame', 'advancedPawn', 'promotion')",1577.3583984375,8/8/7P/1p3BK1/pP1p4/Pkp5/8/8 b - - 0 67,c3c2,True,False,False,,,
"('middlegame', 'mate', 'kingsideAttack', 'mateIn1', 'oneMove')",522.97998046875,r2qr1k1/5ppp/p1pb4/4B3/3pnN2/6Q1/PPP2PPP/R4RK1 w - - 0 19,g3g7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,g3g7
"('crushing', 'endgame', 'short', 'quietMove')",1396.69140625,3b4/1K6/P5N1/7p/5P2/6k1/8/8 b - - 0 60,h5h4,True,False,False,,,
"('hangingPiece', 'middlegame', 'advantage', 'short')",985.98486328125,2r2rk1/bn3pp1/p2N3p/8/5Q2/2pq2P1/P1R4P/3R3K w - - 0 33,d1d3,True,False,False,,,
"('long', 'middlegame', 'advantage')",1032.06591796875,r7/pbp1kpp1/1p1b4/4n2q/5PN1/2QP4/PP4PP/5RKR w - - 3 20,g4e5,True,False,False,,,
"('crushing', 'middlegame', 'short')",1799.7177734375,3r2r1/3k1qp1/Q1pbp2p/4B3/P7/8/1pP2PPP/3R2K1 w - - 0 29,d1d6,True,True,False,"['middlegame', 'crushing', 'deflection', 'long']",True,d1d6 d7e8 a6c6 f7d7 d6d7
"('middlegame', 'short', 'mate', 'mateIn2', 'backRankMate', 'sacrifice')",635.98828125,4r1k1/1p2qppp/2n2n2/1N1p4/3P4/2P2B2/1PQ2PPP/R5K1 b - - 2 17,e7e1,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1812.8837890625,2r3k1/5pp1/p1Pq3p/4p3/5n2/2RPQN1P/5PP1/6K1 b - - 8 31,f4d5,True,False,False,,,
"('crushing', 'endgame', 'short', 'defensiveMove')",1730.9619140625,4r1k1/p6p/8/5p2/2R2P1N/2b3PP/P1r5/1R4K1 b - - 2 34,e8e2,True,False,False,,,
"('middlegame', 'short', 'mate', 'mateIn2')",946.8525390625,rnbr4/ppk2ppp/4pn2/2p5/2P1P3/5P2/PP1B1P1P/3RKB1R w K - 3 12,d2f4,True,True,False,"['middlegame', 'advantage', 'deflection', 'discoveredAttack', 'short']",False,d2f4 c7b6 d1d8
"('endgame', 'short', 'mate', 'mateIn2')",866.02783203125,2bk2N1/pp1p4/3Qp3/4P3/2P2qP1/1P6/P6r/1K1R4 b - - 6 28,c8c2,True,False,False,,,
"('middlegame', 'advantage', 'short', 'pin')",1844.3359375,7k/pN5p/2p3qb/4pp2/1N6/1QP3PP/PP1r2P1/3R3K b - - 2 31,g6g3,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",912.10888671875,2R5/5ppk/7p/p7/5PQ1/1P4KP/P4bP1/6qr w - - 5 37,g4f5,True,False,False,,,
"('crushing', 'hangingPiece', 'endgame', 'rookEndgame', 'veryLong')",2726.458984375,8/8/1p1rR3/p3K3/3P4/5pk1/8/8 w - - 0 45,e5d6,True,False,False,,,
"('advantage', 'endgame', 'short', 'fork')",1741.93359375,8/R3nrpk/3Q3p/5p2/8/P5P1/1P2q2P/2R3K1 b - - 4 36,e2e3,True,False,False,,,
"('crushing', 'endgame', 'short', 'fork')",1113.98779296875,4q1k1/Q1p3pp/1r1n1p2/8/8/B6P/P2R1PP1/6K1 b - - 0 28,e8e1,True,False,False,,,
"('middlegame',)",561.01513671875,r4rk1/2qpbppp/p7/1p2P3/2p1Q3/8/PPB2PPP/R1B3K1 w - - 0 21,e4h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",True,e4h7
"('endgame', 'mate', 'mateIn1', 'oneMove', 'hookMate')",806.04931640625,8/p1R5/1p4pk/4p1Np/7P/8/1P4q1/1K6 w - - 2 39,c7h7,True,True,False,"['endgame', 'mateIn1', 'mate', 'hookMate', 'oneMove']",True,c7h7
"('endgame', 'master')",1537.12890625,8/8/3pP3/p2P4/P1P5/6k1/3K1p2/8 b - - 0 58,g3f4,True,False,False,,,
"('crushing', 'endgame', 'short', 'rookEndgame')",808.97509765625,8/6p1/p4r1p/1p2R3/3P1pPk/P1P5/1P5K/8 w - - 0 41,e5h5,True,False,True,,,
"('crushing', 'endgame', 'short', 'fork')",685.909423828125,4r3/p3r2k/1p4pp/2p5/6PP/2Q3K1/P1B5/8 b - - 5 42,e7e3,True,True,False,"['endgame', 'advantage', 'fork', 'short']",True,e7e3 c3e3 e8e3
"('long', 'advantage', 'endgame', 'master', 'knightEndgame')",1837.021484375,8/pp3pN1/2pk3p/7P/2PK1Pn1/8/P7/8 w - - 1 43,g7e8,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1779.2373046875,rq2kb1r/1p2pppp/5n2/1p2R1B1/2Q5/8/PP3PPP/3R2K1 w kq - 0 17,c4b5,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2', 'kingsideAttack')",676.034912109375,4r3/4q3/2pb1ppk/p4p1p/3P3Q/P1P5/1P3PPP/R3R1K1 b - - 0 30,e7e1,True,True,False,"['endgame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",True,e7e1 a1e1 e8e1
"('crushing', 'middlegame', 'short')",1333.787109375,1k1r2r1/pb6/3b3Q/2pN4/2Pp4/8/PP3P1P/6RK b - - 8 31,b7d5,True,False,True,,,
"('crushing', 'hangingPiece', 'long', 'endgame')",1510.796875,2k2r2/p1b1Q2p/6p1/8/8/B1p3qP/P1P1R1P1/7K w - - 7 37,e7f8,True,False,False,,,
"('crushing', 'endgame', 'fork', 'veryLong', 'advancedPawn', 'promotion')",1488.1220703125,R7/5p1p/5kp1/8/2PKR3/p2B2P1/q6P/8 b - - 1 34,a2b2,True,False,False,,,
"('advantage', 'endgame', 'short', 'fork')",1911.62890625,8/1k4K1/4pQB1/r2pP3/1p6/1k5r/6r1/8 w - - 29 70,f6e6,False,False,,,,
"('crushing', 'endgame', 'short', 'defensiveMove')",2703.052734375,4R3/8/7p/3k1K2/8/p3p2P/6P1/2b5 b - - 0 45,d5d4,True,False,False,,,
"('middlegame', 'mate', 'mateIn1', 'oneMove')",1142.8798828125,2kr4/Q1p1qp1n/p1pp4/4N1r1/4P2p/1PN4b/P1P3PP/R4RKK w - - 0 19,a7a8,False,False,,,,
"('crushing', 'long', 'endgame', 'discoveredAttack')",1092.04443359375,3r3k/1b3B1p/p5P1/8/8/1P2K3/r7/4R3 w - - 1 49,e3f4,True,False,True,,,
"('middlegame', 'advantage', 'short')",2188.115234375,6r1/1pkq4/4pQ2/4Pp2/3p1P2/3P4/2PB2rP/R4R1K b - - 2 29,d7d2,True,False,False,,,
"('crushing', 'endgame', 'veryLong', 'quietMove', 'queenEndgame')",1779.96875,8/p5Qp/8/8/5P2/6K1/1q4PP/k7 b - - 0 50,a1b1,True,False,False,,,
"('crushing', 'long', 'endgame', 'skewer', 'defensiveMove')",1693.658203125,3b4/6k1/8/5p2/5KbP/8/7R/8 b - - 32 76,d8c7,True,False,False,,,
"('crushing', 'endgame', 'short', 'rookEndgame', 'skewer', 'deflection')",1524.6943359375,4r3/1R4P1/2p3R1/8/p1k5/2r5/8/6K1 w - - 0 41,g6g4,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",862.0048828125,8/6rk/2qR3p/8/5Q2/7P/5PPK/8 b - - 3 52,c6g2,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",True,c6g2
"('crushing', 'long', 'endgame', 'rookEndgame')",1085.8271484375,R7/8/1k4p1/3r1p1p/5P1P/5PK1/8/8 w - - 2 50,a8b8,True,False,False,,,
"('long', 'middlegame', 'advantage', 'pin', 'sacrifice', 'attraction')",1698.7783203125,r5k1/1p3pnp/2p5/p3P1qP/3P2n1/2P2Q2/P7/R4R1K w - - 0 28,f3g4,True,True,False,"['middlegame', 'mateIn3', 'mate', 'backRankMate', 'sacrifice', 'long']",False,f3f7 g8h8 f7f8 a8f8 f1f8
"('crushing', 'endgame', 'veryLong', 'advancedPawn', 'queenRookEndgame')",2438.26953125,8/8/1p6/kr6/3KQ3/p7/6P1/7K b - - 1 80,a3a2,False,False,,,,
"('crushing', 'endgame', 'rookEndgame', 'veryLong', 'advancedPawn')",1396.69140625,8/1p6/p3k3/Pr4R1/8/8/5PK1/8 w - - 2 51,g5b5,True,False,False,,,
"('endgame', 'short', 'mate', 'mateIn2')",1622.7080078125,4R3/6pk/1p2p2p/3nQ3/3P4/7P/4p1PK/1q6 w - - 0 48,e8h8,True,False,False,,,
"('endgame', 'short', 'rookEndgame', 'mate', 'mateIn2')",1043.03759765625,8/7R/1pR5/5pk1/3P2p1/4PpP1/1r3r1P/4K3 w - - 2 45,h7g7,True,False,False,,,
"('advantage', 'short', 'opening', 'trappedPiece')",2319.775390625,r1b1kb1r/pp1npppp/2p5/5N2/3P1q2/3B3P/PPPN2P1/R2QK2R w KQkq - 1 11,g2g3,True,False,False,,,
"('crushing', 'hangingPiece', 'middlegame', 'short', 'master')",1343.2958984375,r1b5/6k1/3q1npp/ppNP4/2pR1B2/2P4P/PP3PP1/3R2K1 b - - 1 27,d6c5,True,False,False,,,
"('hangingPiece', 'middlegame', 'advantage', 'short')",1690.732421875,1r3B1k/p2r1pp1/2p1pb2/8/4N3/3B4/P1P1KPPP/R7 b - - 2 18,f6a1,True,False,False,,,
"('crushing', 'endgame', 'short', 'doubleCheck')",943.9267578125,8/p7/7p/6k1/1P1PP1pN/8/4Q1P1/2r2n1K b - - 0 40,f1g3,True,False,False,,,
"('endgame', 'mate', 'mateIn1', 'oneMove')",932.955078125,2r4k/1R4b1/4N1Qp/3B4/8/3K4/7r/8 w - - 2 48,g6g7,True,False,False,,,
